model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_3_AutoML_20200728_121152,0.4677960645503659,0.9353038516007784,0.5833167178068255,0.3402583932729277
XGBoost_grid__1_AutoML_20200728_121152_model_3,0.4697885856931869,0.9450499819057692,0.5876865293105761,0.34537545673311065
XGBoost_grid__1_AutoML_20200728_121152_model_6,0.4701968008792837,0.91255661793194,0.5834800069321878,0.340448918489586
XGBoost_grid__1_AutoML_20200728_121152_model_1,0.4714803925414133,0.9343790340471464,0.5844892116113765,0.3416276384900884
XGBoost_grid__1_AutoML_20200728_121152_model_4,0.4773861929233929,0.9661769794984159,0.5887397692269815,0.3466145158694394
XGBoost_grid__1_AutoML_20200728_121152_model_7,0.4805532074730696,0.9478904506594104,0.5853762016682161,0.3426652974795081
XGBoost_grid__1_AutoML_20200728_121152_model_2,0.4818392163100071,0.937316447595726,0.5857078419811867,0.3430536761582588
XGBoost_1_AutoML_20200728_121152,0.4827603204933769,0.9800527749167018,0.5921353087842933,0.35062422390907044
XGBoost_2_AutoML_20200728_121152,0.4839413343560519,0.9440400909688929,0.5865382713309175,0.344027143735861
XGBoost_grid__1_AutoML_20200728_121152_model_5,0.4908355775237869,0.9365618411812892,0.5854875753784389,0.34279570092252315
