model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200728_125558_model_9,2.3193012987413715,9.107246192103418,3.0178214314474303,9.107246192103418,0.7066168303011908
XGBoost_grid__1_AutoML_20200728_125558_model_6,2.3508906616318606,9.525432582973776,3.0863299536786046,9.525432582973776,0.7230363273452697
XGBoost_grid__1_AutoML_20200728_125558_model_11,2.3547297593086003,9.603109114884266,3.0988883676060786,9.603109114884266,0.7186837997562681
XGBoost_grid__1_AutoML_20200728_125558_model_10,2.409903769916104,9.567879800519966,3.0931989590907287,9.567879800519966,0.7499248698710691
XGBoost_grid__1_AutoML_20200728_125558_model_2,2.414524483392316,10.249462717568038,3.2014782081982123,10.249462717568038,0.7479522306781525
XGBoost_grid__1_AutoML_20200728_125558_model_4,2.4406511533644895,10.452864123867748,3.233088944626755,10.452864123867748,0.7619391668669179
XGBoost_grid__1_AutoML_20200728_125558_model_1,2.4462844864014657,9.782217297655725,3.1276536409352818,9.782217297655725,0.7916102075493623
XGBoost_grid__1_AutoML_20200728_125558_model_5,2.486095343097564,10.27772487238644,3.2058890923402887,10.27772487238644,0.8055703532024642
XGBoost_2_AutoML_20200728_125558,2.5123145156329683,10.185905125177767,3.1915364834477087,10.185905125177767,
XGBoost_grid__1_AutoML_20200728_125558_model_3,2.518883600542622,10.911629288416671,3.3032755392816795,10.911629288416671,0.7867823921640165
XGBoost_3_AutoML_20200728_125558,2.531498144999627,11.045274141463594,3.3234431154246633,11.045274141463594,0.8172611389359087
XGBoost_grid__1_AutoML_20200728_125558_model_8,2.5538126018739518,11.2192646062188,3.3495170705967148,11.2192646062188,0.8022556981460337
XGBoost_grid__1_AutoML_20200728_125558_model_7,2.5694898267907478,11.046304731981566,3.3235981604251688,11.046304731981566,
XGBoost_1_AutoML_20200728_125558,2.6822792615621323,12.653614759726453,3.557191976788216,12.653614759726453,
