,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.26593770258214017,0.17660284042358398,26.9360134601593,0.0030107498168945312,1.7064452171325684,1,True
1,CatboostClassifier_STACKER_l0,0.25256001291575286,0.036391258239746094,5.272181034088135,0.036391258239746094,5.272181034088135,0,True
2,LightGBMClassifier_STACKER_l0,0.23244000261366304,0.027387380599975586,6.268095254898071,0.027387380599975586,6.268095254898071,0,True
3,LightGBMClassifierCustom_STACKER_l0,0.2316820678884123,0.032187700271606445,20.739192962646484,0.032187700271606445,20.739192962646484,0,True
4,NeuralNetClassifier_STACKER_l0,0.22140181541669088,0.10981345176696777,13.689291954040527,0.10981345176696777,13.689291954040527,0,True
5,KNeighborsClassifierUnif_STACKER_l0,0.2151409983939142,0.6457984447479248,0.10127139091491699,0.6457984447479248,0.10127139091491699,0,True
6,KNeighborsClassifierDist_STACKER_l0,0.21406904853245853,0.6489768028259277,0.0942389965057373,0.6489768028259277,0.0942389965057373,0,True
7,RandomForestClassifierEntr_STACKER_l0,0.21144463432920269,1.1429228782653809,6.4566731452941895,1.1429228782653809,6.4566731452941895,0,True
8,ExtraTreesClassifierEntr_STACKER_l0,0.2030669129170574,1.1386339664459229,5.124501943588257,1.1386339664459229,5.124501943588257,0,True
9,RandomForestClassifierGini_STACKER_l0,0.20154931746882768,1.1292500495910645,6.1080920696258545,1.1292500495910645,6.1080920696258545,0,True
10,ExtraTreesClassifierGini_STACKER_l0,0.1976753705749997,1.1543545722961426,5.455752849578857,1.1543545722961426,5.455752849578857,0,True
