model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
DeepLearning_grid__2_AutoML_20200717_232402_model_1,0.9250682662263258,0.17079439713840938,0.8714606499172575,0.1233278979757853,0.1999550063091016,0.03998200454807287
DeepLearning_grid__1_AutoML_20200717_232402_model_2,0.9180945119912256,0.1886677846588203,0.8531563006498563,0.14027782337641492,0.20597929802062384,0.042427471213068974
DeepLearning_grid__1_AutoML_20200717_232402_model_1,0.9178545618295229,0.19229520675673414,0.8584325857059342,0.13611193188657975,0.20135730463943588,0.04054476413165859
DeepLearning_grid__1_AutoML_20200717_232402_model_5,0.9104795395875208,0.21362238541000086,0.8403664698790392,0.14535568760920872,0.21294698308361804,0.045346417604414685
DeepLearning_grid__1_AutoML_20200717_232402_model_3,0.9075954764530664,0.22113400407021588,0.7942254798798103,0.15990347680488526,0.2354513397824103,0.05543733340533204
DeepLearning_grid__3_AutoML_20200717_232402_model_2,0.9017876287046868,0.2107910262747845,0.8008759760820867,0.14905647300013494,0.2346743623766541,0.05507205635688918
DeepLearning_grid__2_AutoML_20200717_232402_model_5,0.9008008741968052,0.2365769062467597,0.8033153328246551,0.15285575144730074,0.2303501193268698,0.05306117747390316
DeepLearning_grid__3_AutoML_20200717_232402_model_3,0.9006663075520666,0.2448623875720552,0.8024427948505729,0.1706428678259664,0.23518137147047405,0.05531027748673311
DeepLearning_grid__2_AutoML_20200717_232402_model_2,0.9005228238405077,0.21288771175436827,0.8073084815742066,0.15314211088858976,0.2303541936374527,0.053063054526361064
DeepLearning_grid__3_AutoML_20200717_232402_model_5,0.8956968667453801,0.2712711370718662,0.8160045140293981,0.15198208155954634,0.22341311436748534,0.049913419671379085
DeepLearning_grid__1_AutoML_20200717_232402_model_6,0.8925116499451398,0.3256788859707888,0.8052343158238139,0.16503058756579886,0.2291977714689093,0.05253161844631441
DeepLearning_grid__2_AutoML_20200717_232402_model_3,0.8919431869353622,0.2679997700679089,0.7786378742013741,0.173210983070138,0.2462447833202697,0.06063649331244659
DeepLearning_grid__1_AutoML_20200717_232402_model_7,0.8892518540405865,0.2548401426558011,0.7334905358022173,0.2146765597469823,0.2595654238000779,0.06737420923251405
DeepLearning_1_AutoML_20200717_232402,0.8864725664412675,0.2539130251012458,0.693394783310852,0.19161641696852968,0.26576811173675713,0.07063268921612142
DeepLearning_grid__2_AutoML_20200717_232402_model_6,0.8848281782554083,0.2460226904786438,0.7489062998947414,0.18231429499035134,0.2493470972738705,0.06217397491890508
DeepLearning_grid__1_AutoML_20200717_232402_model_9,0.8840098347140601,0.26956044163791903,0.7062654808373273,0.18984718984718985,0.269342561355066,0.07254541535730748
DeepLearning_grid__1_AutoML_20200717_232402_model_4,0.8791291592543549,0.3257768127149792,0.6946579461284684,0.21464372872823576,0.2750311380160765,0.07564212687841812
DeepLearning_grid__3_AutoML_20200717_232402_model_6,0.8731038566719318,0.2974122224085583,0.7055050097496992,0.19162736064144512,0.2687867957829446,0.07224634158726237
DeepLearning_grid__3_AutoML_20200717_232402_model_4,0.8650916694735161,0.5577538306001918,0.7038336834363224,0.19769380332760614,0.2757457215160597,0.07603570293441236
DeepLearning_grid__2_AutoML_20200717_232402_model_4,0.8637982894633911,0.5194347252686485,0.7126200636273788,0.19468246933035666,0.2707065585948276,0.0732820408662548
DeepLearning_grid__3_AutoML_20200717_232402_model_1,0.8624374234702873,0.2774012418749878,0.6606104570484684,0.2197197690155437,0.2792803236262948,0.07799749916480796
DeepLearning_grid__1_AutoML_20200717_232402_model_10,0.8587319768853415,0.3063117527492529,0.6319274253616896,0.23188913329758398,0.2863682664773549,0.08200678404524536
DeepLearning_grid__1_AutoML_20200717_232402_model_8,0.8578041966148382,0.6163846909672602,0.6547443779070493,0.22518248574586605,0.30465534796698723,0.09281488104488607
DeepLearning_grid__2_AutoML_20200717_232402_model_7,0.7975128679354032,0.5466080831207407,0.4099306742329587,0.2856809335682575,0.3504964086608721,0.12284773248416905
