,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.7859661267518876,4.049004554748535,43.55761671066284,0.0033261775970458984,1.5245585441589355,1,True
1,RandomForestClassifierGini_STACKER_l0,0.7796860242052341,1.1092910766601562,5.61762547492981,1.1092910766601562,5.61762547492981,0,True
2,RandomForestClassifierEntr_STACKER_l0,0.7791815040566941,1.240323781967163,6.151596546173096,1.240323781967163,6.151596546173096,0,True
3,CatboostClassifier_STACKER_l0,0.7717574314057924,0.08812761306762695,4.027717351913452,0.08812761306762695,4.027717351913452,0,True
4,ExtraTreesClassifierEntr_STACKER_l0,0.7645034876421897,1.2745370864868164,4.713667392730713,1.2745370864868164,4.713667392730713,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.7630749916402184,1.2406859397888184,4.71551513671875,1.2406859397888184,4.71551513671875,0,True
6,LightGBMClassifier_STACKER_l0,0.7597838776479975,0.09231877326965332,1.5692837238311768,0.09231877326965332,1.5692837238311768,0,True
7,NeuralNetClassifier_STACKER_l0,0.7521984758798304,0.24108004570007324,19.95316767692566,0.24108004570007324,19.95316767692566,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.7385294997624062,0.08315253257751465,3.671470880508423,0.08315253257751465,3.671470880508423,0,True
9,KNeighborsClassifierUnif_STACKER_l0,0.58576842525182,0.948784351348877,0.26171374320983887,0.948784351348877,0.26171374320983887,0,True
10,KNeighborsClassifierDist_STACKER_l0,0.5692659231838741,0.7705435752868652,0.2654857635498047,0.7705435752868652,0.2654857635498047,0,True
