model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_grid__1_AutoML_20200728_134240_model_13,0.22512265044251087,0.5949287588477755,0.42790471391346463,0.18310244418936397
XGBoost_grid__1_AutoML_20200728_134240_model_2,0.22620637334943824,0.4959733819583308,0.4108529012881625,0.1688001064969006
XGBoost_3_AutoML_20200728_134240,0.22896880428866476,0.5002651258234986,0.4087745380686677,0.16709662297325267
XGBoost_grid__1_AutoML_20200728_134240_model_3,0.2316320710403293,0.5083950340608999,0.4165718067650544,0.17353207019150174
XGBoost_grid__1_AutoML_20200728_134240_model_8,0.2340315834209408,0.5061278182160627,0.4122358889465043,0.16993842813551466
XGBoost_grid__1_AutoML_20200728_134240_model_7,0.2343628141752597,0.5170948553595001,0.4192122324352864,0.1757388958233766
XGBoost_grid__1_AutoML_20200728_134240_model_6,0.23633193161399035,0.5939102784895249,0.4539759355589497,0.2060941500666236
XGBoost_grid__1_AutoML_20200728_134240_model_15,0.23764567070033776,0.4927735879797313,0.4108364132266809,0.1687865584329641
XGBoost_grid__1_AutoML_20200728_134240_model_4,0.23777857307953265,0.5038936160952738,0.4130143359370876,0.17058084168955345
XGBoost_grid__1_AutoML_20200728_134240_model_11,0.2416922033089524,0.5912295378040493,0.4519020685937041,0.20421547959926886
XGBoost_1_AutoML_20200728_134240,0.2418230553008105,0.5150281678738085,0.4169643073012109,0.17385923356317867
XGBoost_grid__1_AutoML_20200728_134240_model_5,0.2418567934924434,0.5588394219586865,0.4389679488410216,0.1926928601096938
XGBoost_2_AutoML_20200728_134240,0.24566920914696436,0.5378140682868864,0.4305455686298634,0.1853694866668124
XGBoost_grid__1_AutoML_20200728_134240_model_12,0.24856454246538576,0.5702566692634934,0.4440381748302286,0.1971699007065607
XGBoost_grid__1_AutoML_20200728_134240_model_1,0.25460982992969033,0.5519767819713941,0.4347757295556602,0.1890299350106565
XGBoost_grid__1_AutoML_20200728_134240_model_10,0.2638499936624391,0.6013402503771381,0.4574662820683876,0.2092753992294736
XGBoost_grid__1_AutoML_20200728_134240_model_14,0.2663824084222456,0.6144255898227966,0.4639489209313621,0.2152486012333752
XGBoost_grid__1_AutoML_20200728_134240_model_9,0.2952408645924203,0.7806070002347598,0.5333662753520837,0.2844795836829548
