model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_grid__1_AutoML_20200728_134647_model_17,0.2368150917235457,0.5319157224027877,0.4212563609044217,0.17745692160243634
XGBoost_grid__1_AutoML_20200728_134647_model_4,0.2370383329721757,0.508520651543968,0.4152968998979479,0.17247151506484612
XGBoost_grid__1_AutoML_20200728_134647_model_15,0.2381765416375985,0.5020121853324496,0.41206831018720497,0.16980029226053855
XGBoost_grid__1_AutoML_20200728_134647_model_8,0.23929804227038545,0.5215496843477532,0.4179940589068181,0.1747190332813965
XGBoost_grid__1_AutoML_20200728_134647_model_18,0.2418714682999649,0.5223629391833544,0.4204811191146965,0.1768043715319476
XGBoost_2_AutoML_20200728_134647,0.24262137289270366,0.5430617096548693,0.4305919999201501,0.18540947039523456
XGBoost_grid__1_AutoML_20200728_134647_model_2,0.24342192312366476,0.5052669727144962,0.4158540951361087,0.1729346284414717
XGBoost_grid__1_AutoML_20200728_134647_model_11,0.2513051746239375,0.5956615183692533,0.4533467029930446,0.2055232331146638
XGBoost_grid__1_AutoML_20200728_134647_model_13,0.2515165187481178,0.616519031684005,0.4380039736993448,0.19184748097641632
XGBoost_grid__1_AutoML_20200728_134647_model_3,0.2537087265387757,0.5282582011306182,0.42663054237841397,0.18201361969009974
XGBoost_3_AutoML_20200728_134647,0.2542051822372403,0.5289743025802309,0.4217685594739841,0.17788871776075968
XGBoost_1_AutoML_20200728_134647,0.25563846070307905,0.5419755023926353,0.42966591284005146,0.18461279665667468
XGBoost_grid__1_AutoML_20200728_134647_model_5,0.2576410288234352,0.5756635181377248,0.4448426229887781,0.19788495922753613
XGBoost_grid__1_AutoML_20200728_134647_model_12,0.25777924025816623,0.5697913261354097,0.4441277228727095,0.19724943422409824
XGBoost_grid__1_AutoML_20200728_134647_model_1,0.2578523729476155,0.5468346676041379,0.43317130448884894,0.1876373790325711
XGBoost_grid__1_AutoML_20200728_134647_model_7,0.25915788206880674,0.5507350606004603,0.4345098108754813,0.1887987757470465
XGBoost_grid__1_AutoML_20200728_134647_model_6,0.2611797318807715,0.6058411429303284,0.4591424941862781,0.21081182996759645
XGBoost_grid__1_AutoML_20200728_134647_model_14,0.26414675713767416,0.6124774047357222,0.4636161935608818,0.21493997493188102
XGBoost_grid__1_AutoML_20200728_134647_model_16,0.2738824685816235,0.7034569563183383,0.5005490725417114,0.25054937402236754
XGBoost_grid__1_AutoML_20200728_134647_model_10,0.2849217498659449,0.631288571259321,0.4702789104127241,0.22116225357897895
XGBoost_grid__1_AutoML_20200728_134647_model_9,0.3125610515819475,0.7743745671712393,0.5300155118418172,0.2809164427929434
