,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.9430470616874245,1.7478079795837402,37.7772958278656,0.003730297088623047,1.5887477397918701,1,True
1,CatboostClassifier_STACKER_l0,0.9349840279399271,0.06950664520263672,6.720592260360718,0.06950664520263672,6.720592260360718,0,True
2,RandomForestClassifierEntr_STACKER_l0,0.9344822618225537,1.2282218933105469,5.983282089233398,1.2282218933105469,5.983282089233398,0,True
3,LightGBMClassifier_STACKER_l0,0.9340699193696627,0.06615734100341797,1.9078636169433594,0.06615734100341797,1.9078636169433594,0,True
4,RandomForestClassifierGini_STACKER_l0,0.9335333773827681,1.2934226989746094,5.706886291503906,1.2934226989746094,5.706886291503906,0,True
5,ExtraTreesClassifierEntr_STACKER_l0,0.9334166298208048,1.2701470851898193,4.585565567016602,1.2701470851898193,4.585565567016602,0,True
6,ExtraTreesClassifierGini_STACKER_l0,0.9324851333157798,1.2083497047424316,4.556063890457153,1.2083497047424316,4.556063890457153,0,True
7,NeuralNetClassifier_STACKER_l0,0.9269955139128319,0.33826661109924316,22.97452664375305,0.33826661109924316,22.97452664375305,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.9193199827114249,0.07287263870239258,5.866720676422119,0.07287263870239258,5.866720676422119,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.8771219490384471,0.7265448570251465,0.21765923500061035,0.7265448570251465,0.21765923500061035,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.8726060539820854,0.7276535034179688,0.21575307846069336,0.7276535034179688,0.21575307846069336,0,True
