model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200728_123832_model_6,0.8350581907543934,0.47307577316038196,0.7138164861039465,0.2349376362034589,0.3925440433108484,0.15409082593882922
XGBoost_grid__1_AutoML_20200728_123832_model_3,0.8321695182454676,0.47864396819738897,0.6957292559522954,0.2285204247229564,0.3961880825593913,0.15696499676208706
XGBoost_grid__1_AutoML_20200728_123832_model_1,0.8299902629016553,0.4775298465780213,0.7046486660267388,0.2364723883711225,0.3956405103501526,0.1565314134301292
XGBoost_grid__1_AutoML_20200728_123832_model_2,0.8287290768303427,0.4808021883822353,0.7006132958931381,0.23625446283674134,0.3982853668937337,0.15863123348167618
XGBoost_grid__1_AutoML_20200728_123832_model_4,0.8279593823897621,0.4960849956446754,0.6894098251718886,0.22289145453702414,0.4018152885328026,0.16145552609869945
XGBoost_grid__1_AutoML_20200728_123832_model_7,0.8270505865442574,0.4819429895843339,0.6960020487410988,0.2415727732183429,0.3996396578191516,0.1597118561018086
XGBoost_2_AutoML_20200728_123832,0.8222515880743729,0.4883997559457944,0.6855993148791377,0.2376176566049984,0.4013444632735607,0.1610773782003425
XGBoost_grid__1_AutoML_20200728_123832_model_5,0.8208281170306487,0.4880661009571998,0.6730208055156923,0.24016321231511106,0.4013536608583311,0.16108476108438427
XGBoost_1_AutoML_20200728_123832,0.8169981916817359,0.5079746684232216,0.6728645703526348,0.2464088653962072,0.4078475419439592,0.16633961746972958
XGBoost_3_AutoML_20200728_123832,0.8076181202763482,0.5320726760344906,0.6740357759427775,0.2433300876338851,0.4134245157749947,0.17091983024378885
