model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200720_155737_model_5,0.29877019033395075,1.1452880797189708,0.5196443651192386,0.2700302662001766
DeepLearning_grid__1_AutoML_20200720_155737_model_1,0.301970230457998,0.8974610200252265,0.4903227249254058,0.2404163745782752
DeepLearning_grid__1_AutoML_20200720_155737_model_2,0.3024363878230301,0.9531552339506756,0.5112334591651397,0.2613596497699546
DeepLearning_grid__1_AutoML_20200720_155737_model_3,0.30554591309420004,1.0047901941307311,0.5185341682178488,0.2688776836093764
DeepLearning_grid__3_AutoML_20200720_155737_model_2,0.31445851094140304,0.9433609179857356,0.5187072504985955,0.2690572117198127
DeepLearning_grid__1_AutoML_20200720_155737_model_7,0.34012317227834044,0.9129073191553528,0.5220359476746482,0.27252153066456797
DeepLearning_grid__2_AutoML_20200720_155737_model_1,0.3402012332018733,0.8512677776059909,0.5225735335141034,0.27308309792941576
DeepLearning_grid__1_AutoML_20200720_155737_model_6,0.3433002649090556,1.3675330157681644,0.5541751615875323,0.3071101097205675
DeepLearning_1_AutoML_20200720_155737,0.3540846473023808,0.8635591178418552,0.5317779107931283,0.2827877464075044
DeepLearning_grid__2_AutoML_20200720_155737_model_2,0.35672370289295746,1.081799628166053,0.5517639022911077,0.30444340387151103
DeepLearning_grid__3_AutoML_20200720_155737_model_1,0.3634927079752278,0.9588167888542156,0.5550280186459168,0.3080561014820122
DeepLearning_grid__2_AutoML_20200720_155737_model_3,0.3644672230658143,1.1647161444196557,0.5558556192086292,0.3089754694058087
DeepLearning_grid__3_AutoML_20200720_155737_model_3,0.3928883694699083,1.4379972230876092,0.5860743393158679,0.3434831312045312
DeepLearning_grid__1_AutoML_20200720_155737_model_4,0.40439383727550815,2.358331594961973,0.6076514348000726,0.3692402662145868
DeepLearning_grid__3_AutoML_20200720_155737_model_4,0.488863349421705,3.3357151454499085,0.6800781989536127,0.4625063566919896
DeepLearning_grid__2_AutoML_20200720_155737_model_4,0.5604231936215208,3.750338213060077,0.7225098562939098,0.5220204924418462
