,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.23714613158565753,0.12708306312561035,19.267364978790283,0.0030364990234375,1.6921427249908447,1,True
1,CatboostClassifier_STACKER_l0,0.23676627624709312,0.04160428047180176,5.4416680335998535,0.04160428047180176,5.4416680335998535,0,True
2,LightGBMClassifier_STACKER_l0,0.21965307770529593,0.02593064308166504,6.331879377365112,0.02593064308166504,6.331879377365112,0,True
3,NeuralNetClassifier_STACKER_l0,0.20175846606427203,0.0824422836303711,12.133554220199585,0.0824422836303711,12.133554220199585,0,True
4,KNeighborsClassifierDist_STACKER_l0,0.19083174575288475,0.6564559936523438,0.10048675537109375,0.6564559936523438,0.10048675537109375,0,True
5,LightGBMClassifierCustom_STACKER_l0,0.19019453538564982,0.03343558311462402,20.92681384086609,0.03343558311462402,20.92681384086609,0,True
6,KNeighborsClassifierUnif_STACKER_l0,0.1874003794255856,0.6534249782562256,0.09753942489624023,0.6534249782562256,0.09753942489624023,0,True
7,ExtraTreesClassifierEntr_STACKER_l0,0.1804272937515168,1.144683599472046,5.238723993301392,1.144683599472046,5.238723993301392,0,True
8,ExtraTreesClassifierGini_STACKER_l0,0.17889244700158666,1.143298625946045,5.383732318878174,1.143298625946045,5.383732318878174,0,True
9,RandomForestClassifierEntr_STACKER_l0,0.17571777321646084,1.1367356777191162,6.600745439529419,1.1367356777191162,6.600745439529419,0,True
10,RandomForestClassifierGini_STACKER_l0,0.1553061399336684,1.1292810440063477,6.19028639793396,1.1292810440063477,6.19028639793396,0,True
