model_id,mae,mean_residual_deviance,rmse,mse,rmsle
DeepLearning_grid__2_AutoML_20200717_162151_model_24,37.00993061547176,2466.9134871633546,49.66803284974506,2466.9134871633546,0.19321375960469805
DeepLearning_grid__1_AutoML_20200717_162151_model_7,37.2113545956161,2461.5458850923387,49.61396864888293,2461.5458850923387,0.19327171167531812
DeepLearning_grid__1_AutoML_20200717_162151_model_30,37.22797153678229,2481.193715224649,49.81158213934434,2481.193715224649,0.1950050970912692
DeepLearning_grid__1_AutoML_20200717_162151_model_32,37.44162299348528,2534.0221282164416,50.33907158675497,2534.0221282164416,0.1968797544561279
DeepLearning_grid__2_AutoML_20200717_162151_model_7,37.51471172605196,2542.9583650694244,50.42775391656289,2542.9583650694244,0.19647334761076668
DeepLearning_grid__3_AutoML_20200717_162151_model_7,37.62008475045054,2524.323482721781,50.24264605613224,2524.323482721781,0.19593545174974447
DeepLearning_grid__1_AutoML_20200717_162151_model_14,37.918178994580586,2497.154408761564,49.97153598561449,2497.154408761564,0.1944527843556217
DeepLearning_grid__1_AutoML_20200717_162151_model_9,38.12789117320557,2587.122092078104,50.8637601055811,2587.122092078104,0.1988315911084571
DeepLearning_grid__1_AutoML_20200717_162151_model_1,38.19903641898291,2662.5909027082976,51.600299443978976,2662.5909027082976,0.20370666502174584
DeepLearning_grid__2_AutoML_20200717_162151_model_21,38.40802556759697,2571.247572695531,50.70747058072934,2571.247572695531,0.19605135731718026
DeepLearning_grid__2_AutoML_20200717_162151_model_15,38.4279518255993,2576.0748615568896,50.75504764609023,2576.0748615568896,0.19904702809271976
DeepLearning_grid__2_AutoML_20200717_162151_model_17,38.82500414816907,2846.2470491847052,53.35023007621153,2846.2470491847052,0.20490166764593468
DeepLearning_grid__3_AutoML_20200717_162151_model_3,38.844753790833565,2598.772874181137,50.97816075714322,2598.772874181137,0.1988658277318485
DeepLearning_grid__1_AutoML_20200717_162151_model_22,38.99121911704774,2644.739567046332,51.42703148195832,2644.739567046332,0.20205647929141507
DeepLearning_grid__2_AutoML_20200717_162151_model_6,39.03763872961666,2755.230478675212,52.49028937503786,2755.230478675212,0.2053301279696393
DeepLearning_grid__2_AutoML_20200717_162151_model_5,39.05898470612456,2488.942045943332,49.889297909905814,2488.942045943332,0.1975637837806588
DeepLearning_1_AutoML_20200717_162151,39.08337430101453,2728.529141168061,52.235324648824204,2728.529141168061,0.20464651952328888
DeepLearning_grid__3_AutoML_20200717_162151_model_1,39.08338239508527,2742.984240823286,52.373507051020425,2742.984240823286,0.20342621374688288
DeepLearning_grid__3_AutoML_20200717_162151_model_8,39.19137973350615,2804.1244186138265,52.95398397301025,2804.1244186138265,0.2076634378420479
DeepLearning_grid__3_AutoML_20200717_162151_model_4,39.21014259636026,2917.9753116336437,54.018286826163276,2917.9753116336437,0.20830846956885207
DeepLearning_grid__3_AutoML_20200717_162151_model_2,39.23614459426867,2690.3959991041525,51.869027358377885,2690.3959991041525,0.2025260404771352
DeepLearning_grid__1_AutoML_20200717_162151_model_17,39.314262549885505,2699.454409035245,51.956274010318005,2699.454409035245,0.20220633714295894
DeepLearning_grid__2_AutoML_20200717_162151_model_1,39.42692019700456,2759.5146201516027,52.53108241937913,2759.5146201516027,0.20669874572481373
DeepLearning_grid__3_AutoML_20200717_162151_model_10,39.4437552506711,2656.948801517884,51.54559924491986,2656.948801517884,0.2067883632736224
DeepLearning_grid__2_AutoML_20200717_162151_model_9,39.544836691873314,2728.3009538029582,52.23314037852749,2728.3009538029582,0.20631782458332976
DeepLearning_grid__3_AutoML_20200717_162151_model_5,39.560088005666174,2833.3543764485457,53.22926240751929,2833.3543764485457,0.20587570243164705
DeepLearning_grid__2_AutoML_20200717_162151_model_14,39.5849460871869,2814.4712676617887,53.051590623296,2814.4712676617887,0.20809961653449416
DeepLearning_grid__1_AutoML_20200717_162151_model_27,39.74617112717088,2938.054967759141,54.20382798067994,2938.054967759141,0.20944646606557885
DeepLearning_grid__2_AutoML_20200717_162151_model_13,39.76056639309251,2856.3710687005982,53.44502847506583,2856.3710687005982,0.2103057922016159
DeepLearning_grid__1_AutoML_20200717_162151_model_5,39.79132475301283,2699.8436763776613,51.960019980535634,2699.8436763776613,0.20389793093605746
DeepLearning_grid__2_AutoML_20200717_162151_model_12,39.886844679405726,2830.183989910134,53.199473586776534,2830.183989910134,0.2093480167369348
DeepLearning_grid__3_AutoML_20200717_162151_model_6,40.01601657420017,2840.739551181185,53.298588641550204,2840.739551181185,0.20786646722839056
DeepLearning_grid__3_AutoML_20200717_162151_model_9,40.02397117020503,2704.892850135749,52.008584388884785,2704.892850135749,0.20523451600064505
DeepLearning_grid__2_AutoML_20200717_162151_model_18,40.10454653501153,2829.922156893589,53.197012668885726,2829.922156893589,0.20862152957632374
DeepLearning_grid__2_AutoML_20200717_162151_model_2,40.105289827524345,2905.614279344655,53.9037501417541,2905.614279344655,0.20864361415157964
DeepLearning_grid__1_AutoML_20200717_162151_model_3,40.117625929726074,2940.225882281256,54.22384975526227,2940.225882281256,0.2129890783626452
DeepLearning_grid__2_AutoML_20200717_162151_model_8,40.13383762462101,2953.85116668665,54.34934375580491,2953.85116668665,0.21471545194661734
DeepLearning_grid__1_AutoML_20200717_162151_model_19,40.16359233906826,2764.2481154191414,52.576117348270785,2764.2481154191414,0.20617882348007016
DeepLearning_grid__1_AutoML_20200717_162151_model_21,40.340406983693576,2850.0243033548873,53.385618881444906,2850.0243033548873,0.21043465544903167
DeepLearning_grid__2_AutoML_20200717_162151_model_3,40.42861182557627,2785.077206261692,52.773830695352146,2785.077206261692,0.20934136202533785
DeepLearning_grid__1_AutoML_20200717_162151_model_31,40.60024425590229,3025.411520541757,55.00374096860829,3025.411520541757,0.21697388271539603
DeepLearning_grid__2_AutoML_20200717_162151_model_23,40.851227481643136,2980.161434450972,54.590854860965244,2980.161434450972,0.21423650463506147
DeepLearning_grid__1_AutoML_20200717_162151_model_18,40.90214550825709,2941.9313146218183,54.23957332632529,2941.9313146218183,0.2114308986478564
DeepLearning_grid__2_AutoML_20200717_162151_model_20,40.928258262172776,2905.9234660334914,53.906618017025444,2905.9234660334914,0.2100416885321332
DeepLearning_grid__1_AutoML_20200717_162151_model_11,41.087471878427245,3113.391249311855,55.797771006661684,3113.391249311855,0.22104194129895952
DeepLearning_grid__2_AutoML_20200717_162151_model_4,41.24168447782056,2915.5945511001196,53.99624571301342,2915.5945511001196,0.21111904446697727
DeepLearning_grid__1_AutoML_20200717_162151_model_10,41.267392113298996,3092.0026952565145,55.605779333235795,3092.0026952565145,0.21735893772447715
DeepLearning_grid__1_AutoML_20200717_162151_model_28,41.75553563947865,3184.9927378129582,56.435739897807295,3184.9927378129582,0.2212773047392768
DeepLearning_grid__1_AutoML_20200717_162151_model_24,41.928353922114574,3024.232372599188,54.993021126313714,3024.232372599188,0.2173937780820858
DeepLearning_grid__2_AutoML_20200717_162151_model_16,41.93881170616301,3109.402074014581,55.762012822481395,3109.402074014581,0.21883525902641213
DeepLearning_grid__1_AutoML_20200717_162151_model_20,41.94447323081953,3154.0469299053807,56.16090214647002,3154.0469299053807,0.21876399542779545
DeepLearning_grid__1_AutoML_20200717_162151_model_29,42.104318904072315,3312.5271210081237,57.55455777788693,3312.5271210081237,0.2249341868425143
DeepLearning_grid__1_AutoML_20200717_162151_model_25,42.141303171459725,3182.6723825746863,56.4151786541059,3182.6723825746863,0.22344956054115125
DeepLearning_grid__2_AutoML_20200717_162151_model_11,42.1665695418931,3150.665902636523,56.13079282030963,3150.665902636523,0.2215858190119485
DeepLearning_grid__1_AutoML_20200717_162151_model_15,42.28763140086875,3207.3173017096287,56.633181984677755,3207.3173017096287,0.22268654935389232
DeepLearning_grid__2_AutoML_20200717_162151_model_19,42.37188600192628,3012.283805033508,54.8842764827369,3012.283805033508,0.2179206224325472
DeepLearning_grid__2_AutoML_20200717_162151_model_22,42.40818717550128,3114.546167795593,55.80811919242211,3114.546167795593,0.22128464399686804
DeepLearning_grid__1_AutoML_20200717_162151_model_13,42.61222290571299,3282.627386527991,57.29421774078071,3282.627386527991,0.2259449480812465
