model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200728_133200_model_9,157.77163932692838,45851.000774132845,214.12846792085548,45851.000774132845,0.3463944625040581
XGBoost_grid__1_AutoML_20200728_133200_model_16,159.9171838894696,47071.94539557135,216.9607001177203,47071.94539557135,0.3486954624460751
XGBoost_grid__1_AutoML_20200728_133200_model_22,162.0044397703359,47626.93187685691,218.23595459240192,47626.93187685691,0.35143684416122184
XGBoost_grid__1_AutoML_20200728_133200_model_6,164.36096653468172,48326.51041778502,219.83291477343656,48326.51041778502,0.35524664771199804
XGBoost_grid__1_AutoML_20200728_133200_model_2,165.65258756825622,48321.43766321695,219.82137672032025,48321.43766321695,0.35902886065392503
XGBoost_grid__1_AutoML_20200728_133200_model_11,166.50750264987136,49644.35197829872,222.81012539446843,49644.35197829872,0.3615731148841897
XGBoost_grid__1_AutoML_20200728_133200_model_19,167.13160898987675,52023.70226423954,228.0870497512727,52023.70226423954,0.3712705933563165
XGBoost_grid__1_AutoML_20200728_133200_model_15,167.85847655820174,51459.583485501105,226.8470486594461,51459.583485501105,0.36723674038376064
XGBoost_grid__1_AutoML_20200728_133200_model_3,169.9917538065306,51533.416043146055,227.0097267588903,51533.416043146055,0.3697977607749261
XGBoost_grid__1_AutoML_20200728_133200_model_4,173.22410261127308,55292.63800637869,235.14386661441694,55292.63800637869,0.3871140379456807
XGBoost_grid__1_AutoML_20200728_133200_model_5,173.24694072024926,53196.41608503914,230.64348264158505,53196.41608503914,0.375696922149096
XGBoost_grid__1_AutoML_20200728_133200_model_20,173.2759531585264,54942.45373431929,234.39806683144658,54942.45373431929,0.3831040063434733
XGBoost_grid__1_AutoML_20200728_133200_model_10,173.48869302239217,53988.28431661333,232.35379126800004,53988.28431661333,0.3814982237647093
XGBoost_grid__1_AutoML_20200728_133200_model_13,174.9414276875241,53542.28632904586,231.39206194043444,53542.28632904586,0.3801339208061108
XGBoost_grid__1_AutoML_20200728_133200_model_1,175.8985851449026,55056.60475604037,234.6414387017783,55056.60475604037,0.3800308944579879
XGBoost_grid__1_AutoML_20200728_133200_model_21,177.00696284334427,55483.51348423977,235.54938650788242,55483.51348423977,0.3834188743715448
XGBoost_2_AutoML_20200728_133200,177.94771210576445,54396.004788694816,233.22951097297872,54396.004788694816,0.3875170063677255
XGBoost_grid__1_AutoML_20200728_133200_model_14,178.04296262499312,55527.42799005831,235.6425852643327,55527.42799005831,0.3882261577592925
XGBoost_3_AutoML_20200728_133200,178.7898885162783,56368.67764867663,237.42088713648727,56368.67764867663,0.3854113224169032
XGBoost_grid__1_AutoML_20200728_133200_model_12,178.84717409375688,56755.16282470935,238.23342088109584,56755.16282470935,0.38405988351578013
XGBoost_grid__1_AutoML_20200728_133200_model_17,179.67065193283725,56043.65685949161,236.73541530470595,56043.65685949161,0.3863626224605842
XGBoost_1_AutoML_20200728_133200,183.04687188376843,61173.95110519624,247.3336837254405,61173.95110519624,0.4074893395386974
XGBoost_grid__1_AutoML_20200728_133200_model_7,185.4884182567328,59005.50693057,242.9104916025037,59005.50693057,0.4061883583017729
XGBoost_grid__1_AutoML_20200728_133200_model_18,186.10521547559281,60468.886192917664,245.90422158417218,60468.886192917664,0.40305095213375736
XGBoost_grid__1_AutoML_20200728_133200_model_8,190.17806437317756,60974.59407637387,246.93034255913932,60974.59407637387,0.4009305722104934
