model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200719_001956_model_18,0.4351183687541835,1.0543664769649699,0.5888680875528889,0.3467656245381968
DeepLearning_grid__2_AutoML_20200719_001956_model_9,0.4369654485967758,0.954993581757535,0.5859505890715807,0.3433380928333325
DeepLearning_grid__1_AutoML_20200719_001956_model_13,0.4392435226759073,1.3009325989202192,0.6009155325755072,0.3610994772905055
DeepLearning_grid__3_AutoML_20200719_001956_model_9,0.4404901071260843,0.9676906194968066,0.5950503516250317,0.3540849209690739
DeepLearning_grid__3_AutoML_20200719_001956_model_2,0.4430149106228145,1.0697602995034088,0.5990529403333852,0.3588644253220744
DeepLearning_grid__1_AutoML_20200719_001956_model_7,0.4455070961303864,0.9606638687433974,0.5850028725622732,0.34222836090611125
DeepLearning_grid__1_AutoML_20200719_001956_model_9,0.44750658908285096,1.0735524705845962,0.5910631760900257,0.3493556781296287
DeepLearning_grid__1_AutoML_20200719_001956_model_2,0.44857175672175453,1.292513920462613,0.6045690187941375,0.3655036984857062
DeepLearning_grid__1_AutoML_20200719_001956_model_5,0.44929489524255134,1.3713648102216256,0.5971416620197341,0.35657816451969016
DeepLearning_grid__1_AutoML_20200719_001956_model_1,0.4530054916356634,1.0695983905661763,0.5911422816063359,0.3494491971027445
DeepLearning_grid__3_AutoML_20200719_001956_model_7,0.4530200637287054,1.0538624692879421,0.6019401474744178,0.36233194114152384
DeepLearning_grid__2_AutoML_20200719_001956_model_3,0.4645826300318883,1.1991767938002786,0.6122360324910032,0.3748329594803247
DeepLearning_grid__1_AutoML_20200719_001956_model_10,0.4659409636618359,1.1876013934489742,0.6199789364613123,0.3843738816556999
DeepLearning_grid__3_AutoML_20200719_001956_model_1,0.4670156076311842,0.9550904052298986,0.5955216960538215,0.3546460904708202
DeepLearning_grid__1_AutoML_20200719_001956_model_17,0.4671571395637805,1.4208588645071465,0.6172333992424828,0.3809770691404301
DeepLearning_grid__2_AutoML_20200719_001956_model_5,0.4675141877716487,1.2223856139664209,0.6152517331317331,0.3785346951216013
DeepLearning_grid__2_AutoML_20200719_001956_model_10,0.4683505186330518,1.4133056393534509,0.6191938780957033,0.38340105867119656
DeepLearning_grid__1_AutoML_20200719_001956_model_15,0.4733695255082573,1.4484354047203185,0.628256493974575,0.3947062222212251
DeepLearning_grid__2_AutoML_20200719_001956_model_6,0.4735065491596584,1.3089274176102297,0.6178223147581121,0.3817044126130716
DeepLearning_grid__1_AutoML_20200719_001956_model_6,0.475823052185296,1.481688617013374,0.6154611759045286,0.3787924590457851
DeepLearning_grid__2_AutoML_20200719_001956_model_13,0.4760455416093856,1.2700604415451588,0.6215923317211398,0.3863770268545235
DeepLearning_grid__1_AutoML_20200719_001956_model_14,0.4770390237458833,1.2448997928408805,0.6131065006345511,0.3758995811203448
DeepLearning_grid__2_AutoML_20200719_001956_model_2,0.4772615259413078,1.0825851241097826,0.6084840040748914,0.3702527832150125
DeepLearning_grid__1_AutoML_20200719_001956_model_3,0.4795293318672352,1.084240919337706,0.6099402951811481,0.3720271636856662
DeepLearning_grid__1_AutoML_20200719_001956_model_12,0.4798354352204628,2.5669579434830303,0.6485307258523685,0.4205921023745999
DeepLearning_grid__2_AutoML_20200719_001956_model_12,0.4808854177422526,3.3123793468626266,0.6543091934629812,0.42812052065017697
DeepLearning_grid__3_AutoML_20200719_001956_model_3,0.4811658379411351,1.131103547911502,0.6077437257502439,0.36935243618878777
DeepLearning_grid__2_AutoML_20200719_001956_model_18,0.4817776359648758,1.1111944886493483,0.6072941792754922,0.3688062201818937
DeepLearning_grid__1_AutoML_20200719_001956_model_21,0.4846826931848619,1.6926505718804101,0.6122161363008216,0.37480859754710616
DeepLearning_grid__1_AutoML_20200719_001956_model_19,0.4854713614246761,1.7427654194097384,0.6615522455707973,0.4376513736197644
DeepLearning_grid__3_AutoML_20200719_001956_model_6,0.4863409871559835,1.38129856319468,0.6290088711133733,0.3956521599393203
DeepLearning_grid__2_AutoML_20200719_001956_model_4,0.4872393356193256,1.5165096073988598,0.6391785197276494,0.4085491800812289
DeepLearning_grid__1_AutoML_20200719_001956_model_4,0.4877613383878701,2.0723051483497383,0.6661342766129894,0.4437348744787106
DeepLearning_grid__2_AutoML_20200719_001956_model_1,0.4891889309666058,1.1752929484238408,0.6106349571191642,0.3728750508559234
DeepLearning_grid__2_AutoML_20200719_001956_model_11,0.4940517955021683,1.6706210224046654,0.6475917467536848,0.4193750704634887
DeepLearning_grid__2_AutoML_20200719_001956_model_8,0.4957713152524693,2.8912230803224097,0.6620820657344649,0.4383526617672164
DeepLearning_grid__3_AutoML_20200719_001956_model_8,0.4999919859873936,2.690856875586224,0.6629752267204551,0.4395361512450387
DeepLearning_grid__3_AutoML_20200719_001956_model_5,0.5008416501223603,1.3587689894746942,0.6314246473189661,0.3986970852418807
DeepLearning_grid__1_AutoML_20200719_001956_model_16,0.501625592968287,2.5630756834454136,0.6851179373706134,0.4693865881069638
DeepLearning_grid__2_AutoML_20200719_001956_model_17,0.5078026534006214,1.3817968448711029,0.6205610033459358,0.38509595887371456
DeepLearning_grid__1_AutoML_20200719_001956_model_11,0.5097458758518211,1.3688082104236658,0.6467532039903132,0.4182897068717357
DeepLearning_grid__3_AutoML_20200719_001956_model_4,0.5098675100447506,2.0510135402968666,0.657155477950126,0.4318533221998585
DeepLearning_grid__2_AutoML_20200719_001956_model_16,0.5100982114371364,3.9610181318782614,0.6899646285459698,0.4760511886445782
