,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.8119547425035526,2.9730279445648193,38.15935707092285,0.004451274871826172,1.6842355728149414,1,True
1,RandomForestClassifierEntr_STACKER_l0,0.8055000929373602,1.2673516273498535,6.237159729003906,1.2673516273498535,6.237159729003906,0,True
2,CatboostClassifier_STACKER_l0,0.803740279051919,0.0960078239440918,4.358425617218018,0.0960078239440918,4.358425617218018,0,True
3,RandomForestClassifierGini_STACKER_l0,0.7998968695099504,1.3808138370513916,5.669198274612427,1.3808138370513916,5.669198274612427,0,True
4,ExtraTreesClassifierEntr_STACKER_l0,0.7872423986233279,1.2582817077636719,4.752562522888184,1.2582817077636719,4.752562522888184,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.7845592070944184,1.291158676147461,4.856788635253906,1.291158676147461,4.856788635253906,0,True
6,LightGBMClassifier_STACKER_l0,0.7810095995299169,0.08780050277709961,1.602332353591919,0.08780050277709961,1.602332353591919,0,True
7,NeuralNetClassifier_STACKER_l0,0.7795825613536476,0.25913500785827637,19.524641275405884,0.25913500785827637,19.524641275405884,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.7486434143387357,0.08657073974609375,3.8412742614746094,0.08657073974609375,3.8412742614746094,0,True
9,KNeighborsClassifierUnif_STACKER_l0,0.5577380845310261,0.7798128128051758,0.26764345169067383,0.7798128128051758,0.26764345169067383,0,True
10,KNeighborsClassifierDist_STACKER_l0,0.5504290108466893,0.7829380035400391,0.2727468013763428,0.7829380035400391,0.2727468013763428,0,True
