model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200728_114208_model_41,0.3137069756990856,0.3395231300435442,0.5826861333887603,0.3395231300435442,0.17288159994834856
XGBoost_3_AutoML_20200728_114208,0.32083731659294396,0.270354727699945,0.5199564671200321,0.270354727699945,0.1710512353729133
XGBoost_grid__1_AutoML_20200728_114208_model_92,0.3238624316669002,0.32638848777445784,0.571304198981994,0.32638848777445784,0.17443078092123446
XGBoost_grid__1_AutoML_20200728_114208_model_4,0.32399200171846704,0.3433901469970541,0.5859950059489023,0.3433901469970541,0.1778976959649367
XGBoost_grid__1_AutoML_20200728_114208_model_107,0.3254075917540137,0.367330774582,0.6060781918053149,0.367330774582,0.1772242397037763
XGBoost_grid__1_AutoML_20200728_114208_model_15,0.32959343861673296,0.351567138572581,0.5929309728565214,0.351567138572581,0.1777480651878874
XGBoost_grid__1_AutoML_20200728_114208_model_36,0.3298053391969081,0.3451618182125393,0.5875047388851764,0.3451618182125393,0.17476156669756682
XGBoost_grid__1_AutoML_20200728_114208_model_121,0.33210959853892474,0.3151572714023082,0.5613886990333063,0.3151572714023082,0.17716412581683827
XGBoost_grid__1_AutoML_20200728_114208_model_68,0.33279230030848805,0.3512151064914689,0.5926340409489391,0.3512151064914689,0.18103012966217466
XGBoost_grid__1_AutoML_20200728_114208_model_19,0.3364861408613392,0.4007323390715187,0.6330342321482455,0.4007323390715187,0.1840914773232562
XGBoost_grid__1_AutoML_20200728_114208_model_122,0.34189913237525016,0.3453712651491197,0.5876829631264799,0.3453712651491197,0.17843149827162325
XGBoost_grid__1_AutoML_20200728_114208_model_108,0.34196660944174245,0.3335938665964641,0.5775758535434667,0.3335938665964641,0.17913183113193806
XGBoost_grid__1_AutoML_20200728_114208_model_18,0.3423150013556185,0.4150710138694476,0.6442600514306684,0.4150710138694476,0.1891949669817324
XGBoost_grid__1_AutoML_20200728_114208_model_118,0.3425405013960661,0.35250203322121393,0.593718816630578,0.35250203322121393,0.18273236030284748
XGBoost_grid__1_AutoML_20200728_114208_model_25,0.3436438927484542,0.3675947898073933,0.606295958923852,0.3675947898073933,0.18424831437441933
XGBoost_grid__1_AutoML_20200728_114208_model_21,0.3441505992074603,0.4116329005293098,0.6415862377960657,0.4116329005293098,0.18691958370826786
XGBoost_grid__1_AutoML_20200728_114208_model_82,0.3443585588913603,0.4646380309650862,0.6816436246053257,0.4646380309650862,0.19572556614486414
XGBoost_grid__1_AutoML_20200728_114208_model_17,0.34541268308752593,0.3550075263106393,0.595825080296759,0.3550075263106393,0.182922075654829
XGBoost_grid__1_AutoML_20200728_114208_model_74,0.3456055508139207,0.3503328391525323,0.5918892118906479,0.3503328391525323,0.18454885468767065
XGBoost_grid__1_AutoML_20200728_114208_model_113,0.3466872199601734,0.3593077061182286,0.5994228108090554,0.3593077061182286,0.18332407710704385
