model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200728_123709_model_3,0.8341358715938784,0.4764221352554211,0.690573739462404,0.2418253079507279,0.3977108046723554,0.15817388415313244
XGBoost_grid__1_AutoML_20200728_123709_model_6,0.83403788727137,0.4743890004037536,0.7008246671438859,0.2435750279955207,0.3949367506250315,0.15597503699425835
XGBoost_1_AutoML_20200728_123709,0.8326614408361329,0.4844770043967275,0.6884769679322993,0.24776502426278466,0.4005425862262466,0.1604343633808102
XGBoost_2_AutoML_20200728_123709,0.8268617021276595,0.4825442158550371,0.6805645832238406,0.2502053004852557,0.3992729386423084,0.15941887953206454
XGBoost_grid__1_AutoML_20200728_123709_model_5,0.82331093691676,0.4854139835450042,0.6556642801198695,0.2546052631578948,0.4010306760755011,0.1608256031535735
XGBoost_grid__1_AutoML_20200728_123709_model_1,0.8217805151175812,0.4876578614205959,0.6750163187263805,0.2523329600597238,0.4019059381642162,0.16152838313165885
XGBoost_grid__1_AutoML_20200728_123709_model_4,0.8193449048152296,0.5051468299248528,0.6803787953382645,0.24285647629712576,0.4077200994322771,0.1662356794810659
XGBoost_grid__1_AutoML_20200728_123709_model_2,0.8189156401642403,0.4992087416892126,0.6690007223582369,0.2446575214632325,0.40565967712060425,0.16455977364159288
XGBoost_3_AutoML_20200728_123709,0.8176278462112729,0.5177751763115134,0.6605558445701702,0.2564856289660321,0.4100820312920015,0.1681672723885741
XGBoost_grid__1_AutoML_20200728_123709_model_7,0.8116694662187384,0.5028212866731315,0.6732420606561776,0.2610535647629713,0.41003728295804537,0.16813057341561616
