,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.7620634200622562,0.1109156608581543,32.18905210494995,0.1109156608581543,32.18905210494995,0,True
1,weighted_ensemble_k0_l1,0.7620634200622562,0.11347794532775879,34.69580101966858,0.002562284469604492,2.506748914718628,1,True
2,CatboostClassifier_STACKER_l0,0.737623302648686,0.05496573448181152,28.809497833251953,0.05496573448181152,28.809497833251953,0,True
3,LightGBMClassifier_STACKER_l0,0.7292554578558633,0.02604055404663086,10.859070062637329,0.02604055404663086,10.859070062637329,0,True
4,ExtraTreesClassifierEntr_STACKER_l0,0.7140581145549774,1.2470242977142334,5.268773078918457,1.2470242977142334,5.268773078918457,0,True
5,RandomForestClassifierEntr_STACKER_l0,0.7120280120632738,1.1311633586883545,6.513863801956177,1.1311633586883545,6.513863801956177,0,True
6,ExtraTreesClassifierGini_STACKER_l0,0.7103540154158559,1.2322049140930176,5.434732913970947,1.2322049140930176,5.434732913970947,0,True
7,RandomForestClassifierGini_STACKER_l0,0.7099126178586388,1.2410640716552734,6.462576627731323,1.2410640716552734,6.462576627731323,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.7028040604709043,0.04507040977478027,38.13350248336792,0.04507040977478027,38.13350248336792,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.45600606315555464,0.6516315937042236,0.10578346252441406,0.6516315937042236,0.10578346252441406,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.450102462572079,0.652554988861084,0.10188961029052734,0.652554988861084,0.10188961029052734,0,True
