model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
DeepLearning_grid__1_AutoML_20200718_012429_model_1,0.9144608506624009,0.1923142614260175,0.8490027580077724,0.12170542635658915,0.20420490535893587,0.04169964337265195
DeepLearning_grid__1_AutoML_20200718_012429_model_2,0.9050570116073992,0.20557851511790648,0.8367290645227446,0.14837578442229604,0.2110830519983629,0.044556054840943576
DeepLearning_grid__3_AutoML_20200718_012429_model_2,0.9037518969689512,0.20448352280193305,0.8107395506171661,0.15557401255075673,0.2305670627559045,0.053161170427885235
DeepLearning_grid__2_AutoML_20200718_012429_model_1,0.9020241171403962,0.2286760049815296,0.7633342584190108,0.180749354005168,0.24872592380672245,0.061864585173507486
DeepLearning_grid__1_AutoML_20200718_012429_model_5,0.9017054263565892,0.21663790044334247,0.8317299537586759,0.1361203396087117,0.21388045058645647,0.04574484714306568
DeepLearning_grid__1_AutoML_20200718_012429_model_3,0.9009082892416224,0.2244362789036501,0.7843184222325646,0.18344407530454046,0.23691634437930506,0.05612935423405347
DeepLearning_grid__2_AutoML_20200718_012429_model_5,0.8974908740412616,0.2390401311230673,0.7859039930873956,0.17984496124031008,0.23781872752242816,0.056557747160386924
DeepLearning_grid__1_AutoML_20200718_012429_model_9,0.8935156474303761,0.2469492886324383,0.7562724169367955,0.1914174972314507,0.2507897665449889,0.06289550700369002
DeepLearning_grid__2_AutoML_20200718_012429_model_2,0.8913340305975965,0.21548776730865485,0.7906456749083691,0.16873385012919898,0.23386822328522894,0.0546943458625897
DeepLearning_grid__1_AutoML_20200718_012429_model_7,0.8913204954677822,0.2510585880151542,0.7414067098436864,0.18410852713178294,0.2551013748701707,0.06507671146065136
DeepLearning_grid__3_AutoML_20200718_012429_model_5,0.8902825971043026,0.3024168180931369,0.7974356917079478,0.16482096714654856,0.2289904825076681,0.05243664107909467
DeepLearning_grid__1_AutoML_20200718_012429_model_6,0.8891997867191667,0.2681919809441549,0.7803223714098844,0.17484311554078996,0.2376515451370684,0.056478256906036035
DeepLearning_1_AutoML_20200718_012429,0.8874597022271441,0.24939827142713614,0.6942051782822614,0.20444813584348467,0.2630760797013815,0.0692090237110476
DeepLearning_grid__3_AutoML_20200718_012429_model_3,0.8845549813379271,0.2639449340706008,0.7786150419119972,0.16810631229235878,0.2392453485884293,0.05723833682119904
DeepLearning_grid__2_AutoML_20200718_012429_model_6,0.8766315983757844,0.2538312822094701,0.7497661845142718,0.19754521963824287,0.25234073311993604,0.0636758455915068
DeepLearning_grid__3_AutoML_20200718_012429_model_1,0.8744534678643205,0.24925502120363696,0.7293715614238087,0.21491325212255444,0.25761760002739104,0.06636682784387284
DeepLearning_grid__2_AutoML_20200718_012429_model_3,0.8713332102866986,0.2911508300475653,0.7535396475756551,0.19401993355481728,0.2463517535304527,0.06068918646752891
DeepLearning_grid__1_AutoML_20200718_012429_model_4,0.8636860670194003,0.3592929665948281,0.6896783156744551,0.20027685492801767,0.2763208216819632,0.07635319649499529
DeepLearning_grid__3_AutoML_20200718_012429_model_6,0.8627476313522826,0.2766714515272907,0.7166154025877347,0.19533038021410115,0.266603947059259,0.07107766458757618
DeepLearning_grid__1_AutoML_20200718_012429_model_10,0.8618467249087404,0.28065184907027346,0.6352598160642272,0.2302694721299373,0.279003515987793,0.07784296193355066
DeepLearning_grid__2_AutoML_20200718_012429_model_4,0.8516213444895616,0.5580251974086379,0.6964671702100956,0.2305278700627538,0.2853195564026519,0.08140724926580603
DeepLearning_grid__3_AutoML_20200718_012429_model_4,0.8463241868668225,0.6480599539937063,0.6926742767983626,0.2118493909191584,0.27626470776790324,0.07632218875808497
DeepLearning_grid__1_AutoML_20200718_012429_model_8,0.8263141380583241,0.8600326215624409,0.6108590016508593,0.23739387227759326,0.3142396638579066,0.09874656634153013
DeepLearning_grid__2_AutoML_20200718_012429_model_7,0.8003935441532342,0.3993145806422435,0.42664077602515305,0.2681985972683647,0.32739232432693643,0.10718573402819397
