model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200720_155637_model_1,0.2871626927741493,0.8644621490941619,0.4703835799280814,0.2212607122659577
DeepLearning_grid__1_AutoML_20200720_155637_model_2,0.28905987308886083,0.9607244183040669,0.5027291434806734,0.25273659170481155
DeepLearning_grid__1_AutoML_20200720_155637_model_5,0.29367245514931195,1.173375473084739,0.5167594733628067,0.2670403533102053
DeepLearning_grid__1_AutoML_20200720_155637_model_7,0.30029715531370826,0.838263917988604,0.48583578194076293,0.23603640701399264
DeepLearning_grid__1_AutoML_20200720_155637_model_6,0.3168410148397062,1.1365032713966925,0.5301392449038422,0.28104761898721603
DeepLearning_grid__2_AutoML_20200720_155637_model_2,0.31771358635761193,0.9662003557010276,0.5186173947874171,0.2689640021760875
DeepLearning_grid__3_AutoML_20200720_155637_model_2,0.3214828540946307,1.060461442817425,0.5310533211636176,0.2820176299189084
DeepLearning_1_AutoML_20200720_155637,0.3286202388008706,0.8401449027049622,0.5263095787904947,0.277001772726628
DeepLearning_grid__2_AutoML_20200720_155637_model_1,0.33805517245628075,1.0256438124561873,0.5554663803090424,0.3085428996536297
DeepLearning_grid__3_AutoML_20200720_155637_model_1,0.3416716712518613,0.9427999368324868,0.5510373962552468,0.3036422120717619
DeepLearning_grid__1_AutoML_20200720_155637_model_3,0.3639333725835872,1.2652536022842182,0.5661420964419769,0.3205168733637166
DeepLearning_grid__2_AutoML_20200720_155637_model_3,0.3811858325992546,1.3398145249086668,0.5759300177422458,0.3316953853365836
DeepLearning_grid__1_AutoML_20200720_155637_model_4,0.39771962633292224,2.9488865756113167,0.6176411229826215,0.3814805567992338
DeepLearning_grid__2_AutoML_20200720_155637_model_4,0.5592065125055677,3.536987169158968,0.7204365087651119,0.5190287631616631
