,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.8303700163205727,0.09093213081359863,31.461734294891357,0.09093213081359863,31.461734294891357,0,True
1,weighted_ensemble_k0_l1,0.8303700163205727,0.09395551681518555,33.101677656173706,0.003023386001586914,1.6399433612823486,1,True
2,CatboostClassifier_STACKER_l0,0.7689488136353916,0.050319671630859375,10.763928651809692,0.050319671630859375,10.763928651809692,0,True
3,LightGBMClassifier_STACKER_l0,0.7621190565493592,0.03920173645019531,8.886232137680054,0.03920173645019531,8.886232137680054,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.7518980164626479,0.03737449645996094,14.655041217803955,0.03737449645996094,14.655041217803955,0,True
5,RandomForestClassifierGini_STACKER_l0,0.739942663489874,1.1492149829864502,6.1656575202941895,1.1492149829864502,6.1656575202941895,0,True
6,ExtraTreesClassifierEntr_STACKER_l0,0.7335100190457742,1.1666958332061768,5.168345212936401,1.1666958332061768,5.168345212936401,0,True
7,RandomForestClassifierEntr_STACKER_l0,0.7307430604450573,1.1597843170166016,6.60572624206543,1.1597843170166016,6.60572624206543,0,True
8,ExtraTreesClassifierGini_STACKER_l0,0.724304009593304,1.3624091148376465,5.25795316696167,1.3624091148376465,5.25795316696167,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.6264616970349441,0.6863512992858887,0.14305830001831055,0.6863512992858887,0.14305830001831055,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.6225077441311797,0.6941978931427002,0.15830659866333008,0.6941978931427002,0.15830659866333008,0,True
