model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200720_111643_model_18,0.7501778839366997,1.8819571575435792,0.8168721496533032,0.6672801088792086
DeepLearning_grid__1_AutoML_20200720_111643_model_7,0.7527649182519001,1.8381463380246352,0.8169968249694369,0.6674838120101408
DeepLearning_grid__1_AutoML_20200720_111643_model_5,0.7568678597004541,2.204858924170519,0.8269710584403646,0.6838811314979769
DeepLearning_grid__1_AutoML_20200720_111643_model_9,0.7579117199527542,1.8556213645589867,0.8152086741898348,0.6645651824743483
DeepLearning_grid__1_AutoML_20200720_111643_model_1,0.7608861012763205,1.954365560745425,0.8160174729440147,0.6658845161499358
DeepLearning_grid__1_AutoML_20200720_111643_model_2,0.7630220063060178,2.128943082216421,0.8248620793624752,0.6803974499701865
DeepLearning_grid__1_AutoML_20200720_111643_model_13,0.7633995549444655,2.146020804981568,0.8244235769866199,0.6796742342914134
DeepLearning_grid__1_AutoML_20200720_111643_model_10,0.7685208676506945,2.7531854620859684,0.8504201475024995,0.7232144272781731
DeepLearning_grid__2_AutoML_20200720_111643_model_5,0.7750011187210853,2.2589849644530955,0.8369933410642169,0.7005578529858405
DeepLearning_grid__1_AutoML_20200720_111643_model_12,0.7760968092059369,2.9672009722784294,0.8445933089221613,0.7133378574760854
DeepLearning_grid__1_AutoML_20200720_111643_model_17,0.77730097739438,2.701566852255878,0.8436656804758659,0.7117717804128059
DeepLearning_grid__2_AutoML_20200720_111643_model_1,0.7778172705138241,2.0785978563497918,0.8335183058482455,0.6947527661841293
DeepLearning_grid__1_AutoML_20200720_111643_model_11,0.7784359536245616,2.945836492816311,0.8571937730464754,0.7347811645496524
DeepLearning_grid__1_AutoML_20200720_111643_model_6,0.7810233746057041,2.5870642562963337,0.8380034269780183,0.7022497436269028
DeepLearning_grid__1_AutoML_20200720_111643_model_14,0.7822714503204556,3.0007496020069864,0.8530938819139698,0.7277691713590464
DeepLearning_grid__1_AutoML_20200720_111643_model_15,0.7835721951568203,2.712326556440323,0.8432285340090068,0.7110343605669788
DeepLearning_grid__3_AutoML_20200720_111643_model_2,0.7850355054028584,1.9639001188984082,0.8255530175576027,0.6815377847984635
DeepLearning_grid__2_AutoML_20200720_111643_model_9,0.785135241542505,1.8573085198661776,0.8229235438241801,0.6772031589801473
DeepLearning_grid__2_AutoML_20200720_111643_model_6,0.7862051971933175,2.5683458787709026,0.8390413555484284,0.7039903963205443
DeepLearning_grid__3_AutoML_20200720_111643_model_5,0.7882704236950637,2.230332992576193,0.83713055933129,0.7007875733663185
DeepLearning_1_AutoML_20200720_111643,0.7904774412655041,1.7972991045895368,0.8250166787911801,0.6806525202836293
DeepLearning_grid__2_AutoML_20200720_111643_model_2,0.7914396779763481,2.0426885391842697,0.8275913479708635,0.6849074392362309
DeepLearning_grid__1_AutoML_20200720_111643_model_3,0.7928602868267319,2.376497348507405,0.842911566801371,0.7104999094475422
DeepLearning_grid__3_AutoML_20200720_111643_model_1,0.7929394046272004,2.1370798375153672,0.8351485132156213,0.6974730391262628
DeepLearning_grid__1_AutoML_20200720_111643_model_8,0.7966365878198358,8.059839049831,0.8895509815956147,0.7913009488577216
DeepLearning_grid__1_AutoML_20200720_111643_model_4,0.7971905605337734,5.645695723827704,0.879415499441721,0.7733716206583316
DeepLearning_grid__3_AutoML_20200720_111643_model_3,0.8018176801733389,2.6388613638524934,0.8504681125036139,0.7232960103854595
DeepLearning_grid__1_AutoML_20200720_111643_model_16,0.8032025445799731,5.959286518805622,0.8719980900727223,0.7603806690904755
DeepLearning_grid__2_AutoML_20200720_111643_model_3,0.8054743253571616,2.476282016770313,0.8470599477653135,0.7175105551081755
DeepLearning_grid__2_AutoML_20200720_111643_model_4,0.8081021623379262,7.509041468019228,0.8907360120165555,0.7934106431031572
DeepLearning_grid__2_AutoML_20200720_111643_model_8,0.8171015717648832,10.232073407626524,0.9008163994956494,0.8114701856003054
DeepLearning_grid__2_AutoML_20200720_111643_model_7,0.8186206960559975,2.655944688936963,0.8532243174313788,0.7279917358562423
DeepLearning_grid__3_AutoML_20200720_111643_model_4,0.8240329958255618,6.825352248828032,0.8888601727460489,0.7900724066941358
DeepLearning_grid__1_AutoML_20200720_111643_model_19,0.8267611170768142,4.727603229597249,0.8861794767806762,0.7853140650672731
DeepLearning_grid__2_AutoML_20200720_111643_model_10,0.8271582357466193,3.394240521404476,0.8735160204220174,0.7630302379339182
DeepLearning_grid__1_AutoML_20200720_111643_model_20,0.8339807395927616,5.085661862423458,0.8826853996363431,0.7791335147311707
