model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_grid__1_AutoML_20200713_201301_model_6,0.4788307652973911,0.9107766569557308,0.5834316427855598,0.3403924818034571
StackedEnsemble_BestOfFamily_AutoML_20200713_201301,0.4796605058546271,0.9134858345172244,0.5831042842487402,0.34001060630923563
GBM_grid__1_AutoML_20200713_201301_model_9,0.4843165787287036,0.9297485413118596,0.5842144951503783,0.3413065763438113
GBM_4_AutoML_20200713_201301,0.485833568728037,0.9491224556927976,0.5877575854267959,0.34545897922673724
GBM_1_AutoML_20200713_201301,0.4859243932830379,0.9325092905937225,0.5885771662254229,0.34642308060194904
XGBoost_grid__1_AutoML_20200713_201301_model_3,0.4870967276356131,0.9425752789951248,0.5868111355160944,0.3443473087656881
XGBoost_grid__1_AutoML_20200713_201301_model_2,0.4873409883003677,0.9305663217575142,0.5844806628829933,0.3416176452841433
XGBoost_grid__1_AutoML_20200713_201301_model_1,0.487471314492135,0.9233380720174692,0.5832707548690708,0.3402047734855356
XGBoost_grid__1_AutoML_20200713_201301_model_5,0.4876635134085634,0.9349968096672304,0.5860654609501778,0.3434727245187443
XGBoost_2_AutoML_20200713_201301,0.4878570868926044,0.9348170473994428,0.5849124909590441,0.3421226220799138
XGBoost_grid__1_AutoML_20200713_201301_model_4,0.4880105230023581,0.9506425415117241,0.58649683076502,0.3439785324974125
GBM_2_AutoML_20200713_201301,0.4890821702773122,0.929261131207943,0.5862950730536979,0.34374191268704096
XGBoost_grid__1_AutoML_20200713_201301_model_7,0.4893927710114687,0.9396802285631668,0.5859725942840543,0.34336388125198497
XGBoost_3_AutoML_20200713_201301,0.4898268766456152,0.9397382466941632,0.5844130234323116,0.34153858195729564
GBM_5_AutoML_20200713_201301,0.4922348441893246,0.9459350175253158,0.5975686577966934,0.3570883007809417
StackedEnsemble_AllModels_AutoML_20200713_201301,0.5022174009263211,0.9311403183149058,0.5895731203574055,0.3475964642479677
GBM_3_AutoML_20200713_201301,0.5024413523546,0.9464726127053478,0.5899450413881596,0.3480351518584773
GBM_grid__1_AutoML_20200713_201301_model_5,0.5026172110985339,0.9314088195795168,0.5878688040332933,0.3455897307555346
GBM_grid__1_AutoML_20200713_201301_model_6,0.5041715893369293,0.9319749598262363,0.5954509973820146,0.3545618902832359
DRF_1_AutoML_20200713_201301,0.5074967886664151,1.3380323752518841,0.6053090521439158,0.3663990486073658
GBM_grid__1_AutoML_20200713_201301_model_3,0.5079778529666262,0.9964237777393388,0.5965182167125561,0.3558339828699281
XRT_1_AutoML_20200713_201301,0.5104154080781964,1.1628800979147724,0.5991971584845712,0.3590372347359843
XGBoost_1_AutoML_20200713_201301,0.5139841807886306,0.9772833924103084,0.5931642442052679,0.3518438206036068
GBM_grid__1_AutoML_20200713_201301_model_4,0.5142569465492511,0.9343139034347242,0.5967327617174649,0.3560899889069527
GBM_grid__1_AutoML_20200713_201301_model_2,0.5145958118299413,0.9307084708765728,0.5938877275878633,0.35270263297947624
GBM_grid__1_AutoML_20200713_201301_model_1,0.5172484352265941,1.0867237388678073,0.6114989740923673,0.3739309953160177
GBM_grid__1_AutoML_20200713_201301_model_8,0.5196339285898379,0.9517324658536104,0.5990688031784017,0.3588834309416026
GBM_grid__1_AutoML_20200713_201301_model_7,0.5226226165856702,0.9896090320221664,0.6023763897416411,0.3628573149181734
GLM_1_AutoML_20200713_201301,0.5305712084442438,0.9631182157259726,0.6050116470755792,0.3660390930971053
