model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200728_105510_model_68,0.9254146671588532,0.15658729227769252,0.8727125700175138,0.10705057216685124,0.1924456327485779,0.037035321564000516
XGBoost_grid__1_AutoML_20200728_105510_model_66,0.9216730240761248,0.1710687003344053,0.8729443071998868,0.10537098560354374,0.19040216609852265,0.036252984855009385
XGBoost_grid__1_AutoML_20200728_105510_model_23,0.9206000574217628,0.17437515167985942,0.8520295503134709,0.13222591362126246,0.20684703764672865,0.04278569698322719
XGBoost_grid__1_AutoML_20200728_105510_model_1,0.920198105081826,0.18552655388413766,0.8388110550592202,0.13610188261351053,0.21675111951330395,0.04698104781027058
XGBoost_grid__1_AutoML_20200728_105510_model_63,0.9199458594807433,0.17817716479978415,0.8481308302690039,0.12019195275009227,0.21076723835602484,0.04442282876422539
XGBoost_grid__1_AutoML_20200728_105510_model_80,0.9198919240392108,0.16189435912774647,0.8625023773335476,0.12739018087855294,0.1950494551079472,0.03804428993790712
XGBoost_3_AutoML_20200728_105510,0.9198720314999383,0.16388256517960476,0.8644691533569381,0.12484311554078995,0.1981532608971728,0.03926471480418304
XGBoost_grid__1_AutoML_20200728_105510_model_85,0.9197231450719824,0.1846073574722165,0.8562513772153577,0.12464008859357695,0.21513193201609576,0.04628174817297805
XGBoost_grid__1_AutoML_20200728_105510_model_92,0.9195974324268898,0.15830412295145793,0.8702676314951888,0.11321520856404575,0.19285190949695946,0.03719185899662345
XGBoost_grid__1_AutoML_20200728_105510_model_81,0.9195637996800788,0.18589541959368056,0.8562250417228615,0.11428571428571427,0.21564032959229973,0.046500751746675666
XGBoost_grid__1_AutoML_20200728_105510_model_58,0.9193970714900948,0.1789427088635358,0.8484978365859106,0.1267626430417128,0.21033546568701003,0.044241008125771364
XGBoost_grid__1_AutoML_20200728_105510_model_15,0.9192682826791354,0.16257667050677238,0.8675368175313118,0.11956441491325212,0.19593061639152135,0.03838880643956149
XGBoost_grid__1_AutoML_20200728_105510_model_91,0.9192557729379436,0.17659899752061195,0.8655750432160507,0.11727574750830565,0.2069791458725144,0.04284036682611559
XGBoost_grid__1_AutoML_20200728_105510_model_48,0.9189785078544768,0.15841789016999264,0.8679749878207081,0.12914359542266518,0.19233973505468235,0.0369945736809054
XGBoost_grid__1_AutoML_20200728_105510_model_6,0.9187373364505148,0.17748592297871332,0.8647068173778175,0.11315983757844225,0.2078836048968041,0.043215593184890565
XGBoost_grid__1_AutoML_20200728_105510_model_34,0.9187336450514744,0.1641958754828237,0.8621094523937423,0.11616832779623475,0.1984827382101974,0.03939539736741776
XGBoost_grid__1_AutoML_20200728_105510_model_21,0.9186276198679301,0.16644988264827418,0.8640434936453932,0.12168696936138795,0.19874623620598256,0.03950006640604422
XGBoost_grid__1_AutoML_20200728_105510_model_51,0.9185238505393544,0.18737856414879464,0.8549582028058164,0.12373569582871907,0.21635697609656776,0.046810341105650785
XGBoost_grid__1_AutoML_20200728_105510_model_41,0.9185195439071407,0.15818594001348935,0.8709113694514489,0.1169435215946844,0.1934709375991004,0.037431003695475015
XGBoost_grid__1_AutoML_20200728_105510_model_32,0.9182716049382716,0.16943072495700215,0.8548750016380083,0.12120708748615724,0.20219722918118205,0.04088371948854745
XGBoost_grid__1_AutoML_20200728_105510_model_13,0.918221565973504,0.1982152134183429,0.8613694495344146,0.11159099298634184,0.19994587159855134,0.039978351569304384
XGBoost_grid__1_AutoML_20200728_105510_model_54,0.9180070546737212,0.17714535127632922,0.8652926593371926,0.10727205610926542,0.2075307530450916,0.0430690134594628
