model_id,mean_per_class_error,logloss,rmse,mse
StackedEnsemble_BestOfFamily_AutoML_20200713_213801,0.1856629757387748,0.3777689286317935,0.3563622045881622,0.12699402085893516
GLM_1_AutoML_20200713_213801,0.190560148025765,0.4099268657463805,0.36928058188131135,0.1363681481545999
StackedEnsemble_AllModels_AutoML_20200713_213801,0.20013013549389266,0.5277803135234805,0.42600065929568204,0.1814765617203557
GBM_grid__1_AutoML_20200713_213801_model_3,0.2265532637651103,0.5344920934521453,0.4182438359336226,0.17492790629647104
GBM_grid__1_AutoML_20200713_213801_model_1,0.23154026468670524,0.5899328820466703,0.4291485902576184,0.18416851252010127
XGBoost_1_AutoML_20200713_213801,0.23292705528288085,0.5174119370279466,0.41633626397409795,0.17333588469990982
GBM_2_AutoML_20200713_213801,0.2329793420498273,0.500322473607717,0.4126150552818911,0.17025118384527807
GBM_4_AutoML_20200713_213801,0.2341698182403035,0.5189806760419153,0.41622317427526656,0.17324173080377891
XGBoost_3_AutoML_20200713_213801,0.2342339195322317,0.4964220503140606,0.4066149654674692,0.1653357301421112
GBM_grid__1_AutoML_20200713_213801_model_9,0.23699886464792305,0.4847004024024105,0.4073435229432154,0.16592874568378985
GBM_grid__1_AutoML_20200713_213801_model_4,0.23708964940112864,0.4875643430415828,0.4099601004074501,0.16806728392608658
XRT_1_AutoML_20200713_213801,0.2378970889754667,0.5736353770655975,0.4280884360393767,0.1832597090706395
XGBoost_grid__1_AutoML_20200713_213801_model_4,0.23821704243678146,0.5130865477414055,0.4170331501864721,0.1739166483544526
GBM_3_AutoML_20200713_213801,0.23936698436678905,0.5047058741986329,0.4146707595243663,0.17195183880451478
GBM_grid__1_AutoML_20200713_213801_model_6,0.23944283816519496,0.5206891261832955,0.4198574775391137,0.17628030144550735
GBM_grid__1_AutoML_20200713_213801_model_5,0.2396720688918079,0.5067308727593913,0.41353914524772856,0.17101462465222195
XGBoost_grid__1_AutoML_20200713_213801_model_7,0.2396817851240763,0.5256264496360342,0.4234895518370789,0.1793434005151699
GBM_grid__1_AutoML_20200713_213801_model_8,0.2407410043193821,0.5180996741388201,0.42135705271177293,0.17754176586995185
GBM_grid__1_AutoML_20200713_213801_model_12,0.2411281755024429,0.5082519009652547,0.4170554225940328,0.1739352255150873
GBM_1_AutoML_20200713_213801,0.242294004505851,0.5209223473054267,0.4187458607796568,0.17534809592009573
XGBoost_grid__1_AutoML_20200713_213801_model_8,0.2435870179560107,0.5208199674828942,0.41855024914735495,0.1751843110613129
GBM_grid__1_AutoML_20200713_213801_model_10,0.2447584286247645,0.5121089978084773,0.4191949343484814,0.1757243929834276
XGBoost_grid__1_AutoML_20200713_213801_model_2,0.24477851228359165,0.5093650259871577,0.4182340848951791,0.1749197497681078
XGBoost_grid__1_AutoML_20200713_213801_model_6,0.2474731852662227,0.5628818761496822,0.440319989657024,0.19388169329156174
GBM_grid__1_AutoML_20200713_213801_model_2,0.2486508287946125,0.5307115390348547,0.42740928148204216,0.1826786938969955
GBM_grid__1_AutoML_20200713_213801_model_7,0.2500130962407277,0.6006740226377787,0.4430597403738423,0.19630193354013656
XGBoost_grid__1_AutoML_20200713_213801_model_3,0.25265751873062176,0.5155158052379542,0.4199788029345748,0.1763821949143584
XGBoost_2_AutoML_20200713_213801,0.2527759430637058,0.540453929653593,0.4307533633398648,0.1855484600286056
DRF_1_AutoML_20200713_213801,0.25292111287657115,0.5094678551195535,0.41829695812741496,0.17497234517864838
XGBoost_grid__1_AutoML_20200713_213801_model_1,0.25544812917048604,0.5428934903720452,0.43196586649827146,0.1865945098196025
GBM_grid__1_AutoML_20200713_213801_model_11,0.2633015323118472,0.5108236499490973,0.4211792567776531,0.17739196633977627
XGBoost_grid__1_AutoML_20200713_213801_model_5,0.2764341262192321,0.5635014149358165,0.4404888482258237,0.1940304254113127
GBM_5_AutoML_20200713_213801,0.3040667962026483,0.6608639593899106,0.4841399381624179,0.23439147972390986
