model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
GBM_2_AutoML_20200713_191323,0.9291417941469904,0.14233839891309802,0.8844450309630529,0.10386182241436648,0.18236478663125508,0.033256915403063185
GBM_3_AutoML_20200713_191323,0.9289711506484868,0.14434992724511572,0.8821578965639736,0.11292816760891253,0.183773004461224,0.03377251716870505
GBM_grid__1_AutoML_20200713_191323_model_67,0.9273497256401728,0.14929918754216134,0.8833271607909262,0.1103799467908214,0.18230298729662547,0.033234379177273586
GBM_grid__1_AutoML_20200713_191323_model_53,0.9272852926504822,0.1685861609066704,0.8752813427855648,0.12322081809112073,0.18950185149241627,0.035910951719053785
GBM_grid__1_AutoML_20200713_191323_model_142,0.9271659876953774,0.1759071111015513,0.8546144669278756,0.10904971732623878,0.20867109992456925,0.04354362794372957
GBM_grid__1_AutoML_20200713_191323_model_126,0.9268658546724309,0.1492708393701924,0.8844477093323649,0.11144413036248754,0.18412120351971245,0.03390061758554737
GBM_grid__1_AutoML_20200713_191323_model_102,0.9266401313601595,0.14535100586604727,0.8787955126985079,0.11457432657133355,0.18600265079314104,0.03459698610207517
GBM_grid__1_AutoML_20200713_191323_model_16,0.9264146158962421,0.1439947826493517,0.884347817723379,0.0962130029930163,0.18224951164641845,0.03321488449535802
XGBoost_grid__1_AutoML_20200713_191323_model_31,0.9263385433987362,0.16218943701744365,0.8671428893903491,0.10502161622879946,0.19662852007178133,0.03866277490561891
GBM_grid__1_AutoML_20200713_191323_model_171,0.9262256817426008,0.15075249574479704,0.8806887952652283,0.11208846025939476,0.18919081242712996,0.035793163506837464
XGBoost_grid__1_AutoML_20200713_191323_model_63,0.926217367808447,0.16884310294606525,0.860728567491051,0.12886182241436647,0.2041192790109,0.041664680063929635
GBM_grid__1_AutoML_20200713_191323_model_50,0.9260801878949119,0.1517273972149467,0.8815172513520054,0.11405886265380777,0.1842333715864653,0.033941935206116595
XGBoost_grid__1_AutoML_20200713_191323_model_25,0.925954647489192,0.14696655556501692,0.8805642941231601,0.10115147988027937,0.1833218993007106,0.03360691876321988
GBM_grid__1_AutoML_20200713_191323_model_35,0.925928250748254,0.16909253287647094,0.8665135009692033,0.11505237778516796,0.20503761743381574,0.04204042456293578
GBM_grid__1_AutoML_20200713_191323_model_65,0.9259068423678084,0.1662162175860226,0.8674062908061502,0.1136015962753575,0.20177083395508752,0.0407114694349315
GBM_grid__1_AutoML_20200713_191323_model_34,0.925771533089458,0.17099180363061164,0.8596557228080308,0.12002411040904555,0.20577530696701468,0.042343476957369126
XGBoost_grid__1_AutoML_20200713_191323_model_62,0.9257006568007982,0.14757136465003048,0.8805716332090814,0.10999334885267707,0.1850726381311048,0.034251881384806865
XGBoost_grid__1_AutoML_20200713_191323_model_53,0.9256987861656136,0.1736605224463732,0.8531267157449791,0.12269704023944132,0.2079082702301801,0.043225848830105586
GBM_grid__1_AutoML_20200713_191323_model_52,0.9256472397738612,0.19215696203231367,0.8678549434349944,0.10853841037578983,0.21032290464013653,0.04423572421626397
