model_id,mae,mean_residual_deviance,rmse,mse,rmsle
StackedEnsemble_BestOfFamily_AutoML_20200713_194512,0.2731472501494215,0.1834165183711491,0.4282715474685998,0.1834165183711491,0.15453900242719967
GLM_1_AutoML_20200713_194512,0.27438679146761225,0.17705682318052682,0.4207812058309245,0.17705682318052682,0.15635147344343114
GBM_grid__1_AutoML_20200713_194512_model_153,0.2841469728495324,0.24206834368893496,0.4920044142982205,0.24206834368893496,0.1605842995823645
GBM_grid__1_AutoML_20200713_194512_model_93,0.2958270304938478,0.23742701420042045,0.4872648296362261,0.23742701420042045,0.1629359992876234
XGBoost_grid__1_AutoML_20200713_194512_model_4,0.29752638091131584,0.3238098764764775,0.5690429478312489,0.3238098764764775,0.1716808877207561
XGBoost_grid__1_AutoML_20200713_194512_model_41,0.2984093608161838,0.31343069522641753,0.5598488146155329,0.31343069522641753,0.16571139743796956
StackedEnsemble_AllModels_AutoML_20200713_194512,0.29916614537835723,0.24512234848536016,0.4950983220385221,0.24512234848536016,0.16178039288502696
XGBoost_grid__1_AutoML_20200713_194512_model_15,0.3003217715424361,0.2827831972106992,0.5317736334293938,0.2827831972106992,0.15917432933674985
GBM_grid__1_AutoML_20200713_194512_model_1,0.3027964906164268,0.25159771598726505,0.5015951714154204,0.25159771598726505,0.16544089506892568
GBM_grid__1_AutoML_20200713_194512_model_44,0.3030410797423468,0.25501039842698553,0.5049855427900739,0.25501039842698553,0.15947686547853185
GBM_grid__1_AutoML_20200713_194512_model_148,0.30362543765374383,0.2696819219083679,0.5193090812881745,0.2696819219083679,0.1670574503693412
GBM_grid__1_AutoML_20200713_194512_model_215,0.3037191161929474,0.25411007121615403,0.5040933159804383,0.25411007121615403,0.16471853837574688
GBM_grid__1_AutoML_20200713_194512_model_54,0.3041168508371009,0.2505996886123767,0.5005993294166271,0.2505996886123767,0.15687100830256576
XGBoost_grid__1_AutoML_20200713_194512_model_34,0.3045030975157453,0.348385849434849,0.5902421955730114,0.348385849434849,0.17278968985295845
XGBoost_grid__1_AutoML_20200713_194512_model_25,0.3056453007090952,0.3019556599978344,0.5495049226329409,0.3019556599978344,0.16389381667597105
GBM_grid__1_AutoML_20200713_194512_model_124,0.3065559781448693,0.26415154230069154,0.5139567513912932,0.26415154230069154,0.1635857566747309
XGBoost_grid__1_AutoML_20200713_194512_model_36,0.306855865821396,0.3390387975447382,0.5822703818199395,0.3390387975447382,0.17219977378268572
GBM_grid__1_AutoML_20200713_194512_model_53,0.3085759369504002,0.2680323553191399,0.5177184131544288,0.2680323553191399,0.16394958959449218
XGBoost_grid__1_AutoML_20200713_194512_model_19,0.30868639973635525,0.3652867107648536,0.6043895356182579,0.3652867107648536,0.17457648386981975
GBM_grid__1_AutoML_20200713_194512_model_12,0.3098936356235969,0.3099349757630364,0.5567180397319961,0.3099349757630364,0.16593809541280666
GBM_grid__1_AutoML_20200713_194512_model_76,0.31048341670011165,0.2906575822776436,0.5391266848131742,0.2906575822776436,0.170590073184443
GBM_grid__1_AutoML_20200713_194512_model_61,0.3108953122458881,0.3231585378120781,0.5684703491054552,0.3231585378120781,0.1717038454961275
GBM_grid__1_AutoML_20200713_194512_model_97,0.3118383771512542,0.2687517897912112,0.5184127600582485,0.2687517897912112,0.1647082531290579
XGBoost_grid__1_AutoML_20200713_194512_model_74,0.3119378168251097,0.28075617528063146,0.5298642989300482,0.28075617528063146,0.16512614407426887
GBM_grid__1_AutoML_20200713_194512_model_83,0.3119520617870744,0.3062553461013371,0.5534034207531944,0.3062553461013371,0.16459765365856568
XGBoost_grid__1_AutoML_20200713_194512_model_2,0.3131947335355061,0.35147181406625705,0.5928505832553908,0.35147181406625705,0.17969355938218518
GBM_grid__1_AutoML_20200713_194512_model_102,0.31367566640680256,0.3139107236351389,0.5602773631293155,0.3139107236351389,0.17049940478070924
GBM_1_AutoML_20200713_194512,0.3138759738161316,0.28275756594905704,0.5317495330971689,0.28275756594905704,0.16980310204729915
GBM_grid__1_AutoML_20200713_194512_model_91,0.3142315564856588,0.30485078545546823,0.5521329418314653,0.30485078545546823,0.17258440310233153
XGBoost_grid__1_AutoML_20200713_194512_model_45,0.3143079899942752,0.2802983123917849,0.5294320658892743,0.2802983123917849,0.17105342228216258
XGBoost_grid__1_AutoML_20200713_194512_model_18,0.3152573850658751,0.3482988750340061,0.5901685140991564,0.3482988750340061,0.17446206612799212
GBM_grid__1_AutoML_20200713_194512_model_82,0.3177229196698184,0.29352093191779866,0.541775721048663,0.29352093191779866,0.16447001488735122
GBM_grid__1_AutoML_20200713_194512_model_174,0.3186727523477953,0.3124498873485767,0.558972170459833,0.3124498873485767,0.16766389801506013
