,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.8544142350620467,0.11293387413024902,34.03272891044617,0.11293387413024902,34.03272891044617,0,True
1,weighted_ensemble_k0_l1,0.8544142350620467,0.1170189380645752,35.98960590362549,0.004085063934326172,1.9568769931793213,1,True
2,LightGBMClassifier_STACKER_l0,0.7818827729776874,0.03767848014831543,7.178144454956055,0.03767848014831543,7.178144454956055,0,True
3,LightGBMClassifierCustom_STACKER_l0,0.7725206058397028,0.0463252067565918,22.483004093170166,0.0463252067565918,22.483004093170166,0,True
4,CatboostClassifier_STACKER_l0,0.7649177120827336,0.049796342849731445,12.243420124053955,0.049796342849731445,12.243420124053955,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.7513917613785032,1.1523756980895996,5.386013746261597,1.1523756980895996,5.386013746261597,0,True
6,ExtraTreesClassifierEntr_STACKER_l0,0.7377140882456604,1.1653008460998535,5.302515268325806,1.1653008460998535,5.302515268325806,0,True
7,RandomForestClassifierGini_STACKER_l0,0.7348167769441551,1.164989948272705,6.340298652648926,1.164989948272705,6.340298652648926,0,True
8,RandomForestClassifierEntr_STACKER_l0,0.7317033155281119,1.1717793941497803,6.459712028503418,1.1717793941497803,6.459712028503418,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.6544023332845383,0.6747753620147705,0.1363677978515625,0.6747753620147705,0.1363677978515625,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.650224549431343,0.673006534576416,0.13956499099731445,0.673006534576416,0.13956499099731445,0,True
