,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,CatboostClassifier_STACKER_l0,0.5664112444709691,0.043463945388793945,9.601898431777954,0.043463945388793945,9.601898431777954,0,True
1,weighted_ensemble_k0_l1,0.5664112444709691,0.04546952247619629,11.462535619735718,0.0020055770874023438,1.8606371879577637,1,True
2,NeuralNetClassifier_STACKER_l0,0.5479430405529421,0.16632986068725586,28.054187536239624,0.16632986068725586,28.054187536239624,0,True
3,LightGBMClassifier_STACKER_l0,0.539226265809373,0.02734541893005371,6.103466033935547,0.02734541893005371,6.103466033935547,0,True
4,RandomForestClassifierGini_STACKER_l0,0.5057763373356753,1.1463768482208252,6.596118211746216,1.1463768482208252,6.596118211746216,0,True
5,RandomForestClassifierEntr_STACKER_l0,0.5034237602334044,1.2948353290557861,6.933958530426025,1.2948353290557861,6.933958530426025,0,True
6,KNeighborsClassifierUnif_STACKER_l0,0.5030832308991412,0.7864348888397217,0.10480093955993652,0.7864348888397217,0.10480093955993652,0,True
7,KNeighborsClassifierDist_STACKER_l0,0.5020801073393556,0.6530768871307373,0.10839271545410156,0.6530768871307373,0.10839271545410156,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.5019794972278954,0.028804540634155273,14.312229871749878,0.028804540634155273,14.312229871749878,0,True
9,ExtraTreesClassifierEntr_STACKER_l0,0.4896496453903491,1.1300685405731201,5.235212802886963,1.1300685405731201,5.235212802886963,0,True
10,ExtraTreesClassifierGini_STACKER_l0,0.4836447477654233,1.1516518592834473,5.484624862670898,1.1516518592834473,5.484624862670898,0,True
