,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.7982046636937941,3.9767117500305176,25.39953637123108,0.0032100677490234375,1.414259433746338,1,True
1,RandomForestClassifierEntr_STACKER_l0,0.7939282562244518,1.2597780227661133,6.251229286193848,1.2597780227661133,6.251229286193848,0,True
2,RandomForestClassifierGini_STACKER_l0,0.7924621423262728,1.2563107013702393,6.289408206939697,1.2563107013702393,6.289408206939697,0,True
3,CatboostClassifier_STACKER_l0,0.7895299145299146,0.09238600730895996,4.441763401031494,0.09238600730895996,4.441763401031494,0,True
4,ExtraTreesClassifierGini_STACKER_l0,0.7811077434039391,1.2724292278289795,4.732748508453369,1.2724292278289795,4.732748508453369,0,True
5,ExtraTreesClassifierEntr_STACKER_l0,0.7806025873281308,1.269085168838501,4.841787338256836,1.269085168838501,4.841787338256836,0,True
6,LightGBMClassifier_STACKER_l0,0.7660430602006689,0.08335280418395996,1.575551986694336,0.08335280418395996,1.575551986694336,0,True
7,LightGBMClassifierCustom_STACKER_l0,0.7613573021181717,0.07982325553894043,3.7177484035491943,0.07982325553894043,3.7177484035491943,0,True
8,NeuralNetClassifier_STACKER_l0,0.7606198903753252,0.27713966369628906,21.315755605697632,0.27713966369628906,21.315755605697632,0,True
9,KNeighborsClassifierUnif_STACKER_l0,0.5282161603493126,0.7729988098144531,0.2610354423522949,0.7729988098144531,0.2610354423522949,0,True
10,KNeighborsClassifierDist_STACKER_l0,0.5261752136752137,0.7777581214904785,0.2654242515563965,0.7777581214904785,0.2654242515563965,0,True
