,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.9269588795631576,0.10384893417358398,20.89797353744507,0.0029702186584472656,2.165748357772827,1,True
1,CatboostClassifier_STACKER_l0,0.9263411835936033,0.058054208755493164,16.34662652015686,0.058054208755493164,16.34662652015686,0,True
2,LightGBMClassifier_STACKER_l0,0.9243967060566843,0.042824506759643555,2.385598659515381,0.042824506759643555,2.385598659515381,0,True
3,RandomForestClassifierEntr_STACKER_l0,0.9181132611246473,1.1384503841400146,5.800137519836426,1.1384503841400146,5.800137519836426,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.9175545196251067,0.04865837097167969,7.930678367614746,0.04865837097167969,7.930678367614746,0,True
5,RandomForestClassifierGini_STACKER_l0,0.9165788129466466,1.1347880363464355,5.80226469039917,1.1347880363464355,5.80226469039917,0,True
6,ExtraTreesClassifierGini_STACKER_l0,0.914991122150398,1.2888987064361572,4.871325731277466,1.2888987064361572,4.871325731277466,0,True
7,ExtraTreesClassifierEntr_STACKER_l0,0.9146781942715021,1.2621815204620361,4.7338526248931885,1.2621815204620361,4.7338526248931885,0,True
8,NeuralNetClassifier_STACKER_l0,0.9020658135880059,0.27605366706848145,44.77505707740784,0.27605366706848145,44.77505707740784,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.6112782961056595,0.6727068424224854,0.20134854316711426,0.6727068424224854,0.20134854316711426,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.6059436305509,0.6705803871154785,0.19677019119262695,0.6705803871154785,0.19677019119262695,0,True
