model_id,mean_per_class_error,logloss,rmse,mse
GLM_1_AutoML_20200713_213108,0.18757693666701808,0.414812843177072,0.36968582411184014,0.13666760854925042
StackedEnsemble_BestOfFamily_AutoML_20200713_213108,0.19057756829715916,0.3788574243758547,0.3568501652352823,0.12734204042844827
StackedEnsemble_AllModels_AutoML_20200713_213108,0.1958860302376708,0.5295098711681632,0.4252268548002765,0.18081787804333546
GBM_grid__1_AutoML_20200713_213108_model_3,0.21345031045025908,0.5360907304310152,0.41410506068096015,0.1714830012815817
GBM_3_AutoML_20200713_213108,0.21734463363416046,0.5106218211502286,0.4123767935324952,0.17005461984414216
XGBoost_grid__1_AutoML_20200713_213108_model_4,0.21858409306760826,0.4954614969678446,0.4079152694592125,0.16639486705798198
XGBoost_grid__1_AutoML_20200713_213108_model_15,0.21982013374489764,0.4947418806883971,0.408289307811661,0.1667001588733253
GBM_grid__1_AutoML_20200713_213108_model_6,0.22015267041763525,0.4966179590928553,0.4104850899224111,0.1684980090486099
XGBoost_3_AutoML_20200713_213108,0.22112732489037865,0.5123826752795457,0.41156825438864797,0.1693884280205189
XGBoost_grid__1_AutoML_20200713_213108_model_17,0.22248884453046386,0.5269780487591426,0.4148101376104851,0.1720674502644296
XGBoost_grid__1_AutoML_20200713_213108_model_11,0.2226449925019598,0.5584448888715006,0.4368077978435396,0.19080105225692254
XGBoost_grid__1_AutoML_20200713_213108_model_8,0.22381627640569068,0.5019855304143155,0.4105851145022727,0.16858013625084442
XGBoost_grid__1_AutoML_20200713_213108_model_18,0.2238827425573284,0.5109251693066733,0.4153059096988927,0.17247899863082486
GBM_grid__1_AutoML_20200713_213108_model_9,0.22411175037509512,0.49486411521381496,0.4073607869981775,0.16594281078377449
XGBoost_grid__1_AutoML_20200713_213108_model_3,0.22414241938379512,0.5200897898928141,0.4194516186867268,0.1759396604189153
GBM_2_AutoML_20200713_213108,0.22657169407264044,0.4936466353947577,0.4085885817289693,0.1669446291192906
XGBoost_grid__1_AutoML_20200713_213108_model_1,0.2294474625681484,0.5392426582981341,0.4282291682460809,0.18338022053673025
XGBoost_grid__1_AutoML_20200713_213108_model_13,0.2299924452078165,0.6041053735316918,0.4279469379065104,0.18313858166355865
GBM_1_AutoML_20200713_213108,0.2300484830804999,0.5090489901968266,0.4150001621363461,0.17222513457319358
GBM_grid__1_AutoML_20200713_213108_model_1,0.2310619096346557,0.5963814392577693,0.42896028978256256,0.1840069302103401
GBM_grid__1_AutoML_20200713_213108_model_2,0.231408293342506,0.5267699999412045,0.42289223935940257,0.17883784611041026
GBM_grid__1_AutoML_20200713_213108_model_8,0.2317951585098477,0.5113877108276985,0.4144928047673041,0.17180428520386642
XGBoost_grid__1_AutoML_20200713_213108_model_2,0.2326848154792869,0.5018974201524911,0.41261092072106975,0.1702477718982889
GBM_grid__1_AutoML_20200713_213108_model_5,0.23279005371233694,0.5068861857155789,0.4161307027232677,0.17316476174896062
GBM_4_AutoML_20200713_213108,0.2330311991871372,0.5110251284352592,0.4121037874157941,0.16982953160244202
DRF_1_AutoML_20200713_213108,0.2336999514115219,0.5226837215395062,0.4228987918076119,0.17884338811233785
XGBoost_grid__1_AutoML_20200713_213108_model_7,0.23373907919834586,0.534975039784828,0.4248450092202099,0.18049328185932026
XGBoost_grid__1_AutoML_20200713_213108_model_5,0.2367966246520843,0.5705861152960866,0.44096787141249694,0.19445266361806848
XRT_1_AutoML_20200713_213108,0.23722296584127334,0.5826634116966434,0.4288661619161819,0.1839261848367168
GBM_grid__1_AutoML_20200713_213108_model_7,0.23966906250370604,0.5902431983062615,0.4384453976040857,0.1922343666802048
XGBoost_grid__1_AutoML_20200713_213108_model_12,0.24034662921162625,0.5649791966866922,0.4381813082856649,0.19200285893093694
XGBoost_2_AutoML_20200713_213108,0.2409459403458985,0.5416653227398347,0.4277953169702317,0.18300883322166092
XGBoost_1_AutoML_20200713_213108,0.2421074117988379,0.5275493909676335,0.4209130488878989,0.17716779472410674
GBM_grid__1_AutoML_20200713_213108_model_4,0.2455754819058224,0.5099888700517633,0.4180087947058007,0.1747313524513962
XGBoost_grid__1_AutoML_20200713_213108_model_6,0.2496519377533657,0.6042074761751359,0.4575518175315876,0.2093536657264592
XGBoost_grid__1_AutoML_20200713_213108_model_16,0.2621007946897924,0.6848321512744084,0.4933266548894043,0.2433711884243694
XGBoost_grid__1_AutoML_20200713_213108_model_14,0.275895970558524,0.6162655164222923,0.4636843825663916,0.2150032066359758
XGBoost_grid__1_AutoML_20200713_213108_model_10,0.2820195202441248,0.6189832587348962,0.4649043233492645,0.21613602986883745
GBM_5_AutoML_20200713_213108,0.29934651755575503,0.6388294781352005,0.4763761190139907,0.22693420676683185
XGBoost_grid__1_AutoML_20200713_213108_model_9,0.31330261382480845,0.8051370882577302,0.5441228244569933,0.2960696480950559
