model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_grid__1_AutoML_20200728_131252_model_19,0.2727509079543398,0.6842621737124545,0.4668250569478231,0.21792563379433824
XGBoost_grid__1_AutoML_20200728_131252_model_11,0.2797113013665826,0.7260562588913955,0.4868683779251532,0.2370408174234698
XGBoost_grid__1_AutoML_20200728_131252_model_3,0.2809071078991003,0.6898855538046612,0.4681909391505119,0.21920275550263835
XGBoost_grid__1_AutoML_20200728_131252_model_15,0.28100382590751105,0.6870708525829319,0.4689365849055182,0.2199015206628502
XGBoost_grid__1_AutoML_20200728_131252_model_12,0.2849916332267223,0.7257240897781758,0.481107876624085,0.23146478894973585
XGBoost_grid__1_AutoML_20200728_131252_model_4,0.2854432949167983,0.6970504446864216,0.4707907457634242,0.2216439262964811
XGBoost_grid__1_AutoML_20200728_131252_model_14,0.2873252394156919,0.7447646096817073,0.4906786409317631,0.2407655286666421
XGBoost_grid__1_AutoML_20200728_131252_model_5,0.2883712107962357,0.72193173690783,0.4812395618993456,0.23159151593707414
XGBoost_grid__1_AutoML_20200728_131252_model_8,0.2885819653496219,0.7287156669742507,0.4773281811338572,0.2278421925045564
XGBoost_grid__1_AutoML_20200728_131252_model_10,0.2888345999584305,0.7447075666000917,0.4902006212539456,0.24029664907775425
XGBoost_grid__1_AutoML_20200728_131252_model_7,0.29099168561511524,0.7142479931740892,0.476793057502652,0.2273316196827271
XGBoost_3_AutoML_20200728_131252,0.29142962567489505,0.7134932013139089,0.4723803430233679,0.22314318847487472
XGBoost_2_AutoML_20200728_131252,0.29190549320197834,0.7110499392560424,0.4762683996431267,0.22683158849862506
XGBoost_grid__1_AutoML_20200728_131252_model_1,0.2921019604039895,0.7139969444896308,0.480124980786187,0.2305199971749364
XGBoost_grid__1_AutoML_20200728_131252_model_18,0.29348942686029394,0.7220376154928149,0.4764537205235232,0.2270081478007075
XGBoost_1_AutoML_20200728_131252,0.2942816960782041,0.7307969087544567,0.4800688503694319,0.230466101095028
XGBoost_grid__1_AutoML_20200728_131252_model_2,0.29635988315773026,0.6926650795814593,0.4735424824658989,0.22424248269996613
XGBoost_grid__1_AutoML_20200728_131252_model_17,0.29839728167703183,0.7822153015192094,0.4866406123206495,0.23681908555981665
XGBoost_grid__1_AutoML_20200728_131252_model_6,0.3001478242469583,0.7855924176812028,0.5116925944471291,0.2618293112120342
XGBoost_grid__1_AutoML_20200728_131252_model_9,0.3017426927610492,0.8687067348355575,0.5465168634144496,0.2986806819963682
XGBoost_grid__1_AutoML_20200728_131252_model_16,0.3049940145007154,0.8289093119778863,0.5303430052118641,0.2812637031771513
XGBoost_grid__1_AutoML_20200728_131252_model_13,0.3052493516632363,0.9546998178518324,0.5088683800819704,0.25894702824724875
