model_id,mean_per_class_error,logloss,rmse,mse
StackedEnsemble_BestOfFamily_AutoML_20200713_222411,0.21889648513763812,0.6217608054557258,0.4414623921375776,0.19488904367183232
StackedEnsemble_AllModels_AutoML_20200713_222411,0.22389800018560907,0.8789159217013579,0.549642634907944,0.3021070261085474
GLM_1_AutoML_20200713_222411,0.2550463719360005,0.6661429200703941,0.4482299101921317,0.2009100523908464
XGBoost_grid__1_AutoML_20200713_222411_model_19,0.2727509079543398,0.6842621737124545,0.4668250569478231,0.21792563379433824
GBM_grid__1_AutoML_20200713_222411_model_9,0.277204766282286,0.7107487046150557,0.4666356974531934,0.2177488741376282
XGBoost_grid__1_AutoML_20200713_222411_model_11,0.2797113013665826,0.7260562588913955,0.4868683779251532,0.2370408174234698
GBM_grid__1_AutoML_20200713_222411_model_11,0.28033426291929336,0.7315758172348579,0.4720936413485032,0.2228724062016892
XGBoost_grid__1_AutoML_20200713_222411_model_3,0.2809071078991003,0.6898855538046612,0.4681909391505119,0.21920275550263835
XGBoost_grid__1_AutoML_20200713_222411_model_15,0.28100382590751105,0.6870708525829319,0.4689365849055182,0.2199015206628502
XGBoost_grid__1_AutoML_20200713_222411_model_12,0.2849916332267223,0.7257240897781758,0.481107876624085,0.23146478894973585
XGBoost_grid__1_AutoML_20200713_222411_model_4,0.2854432949167983,0.6970504446864216,0.4707907457634242,0.2216439262964811
GBM_5_AutoML_20200713_222411,0.2866861155402102,0.6966904535985893,0.4756337395976799,0.22622745424367355
XGBoost_grid__1_AutoML_20200713_222411_model_14,0.2873252394156919,0.7447646096817073,0.4906786409317631,0.2407655286666421
GBM_1_AutoML_20200713_222411,0.28753096162986663,0.7609354446754115,0.4797599886990209,0.2301696467564847
XGBoost_grid__1_AutoML_20200713_222411_model_5,0.2883712107962357,0.72193173690783,0.4812395618993456,0.23159151593707414
XGBoost_grid__1_AutoML_20200713_222411_model_8,0.2885819653496219,0.7287156669742507,0.4773281811338572,0.2278421925045564
GBM_grid__1_AutoML_20200713_222411_model_5,0.2886784565694701,0.7101550686139756,0.4743750042842872,0.22503164468971745
XGBoost_grid__1_AutoML_20200713_222411_model_10,0.2888345999584305,0.7447075666000917,0.4902006212539456,0.24029664907775425
GBM_grid__1_AutoML_20200713_222411_model_4,0.2897131992104339,0.7179785988674021,0.4785511372530456,0.22901119096618325
GBM_4_AutoML_20200713_222411,0.2909442295435497,0.7530962111947875,0.4789281028443882,0.2293721276941249
XGBoost_grid__1_AutoML_20200713_222411_model_7,0.29099168561511524,0.7142479931740892,0.476793057502652,0.2273316196827271
XGBoost_3_AutoML_20200713_222411,0.29142962567489505,0.7134932013139089,0.4723803430233679,0.22314318847487472
XGBoost_2_AutoML_20200713_222411,0.29190549320197834,0.7110499392560424,0.4762683996431267,0.22683158849862506
GBM_grid__1_AutoML_20200713_222411_model_12,0.2920751055489055,0.7085393557045954,0.4736203836807136,0.22431626783786632
XGBoost_grid__1_AutoML_20200713_222411_model_1,0.2921019604039895,0.7139969444896308,0.480124980786187,0.2305199971749364
GBM_2_AutoML_20200713_222411,0.2924048470561251,0.7388606474612978,0.4772707077753406,0.2277873285003746
XGBoost_grid__1_AutoML_20200713_222411_model_18,0.29348942686029394,0.7220376154928149,0.4764537205235232,0.2270081478007075
XGBoost_1_AutoML_20200713_222411,0.2942816960782041,0.7307969087544567,0.4800688503694319,0.230466101095028
XGBoost_grid__1_AutoML_20200713_222411_model_2,0.29635988315773026,0.6926650795814593,0.4735424824658989,0.22424248269996613
XRT_1_AutoML_20200713_222411,0.2964308474487484,1.0533687732234012,0.4894758495740133,0.23958660731620204
GBM_3_AutoML_20200713_222411,0.2973916783680246,0.7453562991114214,0.4799486500502601,0.23035070668506705
XGBoost_grid__1_AutoML_20200713_222411_model_17,0.29839728167703183,0.7822153015192094,0.4866406123206495,0.23681908555981665
GBM_grid__1_AutoML_20200713_222411_model_15,0.2989332344815259,0.7312497246712569,0.4930332353376315,0.24308177114749235
GBM_grid__1_AutoML_20200713_222411_model_3,0.2990255395351773,0.8105040825621198,0.4853780279372062,0.2355918300042113
GBM_grid__1_AutoML_20200713_222411_model_10,0.2991034005702041,0.7412712170276666,0.4897099826724606,0.2398158671290617
XGBoost_grid__1_AutoML_20200713_222411_model_6,0.3001478242469583,0.7855924176812028,0.5116925944471291,0.2618293112120342
XGBoost_grid__1_AutoML_20200713_222411_model_9,0.3017426927610492,0.8687067348355575,0.5465168634144496,0.2986806819963682
DRF_1_AutoML_20200713_222411,0.3023244665358701,1.2786502929716304,0.4759424651409142,0.2265212301244103
GBM_grid__1_AutoML_20200713_222411_model_13,0.3047048428196275,0.8406121518800844,0.4917156870183689,0.2417843168599465
XGBoost_grid__1_AutoML_20200713_222411_model_16,0.3049940145007154,0.8289093119778863,0.5303430052118641,0.2812637031771513
XGBoost_grid__1_AutoML_20200713_222411_model_13,0.3052493516632363,0.9546998178518324,0.5088683800819704,0.25894702824724875
GBM_grid__1_AutoML_20200713_222411_model_1,0.30627579818012635,1.3840211024340519,0.5280176196376781,0.2788026066478397
GBM_grid__1_AutoML_20200713_222411_model_14,0.3116961911242556,0.7387505822999134,0.4936136881416767,0.24365447312082844
GBM_grid__1_AutoML_20200713_222411_model_8,0.3127620900769956,0.7795370254372479,0.4957506390020829,0.2457686960709735
GBM_grid__1_AutoML_20200713_222411_model_2,0.3227924647156194,0.8011608421664067,0.5086340594371789,0.25870860641954363
GBM_grid__1_AutoML_20200713_222411_model_6,0.324368396641867,0.7851450406588589,0.5075098791352697,0.2575662774198961
GBM_grid__1_AutoML_20200713_222411_model_7,0.3645764040404032,1.2908740781547656,0.5681207491572993,0.3227611856230509
