model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_grid__1_AutoML_20200728_130836_model_7,0.2815860875528865,0.6986150115330703,0.4711513720257295,0.22198361536172734
XGBoost_grid__1_AutoML_20200728_130836_model_10,0.2823811606986005,0.7330114934225151,0.4855914995778886,0.2357991044623025
XGBoost_grid__1_AutoML_20200728_130836_model_11,0.2824018349717504,0.7260619949901129,0.4879681072204021,0.2381128736642618
XGBoost_grid__1_AutoML_20200728_130836_model_14,0.2835715614015542,0.7250330479689254,0.4836715107584155,0.2339381303193281
XGBoost_grid__1_AutoML_20200728_130836_model_5,0.28376150350118673,0.7094024418296231,0.4763072740945818,0.2268686193554111
XGBoost_grid__1_AutoML_20200728_130836_model_3,0.2857697910754427,0.6734961667493038,0.4640472391527674,0.21533984016530575
XGBoost_grid__1_AutoML_20200728_130836_model_1,0.28655275569934524,0.6931180752408066,0.4725573649282091,0.22331046314789266
XGBoost_grid__1_AutoML_20200728_130836_model_15,0.2887034546664039,0.6718318754461367,0.4636868705887218,0.21500551395636205
XGBoost_grid__1_AutoML_20200728_130836_model_2,0.28873604590244883,0.6809574127051045,0.4707658388484412,0.22162047502667653
XGBoost_grid__1_AutoML_20200728_130836_model_12,0.2888252712480823,0.7066734325849748,0.4755771088985887,0.2261735865083401
XGBoost_2_AutoML_20200728_130836,0.2892566167850903,0.7001143983371477,0.472826651256025,0.22356504213798664
XGBoost_grid__1_AutoML_20200728_130836_model_4,0.2897524852064407,0.6827456644596684,0.4676971395910868,0.2187406143816845
XGBoost_grid__1_AutoML_20200728_130836_model_6,0.2920641332499934,0.7571139637116643,0.5002554759322061,0.250255541200158
XGBoost_1_AutoML_20200728_130836,0.29814817674916644,0.7174573666934694,0.4784891393188865,0.2289518564461288
XGBoost_grid__1_AutoML_20200728_130836_model_8,0.2987560424689182,0.7147565414420447,0.4752851183595142,0.2258959437340174
XGBoost_3_AutoML_20200728_130836,0.2988358784896704,0.6942672531223523,0.468922585969129,0.2198883916319752
XGBoost_grid__1_AutoML_20200728_130836_model_9,0.3025793107399965,0.8593195731708159,0.5438382063833502,0.29575999472225944
XGBoost_grid__1_AutoML_20200728_130836_model_13,0.3042595126100707,0.9578430983101406,0.5062638507598284,0.2563030865861697
