model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200713_211201_model_9,156.56541657783615,44540.36772903707,211.04589010221702,44540.36772903707,0.3364528429288323
XGBoost_grid__1_AutoML_20200713_211201_model_16,157.6957186846666,45824.119763187664,214.06569029900064,45824.119763187664,0.3394586914774332
GBM_grid__1_AutoML_20200713_211201_model_6,157.90761468266368,43839.74569645853,209.37942997452862,43839.74569645853,0.3360430475884613
StackedEnsemble_BestOfFamily_AutoML_20200713_211201,158.44777373369138,44327.200964297364,210.54025972316398,44327.200964297364,0.3389858078899557
XRT_1_AutoML_20200713_211201,158.68577716873443,45048.26797936452,212.24577258302347,45048.26797936452,0.341440169644367
GBM_grid__1_AutoML_20200713_211201_model_4,159.36971987139998,44716.28728458563,211.46225971691882,44716.28728458563,0.3387506545805021
StackedEnsemble_AllModels_AutoML_20200713_211201,159.38799642771426,44903.849729368565,211.90528480754932,44903.849729368565,0.3416774858370648
XGBoost_grid__1_AutoML_20200713_211201_model_6,160.16713424467702,46558.33126030848,215.77379650992958,46558.33126030848,0.3459218783673259
GLM_1_AutoML_20200713_211201,160.31343780127742,45493.259414910266,213.29148931663983,45493.259414910266,0.3433058225480979
GBM_5_AutoML_20200713_211201,160.4877667405861,44721.15633051488,211.47377220476986,44721.15633051488,0.34078417645929204
GBM_grid__1_AutoML_20200713_211201_model_3,160.7316837985949,44889.50671668082,211.87143912448607,44889.50671668082,0.3429804875938974
GBM_grid__1_AutoML_20200713_211201_model_5,160.78386229511665,46308.001559822165,215.19294031129868,46308.001559822165,0.3443880197418069
XGBoost_grid__1_AutoML_20200713_211201_model_22,160.9755586436097,46376.029697978185,215.35094543089005,46376.029697978185,0.3466532163132129
GBM_4_AutoML_20200713_211201,160.99376683890472,45273.10085409223,212.77476554820174,45273.10085409223,0.3405751760371698
GBM_2_AutoML_20200713_211201,162.16985744635141,45192.765589738294,212.58590167209653,45192.765589738294,0.34189662851445496
GBM_grid__1_AutoML_20200713_211201_model_7,162.78455171416695,46131.475684026525,214.78239146640144,46131.475684026525,0.3447626920716164
GBM_grid__1_AutoML_20200713_211201_model_2,162.8646257222537,46202.63789824852,214.94798882112977,46202.63789824852,0.3483361206666955
GBM_3_AutoML_20200713_211201,162.90103009228667,45993.63980839592,214.46127810958302,45993.63980839592,0.34537231682674085
DRF_1_AutoML_20200713_211201,163.56916474432532,46357.43922140301,215.30777789342167,46357.43922140301,0.3462495769075105
GBM_1_AutoML_20200713_211201,164.436161773423,47776.24121120454,218.57776925205485,47776.24121120454,0.34813342730804
XGBoost_grid__1_AutoML_20200713_211201_model_11,164.65383900387187,47628.20014795746,218.23886030667742,47628.20014795746,0.3512061475985335
GBM_grid__1_AutoML_20200713_211201_model_1,166.85068694317258,47771.06599119089,218.56593053628208,47771.06599119089,0.351092408228721
XGBoost_grid__1_AutoML_20200713_211201_model_2,169.0113011749697,51287.919183730744,226.4683624344264,51287.919183730744,0.3651826631626642
XGBoost_grid__1_AutoML_20200713_211201_model_15,169.1300285231899,49850.34045325718,223.27189803747623,49850.34045325718,0.3580460692019947
XGBoost_grid__1_AutoML_20200713_211201_model_13,169.20946169571138,49410.30427753025,222.2842870684526,49410.30427753025,0.3604321008866465
XGBoost_2_AutoML_20200713_211201,169.69871854110502,50588.456142176015,224.91877676658302,50588.456142176015,0.3634691804784052
XGBoost_grid__1_AutoML_20200713_211201_model_10,170.81029789884326,49891.54162788329,223.36414579758159,49891.54162788329,0.3578902191865068
XGBoost_3_AutoML_20200713_211201,170.81889364752968,50540.39215289504,224.8119039394823,50540.39215289504,0.3581518081045032
XGBoost_grid__1_AutoML_20200713_211201_model_21,171.15853140387736,50789.43842714723,225.36512247272697,50789.43842714723,0.3664753628156995
XGBoost_grid__1_AutoML_20200713_211201_model_17,172.93851900772307,53294.89343144928,230.8568678455317,53294.89343144928,0.3697380024663173
XGBoost_grid__1_AutoML_20200713_211201_model_4,173.01520339535995,51236.34715608585,226.35447235715455,51236.34715608585,0.3762595074439026
XGBoost_grid__1_AutoML_20200713_211201_model_19,173.7257393850407,51299.65774048113,226.4942775005169,51299.65774048113,0.3634820185671709
XGBoost_grid__1_AutoML_20200713_211201_model_8,176.325995646732,56850.99405290317,238.4344649015808,56850.99405290317,0.3772941029432129
XGBoost_grid__1_AutoML_20200713_211201_model_12,176.60835491771428,52846.66076419392,229.88401589539436,52846.66076419392,0.3702694263154771
XGBoost_grid__1_AutoML_20200713_211201_model_3,177.86975860595703,55864.83241694902,236.3574251360617,55864.83241694902,0.3777526168938486
XGBoost_grid__1_AutoML_20200713_211201_model_5,177.90093284929299,53882.24806437871,232.1255006766355,53882.24806437871,0.3739490411804455
XGBoost_grid__1_AutoML_20200713_211201_model_20,179.2780430753466,54833.3843475856,234.16529279033986,54833.3843475856,0.3849211260799671
XGBoost_grid__1_AutoML_20200713_211201_model_14,179.61719534430702,55765.15024417077,236.1464593089864,55765.15024417077,0.38281009512045344
XGBoost_grid__1_AutoML_20200713_211201_model_1,180.01614530321578,54491.114851300656,233.43331992519973,54491.114851300656,0.3779187841968843
XGBoost_1_AutoML_20200713_211201,182.0548652326557,55552.473274906624,235.6957218001774,55552.473274906624,0.3861476022482955
XGBoost_grid__1_AutoML_20200713_211201_model_18,186.49092091305155,57624.933459219494,240.0519390865641,57624.933459219494,0.39413320053792666
XGBoost_grid__1_AutoML_20200713_211201_model_7,189.7984761520171,61462.33685515137,247.91598749405284,61462.33685515137,0.4038368405818358
