,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.9345295205689471,1.7170464992523193,33.524537801742554,0.003469228744506836,1.5642046928405762,1,True
1,CatboostClassifier_STACKER_l0,0.9317154472348886,0.0755469799041748,6.034805059432983,0.0755469799041748,6.034805059432983,0,True
2,RandomForestClassifierEntr_STACKER_l0,0.9258622736129932,1.2726259231567383,6.016438007354736,1.2726259231567383,6.016438007354736,0,True
3,RandomForestClassifierGini_STACKER_l0,0.9249819483872244,1.2287132740020752,5.3980302810668945,1.2287132740020752,5.3980302810668945,0,True
4,ExtraTreesClassifierEntr_STACKER_l0,0.924094204690452,1.2520475387573242,4.731519460678101,1.2520475387573242,4.731519460678101,0,True
5,LightGBMClassifier_STACKER_l0,0.9239260526810356,0.06622147560119629,1.8215267658233643,0.06622147560119629,1.8215267658233643,0,True
6,ExtraTreesClassifierGini_STACKER_l0,0.9236614605485711,1.2099649906158447,4.675232887268066,1.2099649906158447,4.675232887268066,0,True
7,LightGBMClassifierCustom_STACKER_l0,0.9209141534535455,0.07749223709106445,5.986088037490845,0.07749223709106445,5.986088037490845,0,True
8,NeuralNetClassifier_STACKER_l0,0.9179220368153987,0.3197612762451172,19.37248182296753,0.3197612762451172,19.37248182296753,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.8665763261753331,0.7352285385131836,0.22773480415344238,0.7352285385131836,0.22773480415344238,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.8584555732499827,0.7273118495941162,0.21628212928771973,0.7273118495941162,0.21628212928771973,0,True
