model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
StackedEnsemble_BestOfFamily_AutoML_20200713_211904,0.9271652757257516,0.3208530660719956,0.8816879006090581,0.13590124985025756,0.3120031679394461,0.0973459768042502
StackedEnsemble_AllModels_AutoML_20200713_211904,0.9262493511160804,0.32387266899152484,0.8805741467648568,0.13903086690891667,0.3133287956271076,0.09817493416913377
GBM_grid__1_AutoML_20200713_211904_model_5,0.9258924649602684,0.3260029014688176,0.8779606810664028,0.14376272810765486,0.31775919304227634,0.10097090476287864
GBM_grid__1_AutoML_20200713_211904_model_6,0.9237536437327796,0.3262233787221515,0.8752873629669304,0.15315657069839875,0.3165297655534857,0.1001910924813446
GBM_2_AutoML_20200713_211904,0.9232569979635028,0.32738024684415906,0.8754952266977807,0.13979704907559,0.3149417944231036,0.09918833387444446
GBM_4_AutoML_20200713_211904,0.9230398714211556,0.3318567634958708,0.87988661902398,0.14840973525536078,0.316316548237912,0.10005615868914733
GBM_grid__1_AutoML_20200713_211904_model_2,0.922321107694765,0.3277488529926963,0.877161091550373,0.14215050113804256,0.3128766047950258,0.0978917698280628
GBM_grid__1_AutoML_20200713_211904_model_8,0.9222063051551332,0.33291926528792004,0.8756893918865806,0.15082308429501254,0.31959149852040697,0.10213872592651928
XGBoost_grid__1_AutoML_20200713_211904_model_15,0.9219068202691372,0.3283645409797173,0.8823670133982825,0.14998203090684026,0.31413239624975,0.09867916237360994
GBM_grid__1_AutoML_20200713_211904_model_3,0.9215449426985584,0.34060591648731536,0.8801343257369395,0.15000698798067325,0.3194635856647195,0.10205698256575957
GBM_3_AutoML_20200713_211904,0.920783751946652,0.3338405730585308,0.8758764527416677,0.14691231082538034,0.31835852628018263,0.10135215125528976
XGBoost_grid__1_AutoML_20200713_211904_model_4,0.9202945932995248,0.3343712073047377,0.8776800363664382,0.14449397037096195,0.3164844650555139,0.10016241662147482
XGBoost_grid__1_AutoML_20200713_211904_model_2,0.9202671405183084,0.33025621940292804,0.8758393134871411,0.15632112766042408,0.31742849598428435,0.1007608500628448
DRF_1_AutoML_20200713_211904,0.9198528530926806,0.3976955440033908,0.8672238917105463,0.15944076188954998,0.3191355974182765,0.10184752953952024
XGBoost_3_AutoML_20200713_211904,0.9194136085932196,0.3389925403713795,0.8791087608718489,0.1515693008026195,0.31683019410037755,0.10038137189368293
GLM_1_AutoML_20200713_211904,0.9188495787245936,0.3439246761690941,0.8555654288910381,0.14372279678952202,0.3217448378404387,0.10351974067697016
XGBoost_grid__1_AutoML_20200713_211904_model_6,0.917971089725672,0.3365148418763983,0.8702505955381888,0.14766351874775385,0.3192134878732223,0.10189725084018783
XGBoost_grid__1_AutoML_20200713_211904_model_8,0.9171300363374996,0.3680089063923805,0.8665847226923922,0.1491859002515673,0.3267863181307113,0.10678929771742644
XGBoost_grid__1_AutoML_20200713_211904_model_13,0.9170851136046,0.4333689893429972,0.8716488516305037,0.14452391885956156,0.33227941451878923,0.11040960931294937
XGBoost_grid__1_AutoML_20200713_211904_model_11,0.9152133330671244,0.33525072788752946,0.8732981038153238,0.15393273569460528,0.3180523621073936,0.1011573050420926
GBM_grid__1_AutoML_20200713_211904_model_4,0.9148614383260792,0.3388521066751067,0.8667206051262146,0.1650086850616939,0.3214284375879658,0.10331624049024082
XRT_1_AutoML_20200713_211904,0.9144246895340016,0.3493663473339379,0.8611626520654121,0.15793335463003633,0.327162556583564,0.1070353384302937
GBM_grid__1_AutoML_20200713_211904_model_7,0.9144172024118516,0.3783987203138759,0.8590178530997336,0.14531006668530128,0.3295122567317724,0.10857832733646547
GBM_1_AutoML_20200713_211904,0.914145170307072,0.3443449877139955,0.8646141126997295,0.1484846064768598,0.32033083617339203,0.10261184460354453
XGBoost_grid__1_AutoML_20200713_211904_model_3,0.9139105738130416,0.3422692515317054,0.8645539028634924,0.16180918819630236,0.3235362955656849,0.10467573454836618
GBM_5_AutoML_20200713_211904,0.9123008425508126,0.34804859833008744,0.858932282590062,0.16034171225492155,0.32850023074338564,0.1079124015984576
XGBoost_1_AutoML_20200713_211904,0.9119040250768676,0.35277340471579866,0.8607608457885711,0.17126292776424548,0.3286238040243252,0.10799360457141807
GBM_grid__1_AutoML_20200713_211904_model_1,0.9110479974443956,0.39218985270105217,0.8691000932221441,0.15319151060176495,0.3331362218263734,0.11097974229275068
XGBoost_grid__1_AutoML_20200713_211904_model_1,0.9001192948129217,0.3684019323948413,0.8471868538531305,0.17379107934352914,0.3400952562652391,0.11566478333411867
XGBoost_2_AutoML_20200713_211904,0.8969497464361299,0.3749951764160446,0.8480775001538109,0.17220380944774988,0.34269698598695164,0.11744122420454092
XGBoost_grid__1_AutoML_20200713_211904_model_7,0.8965679032064848,0.3749265482357725,0.8453504953445712,0.17373617378109651,0.34037201339574874,0.11585310750307574
XGBoost_grid__1_AutoML_20200713_211904_model_5,0.8954323563470831,0.37688916898088665,0.8354518751581734,0.17774178413129416,0.344065579910908,0.11838112327942946
XGBoost_grid__1_AutoML_20200713_211904_model_12,0.8917711536157809,0.3856657367919808,0.8237461317030228,0.17298496585872303,0.3492137731951608,0.12195025938920118
XGBoost_grid__1_AutoML_20200713_211904_model_14,0.8895225212634269,0.38582131282845256,0.8286151181107683,0.1760896258435491,0.3473957251825504,0.12068378987511008
XGBoost_grid__1_AutoML_20200713_211904_model_9,0.8869294812921775,0.4031280684623934,0.8161511167298925,0.18015014175617933,0.3567385492552256,0.127262392524723
XGBoost_grid__1_AutoML_20200713_211904_model_10,0.8832907399273251,0.3952388223296157,0.8163897145066484,0.1982664816515593,0.3529981144839831,0.12460766882924725
