model_id,mean_per_class_error,logloss,rmse,mse
XGBoost_3_AutoML_20200713_202018,0.4798650011038454,0.9567175269854526,0.5855481065231788,0.3428665850528799
GBM_grid__1_AutoML_20200713_202018_model_9,0.4821083470767846,0.944810854279826,0.5865167499787671,0.3440018980056555
GBM_grid__1_AutoML_20200713_202018_model_5,0.4823752344230766,0.9383446370927748,0.5852156934184498,0.34247740782323705
XGBoost_grid__1_AutoML_20200713_202018_model_6,0.484182800578713,0.9195963178611636,0.5869581662480982,0.3445198889253301
GBM_4_AutoML_20200713_202018,0.4859046841128938,0.9476182251138442,0.5874465892970449,0.3450934952767309
GBM_2_AutoML_20200713_202018,0.4873706766099104,0.9392191877697356,0.5854267512769732,0.34272448111071097
XGBoost_grid__1_AutoML_20200713_202018_model_1,0.4898702963620993,0.9378311613631268,0.5858736554945854,0.3432479402025881
GBM_1_AutoML_20200713_202018,0.4901015456897203,0.9294976873010165,0.5859826624301537,0.34337568066873153
XGBoost_2_AutoML_20200713_202018,0.4913503127011438,0.9543422213969022,0.589227121162732,0.3471886003137209
GBM_3_AutoML_20200713_202018,0.4920423662976964,0.9470002671655792,0.588841182166961,0.3467339378157841
XGBoost_1_AutoML_20200713_202018,0.4923393913578592,0.9805756192545754,0.5912426933985995,0.3495679224972303
XGBoost_grid__1_AutoML_20200713_202018_model_3,0.4925405072720824,0.9551659669638088,0.5902015843353556,0.34833791015196386
XGBoost_grid__1_AutoML_20200713_202018_model_4,0.4940009994642987,0.9632963219940912,0.5887057999734477,0.3465745189223771
XGBoost_grid__1_AutoML_20200713_202018_model_2,0.4957338836080803,0.9390041535038354,0.5870750376016223,0.34465709977494624
XGBoost_grid__1_AutoML_20200713_202018_model_7,0.4965485737894573,0.9530053669173504,0.587448105271438,0.3450952763870025
GBM_grid__1_AutoML_20200713_202018_model_3,0.4985980071402299,1.0088240818178211,0.5943438651275509,0.3532446300147564
StackedEnsemble_BestOfFamily_AutoML_20200713_202018,0.4987176204926271,0.9335537888991404,0.5915983405276876,0.3499885965151137
GBM_5_AutoML_20200713_202018,0.5032752014332891,0.9494053997301074,0.5978967512887352,0.3574805252016237
XGBoost_grid__1_AutoML_20200713_202018_model_5,0.5036256770707491,0.9408174081647608,0.5868628093557284,0.34440795700489807
XRT_1_AutoML_20200713_202018,0.5039706610043545,1.3303619644417606,0.5962157954377019,0.3554732747294116
GBM_grid__1_AutoML_20200713_202018_model_4,0.5044653917037548,0.9315141176346204,0.5946251879014647,0.35357911408685216
DRF_1_AutoML_20200713_202018,0.510819916632065,1.4452830283657736,0.6034541513420834,0.36415691277199397
GBM_grid__1_AutoML_20200713_202018_model_1,0.5118285194356087,1.1034452493489586,0.6101819357267666,0.3723219946872639
GBM_grid__1_AutoML_20200713_202018_model_6,0.5151733541256036,0.942765557392838,0.6002141362456014,0.3602570093490533
GBM_grid__1_AutoML_20200713_202018_model_7,0.5192578056420897,0.9874809768985364,0.6006999218953164,0.3608403961650393
GBM_grid__1_AutoML_20200713_202018_model_2,0.5208485290542183,0.9340988794756478,0.5938420646118641,0.3526483977024812
GLM_1_AutoML_20200713_202018,0.5252138960594973,0.9642363306565253,0.6049274739117728,0.36593724869327854
GBM_grid__1_AutoML_20200713_202018_model_8,0.5298821711718248,0.9548732045672679,0.6005921375206223,0.3607109156515901
StackedEnsemble_AllModels_AutoML_20200713_202018,0.5415744817302323,0.9486886340805172,0.5971011309654985,0.3565297606002774
