,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.8555969482794811,0.10047006607055664,36.844589948654175,0.10047006607055664,36.844589948654175,0,True
1,weighted_ensemble_k0_l1,0.8555969482794811,0.10373520851135254,38.631617307662964,0.0032651424407958984,1.787027359008789,1,True
2,LightGBMClassifier_STACKER_l0,0.7959324846704893,0.04301023483276367,9.399253368377686,0.04301023483276367,9.399253368377686,0,True
3,CatboostClassifier_STACKER_l0,0.7846262401456318,0.04758715629577637,13.806247472763062,0.04758715629577637,13.806247472763062,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.764769578858554,0.0405735969543457,18.677772760391235,0.0405735969543457,18.677772760391235,0,True
5,ExtraTreesClassifierEntr_STACKER_l0,0.7412077832021915,1.1723146438598633,5.313636064529419,1.1723146438598633,5.313636064529419,0,True
6,RandomForestClassifierGini_STACKER_l0,0.7402589534177464,1.1436967849731445,6.1295905113220215,1.1436967849731445,6.1295905113220215,0,True
7,ExtraTreesClassifierGini_STACKER_l0,0.7366486222171402,1.1689579486846924,5.423547029495239,1.1689579486846924,5.423547029495239,0,True
8,RandomForestClassifierEntr_STACKER_l0,0.734240477646677,1.161245584487915,6.564679384231567,1.161245584487915,6.564679384231567,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.6536638060219631,0.6750786304473877,0.13683485984802246,0.6750786304473877,0.13683485984802246,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.6441445164752642,0.6737756729125977,0.13764405250549316,0.6737756729125977,0.13764405250549316,0,True
