model_id,mae,mean_residual_deviance,rmse,mse,rmsle
DeepLearning_grid__2_AutoML_20200720_171039_model_7,152.44816989903106,45092.78201099247,212.3506110445469,45092.78201099247,0.3406310739667033
DeepLearning_grid__3_AutoML_20200720_171039_model_1,154.50328504783604,46112.857663043826,214.7390455018459,46112.857663043826,0.3413421925147827
DeepLearning_grid__1_AutoML_20200720_171039_model_7,155.57330328703958,44472.38065445169,210.88475680914368,44472.38065445169,0.3424104754191839
DeepLearning_grid__1_AutoML_20200720_171039_model_9,155.60191534384546,46079.341064680215,214.6609910176514,46079.341064680215,0.3450120908874196
DeepLearning_grid__3_AutoML_20200720_171039_model_2,155.90530908059083,44362.90201486356,210.62502703825004,44362.90201486356,0.33840138033783546
DeepLearning_grid__3_AutoML_20200720_171039_model_5,158.3422846677434,45622.558662427415,213.59437881748528,45622.558662427415,0.3451662296073381
DeepLearning_grid__2_AutoML_20200720_171039_model_1,158.36766105901378,47129.19125537249,217.09258682730857,47129.19125537249,0.3473967056476657
DeepLearning_grid__2_AutoML_20200720_171039_model_5,159.26543426007524,47897.77345514613,218.8555995517276,47897.77345514613,0.35200066658385165
DeepLearning_grid__1_AutoML_20200720_171039_model_5,160.28329175192624,48326.011823754125,219.8317807409887,48326.011823754125,0.3574354306026299
DeepLearning_grid__2_AutoML_20200720_171039_model_2,160.35844440741155,47423.632215180194,217.7696769873625,47423.632215180194,0.35072218612935474
DeepLearning_grid__1_AutoML_20200720_171039_model_1,161.04078505578883,47335.26929981397,217.56670080647442,47335.26929981397,0.35407140609955745
DeepLearning_grid__2_AutoML_20200720_171039_model_9,163.58686916397994,47387.80001028904,217.68739056336963,47387.80001028904,0.3561360846214013
DeepLearning_1_AutoML_20200720_171039,163.9143844758991,47331.43103767819,217.55787974164062,47331.43103767819,0.3551118647160256
DeepLearning_grid__3_AutoML_20200720_171039_model_6,164.43713004542775,50229.492423486954,224.11937092426206,50229.492423486954,0.3615272324033848
DeepLearning_grid__2_AutoML_20200720_171039_model_3,165.2299678814234,50507.29259630621,224.73827577051983,50507.29259630621,0.3726032553202639
DeepLearning_grid__2_AutoML_20200720_171039_model_6,165.4176142530594,48765.48271060847,220.8290803101088,48765.48271060847,0.3629838249971784
DeepLearning_grid__1_AutoML_20200720_171039_model_10,166.1016343827184,52618.248785180076,229.3866796158401,52618.248785180076,0.3732946493567256
DeepLearning_grid__3_AutoML_20200720_171039_model_3,166.33662221034098,50739.60969923925,225.2545442366019,50739.60969923925,0.3696653098840864
DeepLearning_grid__2_AutoML_20200720_171039_model_4,166.85844122093417,55342.3626057845,235.24957514474812,55342.3626057845,0.3779643268593915
DeepLearning_grid__3_AutoML_20200720_171039_model_4,166.86215503394791,51165.94186623888,226.19889890589403,51165.94186623888,0.3638361483857538
DeepLearning_grid__1_AutoML_20200720_171039_model_3,167.81024865143047,48274.77404994168,219.7152112393261,48274.77404994168,0.3617836591147206
DeepLearning_grid__1_AutoML_20200720_171039_model_11,167.84826863556182,50577.50078562754,224.8944214195353,50577.50078562754,0.38557574297726505
DeepLearning_grid__2_AutoML_20200720_171039_model_8,170.64470967361999,52804.4491117514,229.79218679439774,52804.4491117514,0.3812268580969745
DeepLearning_grid__1_AutoML_20200720_171039_model_13,174.15692751532399,59526.891087278425,243.9813334812285,59526.891087278425,0.4092541682211349
DeepLearning_grid__1_AutoML_20200720_171039_model_8,175.7077615258799,54750.262089975215,233.98773918728142,54750.262089975215,0.3929374794821753
DeepLearning_grid__1_AutoML_20200720_171039_model_2,176.95896276748695,56179.0917601866,237.0212896770807,56179.0917601866,0.3912562816088972
DeepLearning_grid__1_AutoML_20200720_171039_model_6,178.16657127693455,55959.55316395497,236.5577163483681,55959.55316395497,0.3957811475161846
DeepLearning_grid__1_AutoML_20200720_171039_model_4,182.11344535219612,66323.77980545248,257.5340362077457,66323.77980545248,
DeepLearning_grid__1_AutoML_20200720_171039_model_12,183.59237699728985,65223.10229431242,255.3881404731089,65223.10229431242,0.4038394884821939
