,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.7556153703015986,0.16378378868103027,46.36932110786438,0.0026025772094726562,2.431870698928833,1,True
1,NeuralNetClassifier_STACKER_l0,0.7548923447773854,0.13770723342895508,33.64219951629639,0.13770723342895508,33.64219951629639,0,True
2,CatboostClassifier_STACKER_l0,0.7355057585777774,0.05276370048522949,23.383213996887207,0.05276370048522949,23.383213996887207,0,True
3,LightGBMClassifier_STACKER_l0,0.7277321542479173,0.02347397804260254,10.29525089263916,0.02347397804260254,10.29525089263916,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.7072218114541096,0.04381442070007324,44.41799211502075,0.04381442070007324,44.41799211502075,0,True
5,RandomForestClassifierEntr_STACKER_l0,0.7053480138525846,1.146174669265747,6.625304698944092,1.146174669265747,6.625304698944092,0,True
6,RandomForestClassifierGini_STACKER_l0,0.7048383856139603,1.3440799713134766,6.5523412227630615,1.3440799713134766,6.5523412227630615,0,True
7,ExtraTreesClassifierGini_STACKER_l0,0.7012312343235247,1.1445937156677246,5.398582935333252,1.1445937156677246,5.398582935333252,0,True
8,ExtraTreesClassifierEntr_STACKER_l0,0.6932231630663683,1.366894245147705,5.57332968711853,1.366894245147705,5.57332968711853,0,True
9,KNeighborsClassifierUnif_STACKER_l0,0.45441998909498704,0.6517112255096436,0.1033623218536377,0.6517112255096436,0.1033623218536377,0,True
10,KNeighborsClassifierDist_STACKER_l0,0.4493776970550071,0.6551995277404785,0.10593581199645996,0.6551995277404785,0.10593581199645996,0,True
