model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200720_123404_model_1,0.7535681284337286,1.943978868301728,0.8230333823392002,0.6773839484447042
DeepLearning_grid__2_AutoML_20200720_123404_model_9,0.7607425500781182,1.8446691572085916,0.8270416767234836,0.6839979350375912
DeepLearning_grid__1_AutoML_20200720_123404_model_9,0.7612425090936541,1.8466611518833682,0.8199332881529768,0.6722905970213525
DeepLearning_grid__1_AutoML_20200720_123404_model_7,0.7634583653426134,1.8589118634351725,0.8218050029400517,0.6753634628572983
DeepLearning_grid__1_AutoML_20200720_123404_model_18,0.7703731739132799,1.9140770381100118,0.8234573446926496,0.6780819985282692
DeepLearning_grid__1_AutoML_20200720_123404_model_13,0.7731240975128287,2.10400707494568,0.8301525152242071,0.6891531985330774
DeepLearning_grid__1_AutoML_20200720_123404_model_3,0.7762335221374764,2.4747684685080307,0.8407569835601086,0.7068723054050927
DeepLearning_grid__1_AutoML_20200720_123404_model_11,0.7767595442688275,2.454690088194741,0.839637646169978,0.7049913768658613
DeepLearning_grid__1_AutoML_20200720_123404_model_10,0.7798844483341965,2.4958337536530286,0.8380318888247162,0.7022974466871216
DeepLearning_1_AutoML_20200720_123404,0.7803509175474824,1.8024774961038552,0.8278832005490474,0.6853905937513343
DeepLearning_grid__1_AutoML_20200720_123404_model_12,0.7814064100111565,3.4152687694278305,0.8545728869851121,0.7302948191700691
DeepLearning_grid__1_AutoML_20200720_123404_model_2,0.7835418701618918,2.28129519251251,0.8316098985134062,0.6915750233054777
DeepLearning_grid__2_AutoML_20200720_123404_model_1,0.7851091714846753,1.9833609304706528,0.8305444616894903,0.6898041028430851
DeepLearning_grid__2_AutoML_20200720_123404_model_7,0.7876051021414855,2.165352110405278,0.8327861254832082,0.6935327307973337
DeepLearning_grid__1_AutoML_20200720_123404_model_5,0.7876220753649084,2.217497739368005,0.835589774383027,0.6982102710534779
DeepLearning_grid__1_AutoML_20200720_123404_model_6,0.7894327172756673,2.37090669292236,0.8383676586744406,0.7028603311112633
DeepLearning_grid__1_AutoML_20200720_123404_model_16,0.7895572189077625,5.481645664006318,0.8723540844201878,0.7610016486045842
DeepLearning_grid__1_AutoML_20200720_123404_model_8,0.7905424302020501,6.821933629464182,0.8724634044201518,0.7611923920524014
DeepLearning_grid__1_AutoML_20200720_123404_model_17,0.7909182381474397,2.8702088871981037,0.8549696930455724,0.7309731760264403
DeepLearning_grid__2_AutoML_20200720_123404_model_5,0.7914088275162259,2.102270403001225,0.8346540850075739,0.6966474416198303
DeepLearning_grid__2_AutoML_20200720_123404_model_2,0.7934444871988408,2.127616265054397,0.8350260245791036,0.6972684617243816
DeepLearning_grid__3_AutoML_20200720_123404_model_3,0.7975887054257496,2.789757371935784,0.8479748742108825,0.7190613872929621
DeepLearning_grid__2_AutoML_20200720_123404_model_3,0.7975906943466282,2.097766637914796,0.834216894184853,0.6959178265434222
DeepLearning_grid__1_AutoML_20200720_123404_model_14,0.7981273167606718,2.774382706055714,0.8541206109429739,0.7295220180375992
DeepLearning_grid__3_AutoML_20200720_123404_model_4,0.7996969340066665,5.534694856439228,0.8823793761005301,0.7785933633675605
DeepLearning_grid__1_AutoML_20200720_123404_model_15,0.8015539811531326,2.9739319622034097,0.8583543112436809,0.7367721236306138
DeepLearning_grid__3_AutoML_20200720_123404_model_2,0.8029579159729184,1.9447306424402515,0.8279211520227369,0.6854534339666558
DeepLearning_grid__2_AutoML_20200720_123404_model_6,0.8047150785833415,2.794039594265484,0.8502771604241876,0.7229712495390196
DeepLearning_grid__3_AutoML_20200720_123404_model_6,0.8051061840583125,2.373136820558373,0.8435137087503228,0.7115153768497245
DeepLearning_grid__2_AutoML_20200720_123404_model_4,0.8051705575572167,6.012000011004658,0.8752344884395569,0.7660354097540527
DeepLearning_grid__1_AutoML_20200720_123404_model_19,0.8051935547043133,5.666502667846276,0.8743798791398953,0.7645401730446979
DeepLearning_grid__2_AutoML_20200720_123404_model_8,0.805694279857991,5.9427067313650825,0.8774827756902471,0.7699760216330606
DeepLearning_grid__3_AutoML_20200720_123404_model_1,0.8086429375194418,2.1567796994950057,0.8368154856868181,0.7002601570852651
DeepLearning_grid__3_AutoML_20200720_123404_model_5,0.8089171818876792,2.3221508367850068,0.8487182071774523,0.7203225951945088
DeepLearning_grid__1_AutoML_20200720_123404_model_21,0.8140527210741056,3.0034467530674624,0.8591488515579312,0.7381367491333121
DeepLearning_grid__1_AutoML_20200720_123404_model_20,0.8165008817110648,5.244234612352343,0.8831182605020313,0.7798978620321336
DeepLearning_grid__1_AutoML_20200720_123404_model_4,0.8182588386539255,5.49526306381934,0.8868620643095225,0.7865243211113477
DeepLearning_grid__2_AutoML_20200720_123404_model_10,0.8186565923180465,2.3355549618542364,0.8441057071994684,0.7125144449267148
DeepLearning_grid__2_AutoML_20200720_123404_model_11,0.8250509701110218,5.123140694153946,0.8826972962604182,0.7791545168254524
