model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200728_132348_model_9,157.60931461185953,44621.6277395937,211.23831977080692,44621.6277395937,0.3460152885814445
XGBoost_grid__1_AutoML_20200728_132348_model_16,160.00939855137474,45306.567837070594,212.85339517393325,45306.567837070594,0.3483168111023813
XGBoost_grid__1_AutoML_20200728_132348_model_22,165.7295537618361,48512.472901951696,220.25547190013626,48512.472901951696,0.3612110482051139
XGBoost_grid__1_AutoML_20200728_132348_model_6,165.7432216469054,48234.93292288953,219.62452714323499,48234.93292288953,0.3623918919384693
XGBoost_grid__1_AutoML_20200728_132348_model_11,166.10397166329642,47939.427771231305,218.95074279671056,47939.427771231305,0.3602801370446869
XGBoost_grid__1_AutoML_20200728_132348_model_21,166.13909912109375,49162.03294262813,221.72512925383117,49162.03294262813,0.3710112080943384
XGBoost_grid__1_AutoML_20200728_132348_model_10,166.7457837216003,47909.383024302384,218.88212129889092,47909.383024302384,0.3591853294090118
XGBoost_grid__1_AutoML_20200728_132348_model_5,167.8536937700144,50516.22854718754,224.75815568558917,50516.22854718754,0.3663914357458852
XGBoost_grid__1_AutoML_20200728_132348_model_15,167.89017025573514,49621.18227947222,222.75812505826178,49621.18227947222,0.3757430404384287
XGBoost_grid__1_AutoML_20200728_132348_model_19,170.73256518899763,51125.610874248225,226.1097319317508,51125.610874248225,0.37124650721995617
XGBoost_3_AutoML_20200728_132348,171.22606764075613,51812.76759759378,227.6241806082864,51812.76759759378,0.3723095193848602
XGBoost_grid__1_AutoML_20200728_132348_model_1,172.48218474371276,51851.55286639998,227.7093605155484,51851.55286639998,0.3755651834401431
XGBoost_grid__1_AutoML_20200728_132348_model_4,172.8020858495059,51281.80976195821,226.45487356636463,51281.80976195821,0.3754224420307772
XGBoost_grid__1_AutoML_20200728_132348_model_17,174.67779993926678,53001.08316195612,230.2196411298483,53001.08316195612,0.37389025488982064
XGBoost_grid__1_AutoML_20200728_132348_model_7,176.14770394584735,52817.77689944903,229.82118461849643,52817.77689944903,0.3782413369955586
XGBoost_2_AutoML_20200728_132348,176.25353993122653,54288.592185291214,232.99912485949642,54288.592185291214,0.3850238234392385
XGBoost_grid__1_AutoML_20200728_132348_model_14,176.5156393421834,51828.23168639702,227.6581465408102,51828.23168639702,0.3783114303419939
XGBoost_grid__1_AutoML_20200728_132348_model_20,176.8902127431054,53562.0014716264,231.4346591840263,53562.0014716264,0.3857842266776377
XGBoost_grid__1_AutoML_20200728_132348_model_12,177.14678092390403,54415.06051495369,233.27035927214092,54415.06051495369,0.3828784620435948
XGBoost_grid__1_AutoML_20200728_132348_model_3,177.91184754927673,53271.13818381268,230.80541194654145,53271.13818381268,0.3841926880537599
XGBoost_grid__1_AutoML_20200728_132348_model_2,178.30247643137147,54027.21597958116,232.43755286007718,54027.21597958116,0.3853978697526085
XGBoost_1_AutoML_20200728_132348,179.88560129981158,57210.097881319874,239.18632461183867,57210.097881319874,0.3975255689507917
XGBoost_grid__1_AutoML_20200728_132348_model_18,185.00945209193142,58189.46210429178,241.22492015604809,58189.46210429178,0.4018115728347833
XGBoost_grid__1_AutoML_20200728_132348_model_8,185.06942980870758,57802.2670820895,240.42102046636748,57802.2670820895,0.3931772067104762
XGBoost_grid__1_AutoML_20200728_132348_model_13,185.5951465296661,59302.14757794455,243.52032272059876,59302.14757794455,0.3954448464627897
