model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200713_184148_model_48,0.9278062735715884,0.1539168676507263,0.8743513140388922,0.12004394861944542,0.19135904010338756,0.036618282229289874
GBM_grid__1_AutoML_20200713_184148_model_194,0.9273525893456012,0.15060053128424927,0.8791852431587862,0.10383248933923668,0.18902017360532916,0.03572862602978877
GBM_grid__1_AutoML_20200713_184148_model_169,0.9268558622366632,0.16313625410304136,0.8705420270884147,0.1011320074221434,0.19921047094391545,0.03968481173369657
GBM_grid__1_AutoML_20200713_184148_model_210,0.926605152743076,0.14985917596573425,0.8774194789814755,0.11267484386245208,0.18815116013684746,0.035400859060841616
GBM_grid__1_AutoML_20200713_184148_model_20,0.9265884251771898,0.14829285765176345,0.8769739294402326,0.10701235881526402,0.1880771845918906,0.035373027364012086
GBM_4_AutoML_20200713_184148,0.926261217668879,0.15234793187564438,0.879215311526862,0.11674739417162645,0.18830146303284767,0.0354574409803109
GBM_grid__1_AutoML_20200713_184148_model_73,0.9262485699971114,0.15387357349133965,0.8728882772411545,0.11805336827898642,0.1934841509214403,0.03743611665779069
GBM_grid__1_AutoML_20200713_184148_model_167,0.9257624506128816,0.16605492022424914,0.8677773551803944,0.1173687620458874,0.20149826580784333,0.04060155112356828
GBM_grid__1_AutoML_20200713_184148_model_108,0.925704108126986,0.15395121766498138,0.8737845074122547,0.11264954851891686,0.1908546651317372,0.03642550320254754
GBM_grid__1_AutoML_20200713_184148_model_65,0.9256986002699258,0.17180080296891012,0.8606382282905995,0.11854540350968812,0.2062912485882037,0.04255607924408004
XGBoost_grid__1_AutoML_20200713_184148_model_68,0.9253828164651472,0.15662842338865585,0.8727690014911899,0.1064444375539566,0.19125280286827512,0.036577634604971314
GBM_grid__1_AutoML_20200713_184148_model_82,0.9253240659898394,0.1652421622820179,0.8627049358775359,0.12041929887835552,0.2019728440014366,0.040793029714028636
GBM_grid__1_AutoML_20200713_184148_model_161,0.9252220686368748,0.1585873086194394,0.8726857013744678,0.09933399808408172,0.19462763239893746,0.03787991529321593
GBM_grid__1_AutoML_20200713_184148_model_188,0.9251474065745046,0.15365471151784266,0.8757493256862697,0.11741935273295788,0.1923891734366917,0.03701359405565344
GBM_grid__1_AutoML_20200713_184148_model_87,0.9250250097509468,0.16384641583349638,0.8672837513011462,0.1087597774662552,0.20037395588200088,0.04014972219580204
GBM_grid__1_AutoML_20200713_184148_model_99,0.9249601394344612,0.16372279875840948,0.8701423269797807,0.11462748118760822,0.19943661972952265,0.039774965289138216
GBM_grid__1_AutoML_20200713_184148_model_78,0.9248569181132612,0.14923853842268814,0.8774038095997025,0.11360546771090195,0.1875755964924743,0.03518460439950753
GBM_grid__1_AutoML_20200713_184148_model_132,0.9248473303620824,0.16340750367225396,0.8677308930354096,0.10325192040616163,0.1991482917121904,0.03966004209188369
GBM_grid__1_AutoML_20200713_184148_model_40,0.9247636925326512,0.1560581335638823,0.8723161973774404,0.10842237022264802,0.1942172161640349,0.03772032705450745
