model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
StackedEnsemble_BestOfFamily_AutoML_20200713_202547,0.7857753372049456,0.499944726750573,0.8899768555325225,0.3807488759835144,0.40683676630591936,0.16551615441825726
StackedEnsemble_AllModels_AutoML_20200713_202547,0.7817944454852005,0.5039011365473016,0.885553887646085,0.3608912514050206,0.40844327989713103,0.1668259128931261
XGBoost_grid__1_AutoML_20200713_202547_model_4,0.7801757446609218,0.507418564482339,0.8880022502568206,0.37315005620082425,0.4100503369795689,0.168141278857058
GLM_1_AutoML_20200713_202547,0.779584465155489,0.505271473410916,0.8878808681815242,0.3826456538029225,0.4098930776679544,0.16801233512010771
DRF_1_AutoML_20200713_202547,0.7775706022855001,0.5385323203259932,0.8802870199626507,0.3744965342825028,0.4090391674799385,0.16731304053268115
XGBoost_grid__1_AutoML_20200713_202547_model_6,0.7756445532034469,0.5075348110512786,0.8839008011479432,0.3368653990258524,0.4097593267110179,0.16790270582666672
GBM_1_AutoML_20200713_202547,0.7753664762083178,0.513598259629656,0.8859952137881862,0.42186914574747103,0.4139650489356807,0.17136706174032046
GBM_grid__1_AutoML_20200713_202547_model_6,0.7745410266017235,0.5060506013194898,0.8875012214873426,0.3695321281378794,0.41095848847729416,0.16888687925154233
GBM_grid__1_AutoML_20200713_202547_model_3,0.7741165932933683,0.5195832465701675,0.8821811896365301,0.3648136005994754,0.41475509139324623,0.17202178583662006
GBM_grid__1_AutoML_20200713_202547_model_2,0.7740843949044587,0.5048566139945211,0.8811928619673419,0.3553765455226677,0.4087156163806778,0.1670484550734374
GBM_3_AutoML_20200713_202547,0.7739936539902585,0.5128525251738486,0.8830201120636817,0.3507165605095541,0.4122691352312902,0.16996583986435587
XGBoost_grid__1_AutoML_20200713_202547_model_2,0.7736306903334582,0.5115855479237446,0.8779557611899177,0.3426259835144249,0.4115709193895384,0.16939062168714994
XRT_1_AutoML_20200713_202547,0.7735750749344323,0.5407460415741643,0.8817530593367308,0.3733959348070438,0.4110996342700976,0.16900290929700798
GBM_2_AutoML_20200713_202547,0.7725974147620831,0.5086667723189662,0.8811121957461897,0.3935579805170476,0.4104601338567833,0.16847752148572845
XGBoost_3_AutoML_20200713_202547,0.7705806247658299,0.5257425553415623,0.8789723377592022,0.4291635443986512,0.4165267664777384,0.17349454719240046
GBM_grid__1_AutoML_20200713_202547_model_5,0.7685784704008992,0.5120972980143811,0.8753819720165861,0.3802571187710753,0.4113999646268396,0.16924993089496485
GBM_4_AutoML_20200713_202547,0.7683150290370926,0.5140258653417431,0.8815767928469836,0.3760303484451106,0.4138395638550954,0.1712631846117756
XGBoost_grid__1_AutoML_20200713_202547_model_3,0.7678730329711502,0.5172236209102706,0.8800690876303212,0.4126779692768828,0.4151254551790317,0.17232914353759826
GBM_grid__1_AutoML_20200713_202547_model_7,0.7668397573997752,0.5410982933262993,0.8827791794838059,0.39992740726864,0.4236021214363586,0.17943875728538353
XGBoost_1_AutoML_20200713_202547,0.7657391579243162,0.5333449520807568,0.8710056104188708,0.3700824278756089,0.41785666761395396,0.17460419466943844
GBM_grid__1_AutoML_20200713_202547_model_1,0.7598585612588985,0.5642774038645936,0.8796155900584932,0.3854674035219183,0.4283924824313115,0.18352011900366152
XGBoost_grid__1_AutoML_20200713_202547_model_7,0.7589423707381041,0.5307985110082012,0.8636562451628069,0.34636099662795056,0.4187701201414597,0.17536841352329255
GBM_grid__1_AutoML_20200713_202547_model_8,0.757496370363432,0.5239356276035938,0.8693681172379493,0.3698950917946797,0.4180861651512783,0.17479604149090194
XGBoost_grid__1_AutoML_20200713_202547_model_1,0.7553888394529786,0.5247428430601462,0.8681651869903442,0.38840623829149495,0.418185008606578,0.17487870142328374
GBM_grid__1_AutoML_20200713_202547_model_4,0.7553215155488947,0.5215000472557489,0.8752527850641556,0.3944712439115773,0.4178603147418471,0.17460724263615554
XGBoost_2_AutoML_20200713_202547,0.7551400337204947,0.5289386721410664,0.8702658399083312,0.4004191644810791,0.4207429831593571,0.17702465787783495
GBM_5_AutoML_20200713_202547,0.750163919070813,0.528760595788775,0.8694294216746161,0.4256041588609966,0.4208544885835835,0.17711850056094966
XGBoost_grid__1_AutoML_20200713_202547_model_5,0.7501053765455227,0.5284480344277737,0.8674861261101402,0.43234825777444735,0.4202831560742646,0.1766379312797446
