model_id,mae,mean_residual_deviance,rmse,mse,rmsle
DeepLearning_grid__1_AutoML_20200718_181834_model_7,0.24599679581361625,0.17606402805881602,0.4195998427773967,0.17606402805881602,0.14284663488104304
DeepLearning_grid__1_AutoML_20200718_181834_model_38,0.24925967280249525,0.17880830902417347,0.4228573152071198,0.17880830902417347,0.14306540085848374
DeepLearning_grid__1_AutoML_20200718_181834_model_36,0.25035794487984697,0.1599683576259987,0.3999604450767584,0.1599683576259987,0.14514645352473884
DeepLearning_grid__2_AutoML_20200718_181834_model_7,0.2535349889467604,0.19128444217578885,0.43736076890341785,0.19128444217578885,0.14627497694919306
DeepLearning_grid__3_AutoML_20200718_181834_model_7,0.25590170162990283,0.1846790711264796,0.4297430291772976,0.1846790711264796,0.1488382711376573
DeepLearning_grid__1_AutoML_20200718_181834_model_46,0.2580531593528533,0.1890455911576216,0.4347937340367517,0.1890455911576216,0.14881234327197512
DeepLearning_grid__1_AutoML_20200718_181834_model_32,0.2604726660453811,0.19004044577681145,0.4359362863731482,0.19004044577681145,0.1505568464529903
DeepLearning_grid__1_AutoML_20200718_181834_model_3,0.26505905614415226,0.19252801966239466,0.4387801495765216,0.19252801966239466,0.14938660137500342
DeepLearning_grid__1_AutoML_20200718_181834_model_44,0.2681528019887104,0.2078680931346748,0.4559255346377024,0.2078680931346748,0.15552390351131648
DeepLearning_grid__1_AutoML_20200718_181834_model_43,0.26859539914807234,0.1817042004761047,0.4262677567868636,0.1817042004761047,0.15683016918512907
DeepLearning_grid__1_AutoML_20200718_181834_model_13,0.2686115037979291,0.1993557715214214,0.4464927452058112,0.1993557715214214,0.16361357267598012
DeepLearning_grid__1_AutoML_20200718_181834_model_48,0.26901905923629743,0.1998686604799346,0.44706672933683467,0.1998686604799346,0.15830353145103895
DeepLearning_grid__1_AutoML_20200718_181834_model_30,0.27541803582955754,0.20350396824651676,0.4511141410402879,0.20350396824651676,0.15292272308815066
DeepLearning_grid__2_AutoML_20200718_181834_model_10,0.2756944663125601,0.1763949099505366,0.4199939403735923,0.1763949099505366,0.16205011467668054
DeepLearning_grid__3_AutoML_20200718_181834_model_3,0.2759356225042104,0.20593463120394848,0.453800210669793,0.20593463120394848,0.15370906520388247
DeepLearning_grid__1_AutoML_20200718_181834_model_31,0.2760503378573698,0.2135603829513166,0.462125938409993,0.2135603829513166,0.1643047774437421
DeepLearning_grid__1_AutoML_20200718_181834_model_10,0.2765362425411101,0.18916726782357146,0.43493363611426,0.18916726782357146,0.16646826475658094
DeepLearning_grid__2_AutoML_20200718_181834_model_32,0.2778542703409523,0.21128657453870414,0.4596591939020737,0.21128657453870414,0.16251038803022838
DeepLearning_grid__1_AutoML_20200718_181834_model_25,0.27975994116091285,0.2031870023713717,0.4507626896398722,0.2031870023713717,0.15905805841027448
DeepLearning_grid__1_AutoML_20200718_181834_model_33,0.27997101088697984,0.2209216247322832,0.4700230044713591,0.2209216247322832,0.16402427446676973
DeepLearning_grid__1_AutoML_20200718_181834_model_39,0.2812038711690277,0.2054237926332796,0.45323701595664,0.2054237926332796,0.15678471241131495
DeepLearning_grid__1_AutoML_20200718_181834_model_1,0.28338959719010426,0.1926874202462498,0.4389617526006677,0.1926874202462498,0.1571334463785882
DeepLearning_grid__1_AutoML_20200718_181834_model_28,0.2837781075599552,0.2113410590600638,0.4597184562969642,0.2113410590600638,0.17356809080846086
DeepLearning_grid__2_AutoML_20200718_181834_model_33,0.2839422337206263,0.2065945965935033,0.4545267831420974,0.2065945965935033,0.1668778276347668
DeepLearning_grid__3_AutoML_20200718_181834_model_22,0.2849271117198198,0.19056371846559592,0.43653604486410497,0.19056371846559592,0.1630079915057914
