model_id,mae,mean_residual_deviance,rmse,mse,rmsle
DeepLearning_grid__2_AutoML_20200720_171028_model_7,145.24817749740106,38895.07465109123,197.21834258276093,38895.07465109123,0.3267657108139168
DeepLearning_grid__3_AutoML_20200720_171028_model_2,147.53039316652385,40720.51930562205,201.7932588210569,40720.51930562205,0.3322675062800328
DeepLearning_grid__3_AutoML_20200720_171028_model_1,147.57431108037486,40647.631140616024,201.61257684136677,40647.631140616024,0.3342700647855724
DeepLearning_grid__1_AutoML_20200720_171028_model_7,147.73841298856414,41073.797274179065,202.6667147663352,41073.797274179065,0.3346092984885944
DeepLearning_grid__1_AutoML_20200720_171028_model_9,147.9953559714005,41511.23583334529,203.74306327663106,41511.23583334529,0.3358616876234796
DeepLearning_grid__2_AutoML_20200720_171028_model_1,148.15903029285886,40109.90328561338,200.2745697426745,40109.90328561338,0.3360114332298177
DeepLearning_grid__2_AutoML_20200720_171028_model_9,148.72061057445788,41004.86883439457,202.49658968583785,41004.86883439457,0.33767811922955976
DeepLearning_grid__2_AutoML_20200720_171028_model_6,151.3383178483102,42574.32508299592,206.3354673414048,42574.32508299592,0.35050352860661005
DeepLearning_grid__3_AutoML_20200720_171028_model_4,151.92296785524482,43779.683609567386,209.23595200052839,43779.683609567386,0.3534558263274096
DeepLearning_grid__3_AutoML_20200720_171028_model_5,152.4274898748994,41352.09192675593,203.35213774818286,41352.09192675593,0.3425486483205028
DeepLearning_grid__1_AutoML_20200720_171028_model_1,153.70703643701367,43188.817277864895,207.81919371863827,43188.817277864895,0.3458927128043945
DeepLearning_grid__3_AutoML_20200720_171028_model_3,154.21402407018698,40697.86472561823,201.73711786782872,40697.86472561823,0.3453279831564819
DeepLearning_grid__2_AutoML_20200720_171028_model_5,154.74412629953656,43178.08924885986,207.79338114786012,43178.08924885986,0.34640184400034146
DeepLearning_grid__2_AutoML_20200720_171028_model_2,154.79664906910176,44492.18770990157,210.93171338113567,44492.18770990157,0.3531145799249588
DeepLearning_1_AutoML_20200720_171028,155.35705952980928,43767.500771111234,209.20683729532172,43767.500771111234,0.34940922597097634
DeepLearning_grid__1_AutoML_20200720_171028_model_3,155.90889534175042,44572.85317155914,211.1228390571687,44572.85317155914,0.3595079952085793
DeepLearning_grid__1_AutoML_20200720_171028_model_10,157.29596577236083,44881.649377999835,211.85289560919347,44881.649377999835,0.35607967004533586
DeepLearning_grid__2_AutoML_20200720_171028_model_3,157.91543905900852,44161.36548992281,210.1460575169632,44161.36548992281,0.3546236081589745
DeepLearning_grid__1_AutoML_20200720_171028_model_5,159.74596231214585,44873.5974133662,211.8338910877251,44873.5974133662,0.35621481444150643
DeepLearning_grid__1_AutoML_20200720_171028_model_4,160.32119862492956,46907.00227886318,216.58024443347364,46907.00227886318,0.37273155967128135
DeepLearning_grid__2_AutoML_20200720_171028_model_8,160.45896620093143,44744.648003364295,211.5293076700349,44744.648003364295,0.3627430226270701
DeepLearning_grid__1_AutoML_20200720_171028_model_11,162.59952174976934,46280.826848984296,215.12979070548155,46280.826848984296,0.3658593703879239
DeepLearning_grid__2_AutoML_20200720_171028_model_4,163.48458578441682,47140.55131721068,217.11874934516982,47140.55131721068,0.3735906809072281
DeepLearning_grid__1_AutoML_20200720_171028_model_8,168.83599950131375,51174.180218416135,226.2171085891077,51174.180218416135,0.4000178138229997
DeepLearning_grid__1_AutoML_20200720_171028_model_6,173.96901843555978,54585.986012942696,233.63643982252148,54585.986012942696,
DeepLearning_grid__1_AutoML_20200720_171028_model_2,175.85429927797352,54575.34103264781,233.61365763295558,54575.34103264781,0.3925952143539645
DeepLearning_grid__1_AutoML_20200720_171028_model_12,185.0936655136995,57483.924121474665,239.7580532984756,57483.924121474665,0.43168076815029904
DeepLearning_grid__1_AutoML_20200720_171028_model_13,185.58624321649697,60246.734147536874,245.4521015341626,60246.734147536874,0.43151786824457866
