,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.8088491042500477,4.244218349456787,46.967958211898804,0.004067182540893555,1.655742883682251,1,True
1,RandomForestClassifierEntr_STACKER_l0,0.8028129169048981,1.2327039241790771,6.091453313827515,1.2327039241790771,6.091453313827515,0,True
2,RandomForestClassifierGini_STACKER_l0,0.8004990947207928,1.2517213821411133,6.015670537948608,1.2517213821411133,6.015670537948608,0,True
3,CatboostClassifier_STACKER_l0,0.794954259576901,0.08951163291931152,4.650760650634766,0.08951163291931152,4.650760650634766,0,True
4,ExtraTreesClassifierEntr_STACKER_l0,0.7896357442348009,1.2649075984954834,4.692927122116089,1.2649075984954834,4.692927122116089,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.7892099056603774,1.2828185558319092,4.6994123458862305,1.2828185558319092,4.6994123458862305,0,True
6,LightGBMClassifier_STACKER_l0,0.7805948637316561,0.08257079124450684,1.5679545402526855,0.08257079124450684,1.5679545402526855,0,True
7,NeuralNetClassifier_STACKER_l0,0.7801779588336192,0.28763866424560547,23.609707355499268,0.28763866424560547,23.609707355499268,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.7488803125595579,0.08076906204223633,3.9314980506896973,0.08076906204223633,3.9314980506896973,0,True
9,KNeighborsClassifierUnif_STACKER_l0,0.5489535687059273,0.8940260410308838,0.27447509765625,0.8940260410308838,0.27447509765625,0,True
10,KNeighborsClassifierDist_STACKER_l0,0.5342814941871545,0.785346269607544,0.2753734588623047,0.785346269607544,0.2753734588623047,0,True
