model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
DRF_1_AutoML_20200713_203459,0.8425053277483833,0.5520527405740199,0.7509390020289488,0.22498713991769548,0.388288580768895,0.1507680219555227
GBM_grid__1_AutoML_20200713_203459_model_3,0.8411458333333333,0.4799342670767731,0.7382194745074686,0.2281608245149912,0.3933496928093698,0.1547239808332256
GBM_grid__1_AutoML_20200713_203459_model_9,0.8403696355085245,0.47139732687848096,0.7353791558258216,0.2257174088771311,0.3916812529181487,0.15341420388753071
GBM_4_AutoML_20200713_203459,0.8400022045855379,0.472449116086646,0.7364952011380158,0.2344347075249853,0.3924568052610751,0.15402234399572945
GBM_grid__1_AutoML_20200713_203459_model_4,0.8396944811875368,0.466010683387595,0.7394267563524042,0.2334610155790712,0.39117828756958417,0.1530204526658723
GBM_2_AutoML_20200713_203459,0.8394235008818342,0.4689018385259776,0.7430622255015845,0.2301495443856555,0.3921339585595286,0.1537690414555661
GBM_3_AutoML_20200713_203459,0.8391662992357436,0.4724194292496543,0.7284163153206127,0.2263833774250441,0.3937614896233625,0.1550481107104094
GBM_1_AutoML_20200713_203459,0.8386013741916519,0.4752021603538025,0.7393358846574336,0.23314869929453266,0.39386658603512975,0.15513088759496824
StackedEnsemble_BestOfFamily_AutoML_20200713_203459,0.8385232951205174,0.468656352501253,0.7314979460676162,0.2271136463844797,0.3894166507380009,0.1516453278720022
XGBoost_grid__1_AutoML_20200713_203459_model_6,0.8372051366843033,0.4737284471473451,0.7342874055442309,0.227880658436214,0.3939007989485839,0.15515783941233272
GBM_5_AutoML_20200713_203459,0.8370489785420341,0.4714609478970585,0.7265166030743327,0.23039296737213397,0.3941611781396987,0.15536303435247528
GLM_1_AutoML_20200713_203459,0.8363233024691359,0.4770513024960934,0.7283734653851759,0.23046186067019395,0.3915781702985697,0.15333346345437565
StackedEnsemble_AllModels_AutoML_20200713_203459,0.8357859347442681,0.4719717109819575,0.7339201036649279,0.2242890211640212,0.3915660870822622,0.15332400055291373
XRT_1_AutoML_20200713_203459,0.8357813418577307,0.5610692595863022,0.7113374264479742,0.2353440990593768,0.3943132297319328,0.15548292314162804
XGBoost_grid__1_AutoML_20200713_203459_model_3,0.8350970017636684,0.4760334457925637,0.7285377550546562,0.23182135508524399,0.3955220086909396,0.15643765935891574
XGBoost_grid__1_AutoML_20200713_203459_model_1,0.8349684009406231,0.4730693687493278,0.7298511782943907,0.24081881981187536,0.3953881529351182,0.1563317914814444
XGBoost_grid__1_AutoML_20200713_203459_model_4,0.8344631834215167,0.4840640984716561,0.7280894133121397,0.22920800264550265,0.3984669627561897,0.15877592040814265
XGBoost_1_AutoML_20200713_203459,0.8342289462081129,0.4866669542458094,0.7223263788980929,0.2369470164609053,0.3986965969929639,0.15895897645376988
XGBoost_2_AutoML_20200713_203459,0.8337650646678424,0.4789013024403406,0.7069405469828955,0.23503178277483835,0.3972376305736507,0.1577977351437682
XGBoost_grid__1_AutoML_20200713_203459_model_2,0.8325800999412111,0.4801407584737925,0.7295161175915554,0.2352752057613169,0.3981729889526997,0.15854172913152667
GBM_grid__1_AutoML_20200713_203459_model_5,0.8325433568489125,0.4816128814174968,0.7087390751114252,0.2360054747207525,0.396536923571136,0.15724153175526093
GBM_grid__1_AutoML_20200713_203459_model_6,0.8319922104644327,0.4770411224773649,0.7099126251577305,0.23415913433274546,0.3956689978623279,0.15655395586937892
XGBoost_grid__1_AutoML_20200713_203459_model_7,0.829971340388007,0.48220072657554003,0.7163607046353676,0.24744635508524399,0.3997198778327575,0.1597759807346346
GBM_grid__1_AutoML_20200713_203459_model_1,0.8284924309229865,0.5204767706357329,0.7220811967949923,0.23039296737213397,0.4098658044620271,0.1679899776673046
XGBoost_grid__1_AutoML_20200713_203459_model_5,0.8259479717813052,0.4850858927266128,0.7014030430292226,0.23820546737213397,0.3998812964770599,0.15990505127217425
XGBoost_3_AutoML_20200713_203459,0.8165784832451498,0.5254823497447095,0.7076917293515638,0.25484090241034685,0.4090789691738645,0.1673456030203516
GBM_grid__1_AutoML_20200713_203459_model_8,0.8129041740152851,0.49989669971505896,0.6848899953647205,0.2462613903586125,0.40755703184721775,0.16610273420811408
GBM_grid__1_AutoML_20200713_203459_model_2,0.8103505291005291,0.5031508694766854,0.6722809063616979,0.2480388374485597,0.4079107640124171,0.16639119139719385
GBM_grid__1_AutoML_20200713_203459_model_7,0.8084261096413874,0.5223085259045784,0.6782783882647981,0.24964175485008816,0.4161428169437255,0.173174844093859
