model_id,mae,mean_residual_deviance,rmse,mse,rmsle
GLM_1_AutoML_20200713_170858,38.991821911373016,2700.7367350813897,51.96861298015746,2700.7367350813897,0.20398991231070046
StackedEnsemble_BestOfFamily_AutoML_20200713_170858,39.39469975038659,2741.898054425971,52.36313640745721,2741.898054425971,0.20566132979452598
GBM_5_AutoML_20200713_170858,39.54542381850353,2751.0812932114727,52.450751121518486,2751.0812932114727,0.2054614365504829
XGBoost_grid__1_AutoML_20200713_170858_model_9,39.629597255161826,2727.3410549689684,52.223950970497896,2727.3410549689684,0.20458990243685687
GBM_grid__1_AutoML_20200713_170858_model_4,39.860172098942044,2778.38011451175,52.710341627727566,2778.38011451175,0.20674917081582936
StackedEnsemble_AllModels_AutoML_20200713_170858,39.906535137261365,2744.7305761619627,52.39017633260994,2744.7305761619627,0.20590557906929588
XGBoost_grid__1_AutoML_20200713_170858_model_16,39.912445291931384,2800.471076583321,52.91947728939999,2800.471076583321,0.2072925790501235
GBM_grid__1_AutoML_20200713_170858_model_8,39.99892879675949,2773.4841240878914,52.66387874139058,2773.4841240878914,0.2076004550588233
GBM_grid__1_AutoML_20200713_170858_model_2,40.166537029711854,2833.776842505405,53.233230622473066,2833.776842505405,0.2085950133039869
GBM_grid__1_AutoML_20200713_170858_model_6,40.19404077645198,2808.833749780008,52.99843157849114,2808.833749780008,0.20829686416741525
GBM_4_AutoML_20200713_170858,40.369584310770996,2817.864187942456,53.08355854633764,2817.864187942456,0.20946706204174068
XGBoost_grid__1_AutoML_20200713_170858_model_11,40.404617980286325,2816.835364222188,53.07386705547456,2816.835364222188,0.2091826685346168
XRT_1_AutoML_20200713_170858,40.43894163218547,2873.3861315973986,53.603974960793714,2873.3861315973986,0.211447981144528
GBM_2_AutoML_20200713_170858,40.454521038115594,2860.265709655125,53.48145201520921,2860.265709655125,0.2109301329805933
GBM_grid__1_AutoML_20200713_170858_model_5,40.52658899669677,2813.7977788807884,53.04524275447129,2813.7977788807884,0.20979203879828096
XGBoost_grid__1_AutoML_20200713_170858_model_6,40.85736268431275,2851.077984101077,53.39548655177772,2851.077984101077,0.21015310107161225
GBM_3_AutoML_20200713_170858,41.09375504472256,2898.405275503227,53.83683938998674,2898.405275503227,0.21217803692407755
GBM_grid__1_AutoML_20200713_170858_model_7,41.321873027974966,3074.901854081371,55.451797573039684,3074.901854081371,0.2169866174850457
GBM_grid__1_AutoML_20200713_170858_model_3,41.57508343039721,2953.602249473396,54.347053733145415,2953.602249473396,0.21480275538000645
XGBoost_grid__1_AutoML_20200713_170858_model_10,41.591796651428,2951.9860190126683,54.332182166858246,2951.9860190126683,0.21508202968017692
XGBoost_grid__1_AutoML_20200713_170858_model_15,41.70040748232887,3147.2002538174847,56.09991313556095,3147.2002538174847,0.22125772892054432
DRF_1_AutoML_20200713_170858,41.98817140641437,3017.772582827199,54.9342569152182,3017.772582827199,0.2170510186003745
XGBoost_grid__1_AutoML_20200713_170858_model_5,42.02634762494992,3076.9537786085075,55.47029636308524,3076.9537786085075,0.21886537140500348
GBM_grid__1_AutoML_20200713_170858_model_1,42.28723714901713,3129.2941019134933,55.9400938675785,3129.2941019134933,0.21997191604475988
XGBoost_grid__1_AutoML_20200713_170858_model_14,42.515111231541894,2931.51353750264,54.143453320809144,2931.51353750264,0.21444038225287795
XGBoost_grid__1_AutoML_20200713_170858_model_12,42.69982054993346,3134.0983499286745,55.983018406733606,3134.0983499286745,0.22081866861426847
GBM_1_AutoML_20200713_170858,42.97256696915283,3192.071490194929,56.49842024512658,3192.071490194929,0.22255358504679684
XGBoost_grid__1_AutoML_20200713_170858_model_4,42.988490345713856,3144.1354306782728,56.07259072557886,3144.1354306782728,0.22373020071351574
XGBoost_grid__1_AutoML_20200713_170858_model_1,43.061192606831646,3127.713852478134,55.92596760430824,3127.713852478134,0.2217358974683242
XGBoost_grid__1_AutoML_20200713_170858_model_2,43.43244855831831,3240.512093442074,56.9254959876686,3240.512093442074,0.2241427679963928
XGBoost_grid__1_AutoML_20200713_170858_model_7,44.693575121980885,3384.619515326299,58.17748288922699,3384.619515326299,0.2306677354109137
XGBoost_grid__1_AutoML_20200713_170858_model_13,45.14939852424594,3461.1944367395968,58.83191682020565,3461.1944367395968,0.2314031241635641
XGBoost_grid__1_AutoML_20200713_170858_model_3,45.26221893645904,3517.978457966928,59.31254890802559,3517.978457966928,0.2343430137052772
XGBoost_1_AutoML_20200713_170858,45.85690056098687,3487.282563795396,59.05321806468635,3487.282563795396,0.2333741050920244
XGBoost_3_AutoML_20200713_170858,45.950961717319146,3483.1969929227757,59.018615647291966,3483.1969929227757,0.2352658436834947
XGBoost_2_AutoML_20200713_170858,46.24990665868961,3512.0800754385627,59.26280516005434,3512.0800754385627,0.23591813625612454
XGBoost_grid__1_AutoML_20200713_170858_model_8,46.62964291974302,3602.996362497421,60.02496449392887,3602.996362497421,0.23623939315871756
