model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
DeepLearning_grid__1_AutoML_20200720_144249_model_7,0.8330644039504799,0.5085276572509589,0.7044342337910472,0.24345991561181435,0.3976252920904592,0.15810587291002295
DeepLearning_grid__1_AutoML_20200720_144249_model_1,0.8297630639402791,0.5516346196252717,0.6964162659543154,0.2466267909305884,0.4085895431297675,0.16694541475499214
DeepLearning_grid__3_AutoML_20200720_144249_model_1,0.8287568971113275,0.4838212034284023,0.6979728496964255,0.24565771780961654,0.39891041253539256,0.15912951722915708
DeepLearning_grid__1_AutoML_20200720_144249_model_3,0.8248713312004451,0.5404935814030819,0.6917516553387826,0.23950943571196734,0.41039318699478894,0.16842256793173982
DeepLearning_grid__2_AutoML_20200720_144249_model_1,0.8182361941855614,0.5078872997041619,0.6816547192979387,0.2501414197616729,0.4026464855989429,0.1621241923651797
DeepLearning_1_AutoML_20200720_144249,0.8162934112301201,0.5079657513525266,0.6664432290823497,0.2474613993601336,0.4065231869041223,0.1652611014906839
DeepLearning_grid__1_AutoML_20200720_144249_model_5,0.7926276255390179,0.6585436379445355,0.6445596711431796,0.2725181991004776,0.4340633776613722,0.18841101582679906
DeepLearning_grid__2_AutoML_20200720_144249_model_2,0.7895673946306857,0.5980634458030896,0.6696965073565091,0.2990262901655307,0.4354595892727646,0.18962505388960485
DeepLearning_grid__1_AutoML_20200720_144249_model_2,0.7873185885844114,0.6717989097405825,0.6246544758782749,0.2735753697779014,0.4358330548372664,0.18995045168878366
DeepLearning_grid__1_AutoML_20200720_144249_model_4,0.7865581675708258,0.9884224677170084,0.6347893515065114,0.2718597857838364,0.4543929569993978,0.20647295937065654
DeepLearning_grid__2_AutoML_20200720_144249_model_3,0.7723188204200863,0.728623667206677,0.6304264099149417,0.2970464135021097,0.4415037332551369,0.19492554647822308
DeepLearning_grid__1_AutoML_20200720_144249_model_6,0.7692724996522465,0.9853125913655886,0.6113174899935612,0.29590114526823386,0.4715062922445518,0.22231818362620465
DeepLearning_grid__1_AutoML_20200720_144249_model_8,0.7587517967264803,1.2812318984227098,0.5987091749907252,0.2995502387907451,0.4862097992005973,0.2363999688386851
DeepLearning_grid__2_AutoML_20200720_144249_model_4,0.7301850048685491,0.9044106845355204,0.5473386945498953,0.3243891129967079,0.4980590961183855,0.2480628632262631
