,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.8292134831460674,0.07133078575134277,5.292367458343506,0.0031790733337402344,1.461550235748291,1,True
1,CatboostClassifier_STACKER_l0,0.8259157760116927,0.03985309600830078,2.640326499938965,0.03985309600830078,2.640326499938965,0,True
2,LightGBMClassifier_STACKER_l0,0.8184342742303827,0.028298616409301758,1.19049072265625,0.028298616409301758,1.19049072265625,0,True
3,RandomForestClassifierEntr_STACKER_l0,0.8155476386224536,1.189568281173706,5.9690141677856445,1.189568281173706,5.9690141677856445,0,True
4,RandomForestClassifierGini_STACKER_l0,0.8120489631862611,1.1776723861694336,5.93274998664856,1.1776723861694336,5.93274998664856,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.8041792271855304,1.1126430034637451,4.0286805629730225,1.1126430034637451,4.0286805629730225,0,True
6,ExtraTreesClassifierEntr_STACKER_l0,0.8009089248195853,1.1923401355743408,4.4948530197143555,1.1923401355743408,4.4948530197143555,0,True
7,LightGBMClassifierCustom_STACKER_l0,0.7963094911847994,0.03280925750732422,3.283567428588867,0.03280925750732422,3.283567428588867,0,True
8,NeuralNetClassifier_STACKER_l0,0.78785968758564,0.09707403182983398,17.46164608001709,0.09707403182983398,17.46164608001709,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.736544258701014,0.6566781997680664,0.11186742782592773,0.6566781997680664,0.11186742782592773,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.7279574312597059,0.6543605327606201,0.10555005073547363,0.6543605327606201,0.10555005073547363,0,True
