model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200728_102333_model_9,39.567686870421255,2722.120554183651,52.173945165989224,2722.120554183651,0.20437488918342625
XGBoost_grid__1_AutoML_20200728_102333_model_16,39.72188213194683,2783.218315173732,52.75621589134054,2783.218315173732,0.2065776470439362
XGBoost_grid__1_AutoML_20200728_102333_model_22,39.93585641043527,2756.676636908396,52.50406305142865,2756.676636908396,0.20616650319926552
XGBoost_grid__1_AutoML_20200728_102333_model_11,40.416304927169186,2804.6138175582946,52.958604754641094,2804.6138175582946,0.20897403612764384
XGBoost_grid__1_AutoML_20200728_102333_model_6,40.79597037179129,2847.615207770117,53.36305096009895,2847.615207770117,0.20993669171587093
XGBoost_grid__1_AutoML_20200728_102333_model_19,41.36412394876445,2990.6182522643603,54.68654544094333,2990.6182522643603,0.2161119366812281
XGBoost_grid__1_AutoML_20200728_102333_model_15,42.19861286987752,3087.8020148228693,55.567994518633384,3087.8020148228693,0.2198081980762352
XGBoost_grid__1_AutoML_20200728_102333_model_14,42.35894741854825,2968.7807935800315,54.48651937479612,2968.7807935800315,0.215765481554501
XGBoost_grid__1_AutoML_20200728_102333_model_12,42.64635744199647,3073.1742044183115,55.43621744327721,3073.1742044183115,0.21910704833649952
XGBoost_grid__1_AutoML_20200728_102333_model_10,42.66627888103107,3035.8378201297187,55.09843754708221,3035.8378201297187,0.2176368554229708
XGBoost_grid__1_AutoML_20200728_102333_model_4,42.70386748261504,3073.2770300504185,55.43714485839271,3073.2770300504185,0.22027019982531595
XGBoost_2_AutoML_20200728_102333,43.426269084105996,3197.8453079507067,56.549494320910654,3197.8453079507067,0.2229934124717657
XGBoost_grid__1_AutoML_20200728_102333_model_5,43.426640772557526,3165.1989485115623,56.260100857637674,3165.1989485115623,0.22286720713632266
XGBoost_grid__1_AutoML_20200728_102333_model_2,43.75655747857285,3226.317136093541,56.80067901084934,3226.317136093541,0.22373955097023865
XGBoost_grid__1_AutoML_20200728_102333_model_1,43.85054602989784,3272.624801011792,57.20685973737583,3272.624801011792,0.22638111192200056
XGBoost_grid__1_AutoML_20200728_102333_model_3,44.22048782516312,3222.7606945740736,56.769364049406725,3222.7606945740736,0.2255767192410766
XGBoost_3_AutoML_20200728_102333,44.398389711484796,3287.788496153455,57.33924045671913,3287.788496153455,0.2273626075556131
XGBoost_grid__1_AutoML_20200728_102333_model_18,44.54214974986765,3389.522643038622,58.219607032670886,3389.522643038622,0.2324272491567369
XGBoost_grid__1_AutoML_20200728_102333_model_21,44.709068885216354,3374.734703167767,58.092466836654175,3374.734703167767,0.2295662796260124
XGBoost_grid__1_AutoML_20200728_102333_model_13,44.795073736281616,3324.219899868602,57.656048250540046,3324.219899868602,0.2272400639801295
XGBoost_grid__1_AutoML_20200728_102333_model_17,44.958859118786485,3312.5541473401245,57.55479256621575,3312.5541473401245,0.2289479913873361
XGBoost_grid__1_AutoML_20200728_102333_model_20,44.958882034916584,3317.9894399686605,57.60199163196235,3317.9894399686605,0.22729166818377414
XGBoost_grid__1_AutoML_20200728_102333_model_7,45.072547437507154,3299.0372501273528,57.437246192060364,3299.0372501273528,0.2282187766644577
XGBoost_1_AutoML_20200728_102333,45.85443908914978,3583.259051328679,59.86032952906857,3583.259051328679,0.2382841367399283
XGBoost_grid__1_AutoML_20200728_102333_model_8,46.93397739955357,3751.087022746597,61.2461184300409,3751.087022746597,0.242508073532845
