model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200713_205430_model_6,2.3503855568747367,9.542137362534351,3.0890350212541056,9.542137362534351,0.7204287650300409
XGBoost_grid__1_AutoML_20200713_205430_model_9,2.3515940973835607,9.20933804078393,3.0346891176500983,9.20933804078393,0.7138480431927416
XGBoost_grid__1_AutoML_20200713_205430_model_11,2.37330051708606,9.691294347399316,3.1130843784580136,9.691294347399316,0.7257860586935725
StackedEnsemble_AllModels_AutoML_20200713_205430,2.3757999197030077,9.237765486118237,3.0393692579412317,9.237765486118237,0.7244946172447109
GBM_grid__1_AutoML_20200713_205430_model_4,2.3801317837061293,9.330795517946227,3.054635087526205,9.330795517946227,0.7191593107445265
GBM_grid__1_AutoML_20200713_205430_model_7,2.3907363354025755,9.61386708266189,3.100623660275766,9.61386708266189,0.7428750661086058
GBM_grid__1_AutoML_20200713_205430_model_5,2.4018962932929258,9.364916242434703,3.0602150647355986,9.364916242434703,0.7216763843447505
XGBoost_grid__1_AutoML_20200713_205430_model_10,2.407865991323225,9.46012036915247,3.0757308674772683,9.46012036915247,0.7527882236427067
StackedEnsemble_BestOfFamily_AutoML_20200713_205430,2.411943315223085,9.511999439585749,3.084152953338364,9.511999439585749,0.7265874089156469
XGBoost_grid__1_AutoML_20200713_205430_model_1,2.4129903416479785,9.660337596540732,3.1081083630627697,9.660337596540732,0.7507052048840176
GBM_4_AutoML_20200713_205430,2.4138290574655143,9.630867300753856,3.1033638685713054,9.630867300753856,0.7267503097885198
GBM_grid__1_AutoML_20200713_205430_model_2,2.418348113925148,9.526735743727043,3.0865410646429186,9.526735743727043,0.734882191923285
GBM_grid__1_AutoML_20200713_205430_model_6,2.4190145736370248,9.653424869061988,3.1069961166795785,9.653424869061988,0.7280387005738412
XRT_1_AutoML_20200713_205430,2.4206719034113644,9.627366893200145,3.102799847428149,9.627366893200145,0.7303981640880691
GBM_2_AutoML_20200713_205430,2.4248682978589025,9.746820364681,3.1219898085485482,9.746820364681,0.7364093137293112
DRF_1_AutoML_20200713_205430,2.434343318027285,9.596509148353649,3.0978232919832025,9.596509148353649,0.7433903175968452
XGBoost_grid__1_AutoML_20200713_205430_model_2,2.4417534701285826,10.273376669719315,3.2052108619744986,10.273376669719315,0.7551680964671585
GBM_3_AutoML_20200713_205430,2.4512975409695827,9.93229432701783,3.1515542716281804,9.93229432701783,0.7401643664351549
XGBoost_grid__1_AutoML_20200713_205430_model_4,2.4573921609309406,10.885361664235141,3.299297147004971,10.885361664235141,0.7526579096333659
GLM_1_AutoML_20200713_205430,2.45869868522047,9.827679879651008,3.134913057749929,9.827679879651008,0.7348963281038902
GBM_5_AutoML_20200713_205430,2.463648351252275,10.014030417547293,3.1644952863841165,10.014030417547293,0.7476319530347028
GBM_grid__1_AutoML_20200713_205430_model_3,2.4800429355215474,10.171000836513214,3.1892006579256207,10.171000836513214,0.7587351660995176
GBM_grid__1_AutoML_20200713_205430_model_1,2.490092308686036,10.430770442569763,3.2296703303231684,10.430770442569763,0.7608517956471541
XGBoost_grid__1_AutoML_20200713_205430_model_5,2.5113553268294178,10.567284366604957,3.2507359730690157,10.567284366604957,0.7622835425916826
XGBoost_grid__1_AutoML_20200713_205430_model_7,2.5142622494889846,10.857573858004034,3.2950832854427263,10.857573858004034,
XGBoost_2_AutoML_20200713_205430,2.516339248322672,10.671428507142418,3.26671524733063,10.671428507142418,0.8124084791899391
GBM_1_AutoML_20200713_205430,2.5257529235809826,10.46407472071691,3.234822208517326,10.46407472071691,0.7603118500586711
XGBoost_grid__1_AutoML_20200713_205430_model_8,2.5562246368777366,11.008364666669005,3.3178855716659377,11.008364666669005,0.7838875831705103
XGBoost_grid__1_AutoML_20200713_205430_model_3,2.582978452982441,11.380569923544874,3.373510030153293,11.380569923544874,0.8931751928191822
XGBoost_3_AutoML_20200713_205430,2.594286598024829,11.521352946117258,3.3943118516302033,11.521352946117258,0.7842755582196982
XGBoost_1_AutoML_20200713_205430,2.6588000269666794,12.173977119074818,3.489122686159777,12.173977119074818,
