,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.8397078007196932,0.10433816909790039,30.094422340393066,0.10433816909790039,30.094422340393066,0,True
1,weighted_ensemble_k0_l1,0.8397078007196932,0.10821914672851562,32.04073619842529,0.0038809776306152344,1.9463138580322266,1,True
2,LightGBMClassifier_STACKER_l0,0.7870695497388138,0.046600341796875,9.448204517364502,0.046600341796875,9.448204517364502,0,True
3,CatboostClassifier_STACKER_l0,0.7780472117071425,0.052591562271118164,15.705693483352661,0.052591562271118164,15.705693483352661,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.7766310091586335,0.049417972564697266,20.632403135299683,0.049417972564697266,20.632403135299683,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.7478301026249329,1.2974815368652344,5.3149473667144775,1.2974815368652344,5.3149473667144775,0,True
6,RandomForestClassifierGini_STACKER_l0,0.7451175141069059,1.161839246749878,6.469186544418335,1.161839246749878,6.469186544418335,0,True
7,ExtraTreesClassifierEntr_STACKER_l0,0.7396164650920145,1.1571922302246094,5.277020454406738,1.1571922302246094,5.277020454406738,0,True
8,RandomForestClassifierEntr_STACKER_l0,0.7373390942797258,1.1611785888671875,6.581424951553345,1.1611785888671875,6.581424951553345,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.6484362869746674,0.6735029220581055,0.13382601737976074,0.6735029220581055,0.13382601737976074,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.6438581360145383,0.6701006889343262,0.13277649879455566,0.6701006889343262,0.13277649879455566,0,True
