,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,NeuralNetClassifier_STACKER_l0,0.7524736203685646,0.10152721405029297,29.15677762031555,0.10152721405029297,29.15677762031555,0,True
1,weighted_ensemble_k0_l1,0.7524736203685646,0.10395669937133789,31.497997045516968,0.002429485321044922,2.341219425201416,1,True
2,LightGBMClassifier_STACKER_l0,0.7330457184560611,0.0245058536529541,10.31032919883728,0.0245058536529541,10.31032919883728,0,True
3,CatboostClassifier_STACKER_l0,0.7318565842340776,0.05114126205444336,25.46968412399292,0.05114126205444336,25.46968412399292,0,True
4,LightGBMClassifierCustom_STACKER_l0,0.7158879903054284,0.06533956527709961,58.486732006073,0.06533956527709961,58.486732006073,0,True
5,RandomForestClassifierGini_STACKER_l0,0.7082761785978496,1.252563714981079,6.6379313468933105,1.252563714981079,6.6379313468933105,0,True
6,RandomForestClassifierEntr_STACKER_l0,0.7066319918778226,1.1387629508972168,6.530462980270386,1.1387629508972168,6.530462980270386,0,True
7,ExtraTreesClassifierGini_STACKER_l0,0.7065422508790944,1.249250888824463,5.544206857681274,1.249250888824463,5.544206857681274,0,True
8,ExtraTreesClassifierEntr_STACKER_l0,0.7057368605100665,1.151564359664917,5.484973907470703,1.151564359664917,5.484973907470703,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.4669551491425431,0.6489689350128174,0.10113716125488281,0.6489689350128174,0.10113716125488281,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.4617119390096275,0.6448681354522705,0.10030961036682129,0.6448681354522705,0.10030961036682129,0,True
