model_id,mean_per_class_error,logloss,rmse,mse
GLM_1_AutoML_20200713_204541,0.7651385897426888,1.7445460204673526,0.8184265334862509,0.6698219907143215
XGBoost_grid__1_AutoML_20200713_204541_model_7,0.7669144829992907,1.803949395311052,0.8148828619823862,0.6640340787526048
XGBoost_grid__1_AutoML_20200713_204541_model_2,0.7716496094172779,1.7938710947759873,0.8171774658947005,0.6677790107660844
GBM_grid__1_AutoML_20200713_204541_model_4,0.7753607491875303,1.7608846270371559,0.8193351822621588,0.6713101408925651
XGBoost_grid__1_AutoML_20200713_204541_model_6,0.7776124128221351,1.7474127352195736,0.8204619657642548,0.6731578372657452
XGBoost_grid__1_AutoML_20200713_204541_model_1,0.7781870306576115,1.7683770776975865,0.8160403565801587,0.6659218635674726
GBM_grid__1_AutoML_20200713_204541_model_7,0.7816174971011618,1.7533920597642283,0.8181760448210026,0.6694120403189393
StackedEnsemble_BestOfFamily_AutoML_20200713_204541,0.7844503126486355,1.803120060450364,0.8171442258039952,0.6677246857648107
GBM_grid__1_AutoML_20200713_204541_model_6,0.7851932067069153,1.7535517199872088,0.8182457493201106,0.6695261062804293
GBM_5_AutoML_20200713_204541,0.7853361523102208,1.7448896748083094,0.8174712372215287,0.6682592236844969
XGBoost_grid__1_AutoML_20200713_204541_model_3,0.7855355972272765,1.7836817667053784,0.8160631568939245,0.665959076039678
XGBoost_1_AutoML_20200713_204541,0.7868142978780668,1.831749429754833,0.8144482722391285,0.6633259881533016
XGBoost_2_AutoML_20200713_204541,0.7869302874458887,1.7937560075429766,0.8154879890693224,0.6650206603163273
GBM_2_AutoML_20200713_204541,0.7902139070674236,1.8894561309621296,0.8203304661805908,0.6729420737440653
XGBoost_grid__1_AutoML_20200713_204541_model_4,0.7902620437169049,1.8445334201987031,0.8184275707583808,0.6698236885774644
GBM_4_AutoML_20200713_204541,0.7916168318703588,1.8978810034279885,0.8205231861848052,0.6732582990668646
GBM_grid__1_AutoML_20200713_204541_model_5,0.7938130646267679,1.8184889081650475,0.8187682699189648,0.6703814798260948
XGBoost_grid__1_AutoML_20200713_204541_model_5,0.7952252016865232,1.7678498338362036,0.8153765590716452,0.6648389330835162
GBM_3_AutoML_20200713_204541,0.7963796853009288,1.8980722869166924,0.8209777929324374,0.6740045364882161
XGBoost_3_AutoML_20200713_204541,0.7977182786843665,1.898624269461357,0.8201050104184968,0.6725722281135227
GBM_grid__1_AutoML_20200713_204541_model_2,0.8078432520950529,1.7634576364140817,0.8195222892177997,0.6716167825247829
GBM_grid__1_AutoML_20200713_204541_model_8,0.8080857516617385,1.7640796844290902,0.8189885738719411,0.6707422841327959
GBM_1_AutoML_20200713_204541,0.8082470234552616,1.9959435590365493,0.8255963491545288,0.6816093317372868
GBM_grid__1_AutoML_20200713_204541_model_3,0.8110304328435817,2.060311519885589,0.8281862355754755,0.685892440796677
DRF_1_AutoML_20200713_204541,0.8126742327270442,2.5591703261885708,0.8389437783801027,0.7038266632826831
GBM_grid__1_AutoML_20200713_204541_model_1,0.8180273869393023,2.115776166545837,0.8365832328026237,0.6998715054064888
XRT_1_AutoML_20200713_204541,0.8195208325776672,2.220250858087029,0.8357642259318323,0.6985018413474349
StackedEnsemble_AllModels_AutoML_20200713_204541,0.8333333333333334,1.7946418285696772,0.8332267667284797,0.6942668447927964
