,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.8380820399113081,0.18680667877197266,28.72619366645813,0.0032520294189453125,1.3762199878692627,1,True
1,LightGBMClassifier_STACKER_l0,0.8341093865484109,0.028647422790527344,1.1353676319122314,0.028647422790527344,1.1353676319122314,0,True
2,CatboostClassifier_STACKER_l0,0.8296193643754619,0.03854990005493164,2.689836025238037,0.03854990005493164,2.689836025238037,0,True
3,RandomForestClassifierEntr_STACKER_l0,0.8261964153732445,1.1367275714874268,5.8776936531066895,1.1367275714874268,5.8776936531066895,0,True
4,RandomForestClassifierGini_STACKER_l0,0.8195075757575759,1.1677401065826416,5.503710746765137,1.1677401065826416,5.503710746765137,0,True
5,ExtraTreesClassifierGini_STACKER_l0,0.8185744641537324,1.182314395904541,4.646245718002319,1.182314395904541,4.646245718002319,0,True
6,ExtraTreesClassifierEntr_STACKER_l0,0.8179138950480414,1.157759666442871,4.651142120361328,1.157759666442871,4.651142120361328,0,True
7,LightGBMClassifierCustom_STACKER_l0,0.8150036954915003,0.026107072830200195,2.7944629192352295,0.026107072830200195,2.7944629192352295,0,True
8,NeuralNetClassifier_STACKER_l0,0.799381005173688,0.11635732650756836,23.5247700214386,0.11635732650756836,23.5247700214386,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.7595251293422025,0.6703479290008545,0.11427783966064453,0.6703479290008545,0.11427783966064453,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.7548087583148559,0.6507568359375,0.10503625869750977,0.6507568359375,0.10503625869750977,0,True
