model_id,mean_per_class_error,logloss,rmse,mse
DeepLearning_grid__1_AutoML_20200720_144156_model_9,0.4428529736179669,1.0106166252340023,0.5813462948421114,0.3379635145266512
DeepLearning_grid__3_AutoML_20200720_144156_model_2,0.4452185838746163,1.0483672460573297,0.6057755755869133,0.36696404797765614
DeepLearning_grid__1_AutoML_20200720_144156_model_7,0.4493000535960554,0.9847903157236376,0.5917421759678275,0.3501588028191393
DeepLearning_grid__1_AutoML_20200720_144156_model_3,0.4523413931865423,1.0573707172736015,0.6059653789129555,0.3671940404411218
DeepLearning_grid__1_AutoML_20200720_144156_model_10,0.4603548651937552,1.2039622260379552,0.6225383344833703,0.3875539779013286
DeepLearning_grid__1_AutoML_20200720_144156_model_1,0.4626943321664532,1.078249349077496,0.5871714181357438,0.3447702742755405
DeepLearning_grid__2_AutoML_20200720_144156_model_2,0.4642082052992508,1.0793713251904402,0.6063580979977665,0.367670143007469
DeepLearning_grid__1_AutoML_20200720_144156_model_2,0.47008299278210497,1.3946552298342962,0.6124260217756213,0.3750656321479138
DeepLearning_grid__1_AutoML_20200720_144156_model_6,0.4733903568665975,1.4224004396898464,0.6253339191749561,0.3910425104707103
DeepLearning_grid__2_AutoML_20200720_144156_model_3,0.4755022560357236,1.07620711878952,0.6063925219292186,0.36771189065167775
DeepLearning_grid__1_AutoML_20200720_144156_model_12,0.4790315191102379,2.1457502641277904,0.6411623321780471,0.4110891362039923
DeepLearning_grid__2_AutoML_20200720_144156_model_1,0.4864579816725822,1.0726705905716314,0.6147447342375345,0.3779110882727769
DeepLearning_grid__1_AutoML_20200720_144156_model_11,0.4962589167649205,1.5028372301387476,0.6513827061433302,0.42429942986260794
DeepLearning_grid__3_AutoML_20200720_144156_model_1,0.5221328433653591,1.1812601545651191,0.6420939106190101,0.4122845900540134
DeepLearning_grid__3_AutoML_20200720_144156_model_3,0.5223953702605423,1.2123281108099968,0.6125247798260606,0.3751866059009639
DeepLearning_grid__2_AutoML_20200720_144156_model_6,0.5302312884376817,1.5883366132547716,0.6484870301233523,0.4205354282382057
DeepLearning_grid__1_AutoML_20200720_144156_model_8,0.5306755764194929,3.1735043174802606,0.7044834265202566,0.4962968982417218
DeepLearning_grid__2_AutoML_20200720_144156_model_4,0.5327436542236632,2.8216458574832326,0.6941579204317199,0.4818552184980899
DeepLearning_grid__1_AutoML_20200720_144156_model_13,0.5448810444674914,1.3297562941690382,0.6238059243665358,0.3891338312747882
DeepLearning_1_AutoML_20200720_144156,0.5494957079224501,1.023728049261398,0.6155789160649552,0.3789374019037051
DeepLearning_grid__1_AutoML_20200720_144156_model_4,0.5602827842441114,2.342201769316942,0.7230304349215715,0.5227730098228769
DeepLearning_grid__2_AutoML_20200720_144156_model_5,0.5655760663536739,1.491996894322817,0.6572022103867409,0.43191474533721796
DeepLearning_grid__1_AutoML_20200720_144156_model_5,0.5903514850263908,1.776950901497787,0.6783388157597517,0.4601435489663424
DeepLearning_grid__2_AutoML_20200720_144156_model_7,0.6354942791448828,2.272498507886489,0.7132117917911147,0.5086710599498924
