,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.936883010906775,2.4583473205566406,37.12038016319275,0.0034046173095703125,1.4730937480926514,1,True
1,LightGBMClassifier_STACKER_l0,0.9307479500039806,0.06390047073364258,2.168822765350342,0.06390047073364258,2.168822765350342,0,True
2,RandomForestClassifierEntr_STACKER_l0,0.9307305349892525,1.2568204402923584,6.098604679107666,1.2568204402923584,6.098604679107666,0,True
3,ExtraTreesClassifierEntr_STACKER_l0,0.9301633030809647,1.2433431148529053,4.684383153915405,1.2433431148529053,4.684383153915405,0,True
4,ExtraTreesClassifierGini_STACKER_l0,0.9294667024918398,1.41481614112854,4.747683525085449,1.41481614112854,4.747683525085449,0,True
5,RandomForestClassifierGini_STACKER_l0,0.9291830865376961,1.341050624847412,5.646681308746338,1.341050624847412,5.646681308746338,0,True
6,CatboostClassifier_STACKER_l0,0.9285586338667304,0.07343196868896484,6.476768732070923,0.07343196868896484,6.476768732070923,0,True
7,LightGBMClassifierCustom_STACKER_l0,0.918214115118223,0.0728759765625,5.982174634933472,0.0728759765625,5.982174634933472,0,True
8,NeuralNetClassifier_STACKER_l0,0.9134025953347663,0.3480253219604492,22.09764552116394,0.3480253219604492,22.09764552116394,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.8846329910039009,0.7262418270111084,0.2196662425994873,0.7262418270111084,0.2196662425994873,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.8773460512698033,0.7213006019592285,0.20672988891601562,0.7213006019592285,0.20672988891601562,0,True
