,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,0.9332897416443717,1.8197033405303955,45.39742565155029,0.0036051273345947266,1.5478460788726807,1,True
1,CatboostClassifier_STACKER_l0,0.9267210398115242,0.0752706527709961,6.33228611946106,0.0752706527709961,6.33228611946106,0,True
2,RandomForestClassifierEntr_STACKER_l0,0.9251113085492952,1.2440776824951172,6.028500556945801,1.2440776824951172,6.028500556945801,0,True
3,LightGBMClassifier_STACKER_l0,0.9248841991774148,0.06594252586364746,1.7766542434692383,0.06594252586364746,1.7766542434692383,0,True
4,RandomForestClassifierGini_STACKER_l0,0.9245123387773031,1.169602870941162,5.350355863571167,1.169602870941162,5.350355863571167,0,True
5,ExtraTreesClassifierEntr_STACKER_l0,0.9207088807251529,1.2517094612121582,4.851532459259033,1.2517094612121582,4.851532459259033,0,True
6,ExtraTreesClassifierGini_STACKER_l0,0.9193487202012539,1.2479872703552246,4.8095176219940186,1.2479872703552246,4.8095176219940186,0,True
7,NeuralNetClassifier_STACKER_l0,0.9182156690492352,0.34226560592651367,24.807135581970215,0.34226560592651367,24.807135581970215,0,True
8,LightGBMClassifierCustom_STACKER_l0,0.9168829613065526,0.08090996742248535,6.081971168518066,0.08090996742248535,6.081971168518066,0,True
9,KNeighborsClassifierDist_STACKER_l0,0.8588053547897615,0.7265253067016602,0.21687984466552734,0.7265253067016602,0.21687984466552734,0,True
10,KNeighborsClassifierUnif_STACKER_l0,0.8558828814439163,0.7329897880554199,0.22278809547424316,0.7329897880554199,0.22278809547424316,0,True
