model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
XGBoost_grid__1_AutoML_20200728_123200_model_6,0.7787738577212262,0.5063110564796265,0.8846281790053322,0.3727062411272937,0.4093836853836134,0.16759500185826934
XGBoost_grid__1_AutoML_20200728_123200_model_3,0.7754263280579069,0.5123498585798623,0.8845305773222422,0.3455842403210824,0.41357302580132654,0.1710426476704647
XGBoost_grid__1_AutoML_20200728_123200_model_2,0.770822744506955,0.5146339491167982,0.8732920489581739,0.3924408924408924,0.4117622980750325,0.1695481901160319
XGBoost_1_AutoML_20200728_123200,0.7682492945650841,0.5280919020723872,0.8764585538889196,0.3672993672993673,0.4182768407159629,0.17495551547932706
XGBoost_grid__1_AutoML_20200728_123200_model_4,0.7661402924560821,0.5265252365638121,0.877395655887807,0.4137704400862296,0.4166745652803072,0.17361769335153296
XGBoost_grid__1_AutoML_20200728_123200_model_1,0.7645483171798961,0.5217168139629282,0.8732650140070242,0.43790420106209577,0.41693135058523617,0.17383175110082913
XGBoost_grid__1_AutoML_20200728_123200_model_7,0.7642094747357905,0.5270363138396996,0.8686203528732376,0.3770177191229823,0.4174586131991849,0.17427169373418674
XGBoost_grid__1_AutoML_20200728_123200_model_5,0.7607334186281555,0.5261866207667175,0.8698178762318219,0.4111677795888322,0.41831684376608463,0.17498898177841885
XGBoost_3_AutoML_20200728_123200,0.7579613369087054,0.5488414967908561,0.8736400188794753,0.4415672047250994,0.4259499295206711,0.18143334245866466
XGBoost_2_AutoML_20200728_123200,0.7536761484129906,0.5392173608631887,0.8607390091943834,0.4148307832518359,0.4223362704867547,0.17836792536866122
