,model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer
0,weighted_ensemble_k0_l1,-149.24835489819702,0.3005819320678711,18.42928433418274,0.0015032291412353516,0.5864286422729492,1,True
1,CatboostRegressor_STACKER_l0,-150.37445600267571,0.049798011779785156,2.307149648666382,0.049798011779785156,2.307149648666382,0,True
2,LightGBMRegressor_STACKER_l0,-150.68732156069498,0.03986525535583496,0.8852076530456543,0.03986525535583496,0.8852076530456543,0,True
3,LightGBMRegressorCustom_STACKER_l0,-151.30882672835438,0.05135059356689453,1.9373977184295654,0.05135059356689453,1.9373977184295654,0,True
4,NeuralNetRegressor_STACKER_l0,-154.1537534686881,0.1580648422241211,12.713100671768188,0.1580648422241211,12.713100671768188,0,True
5,ExtraTreesRegressorMSE_STACKER_l0,-159.21003521126758,0.6327877044677734,3.3159048557281494,0.6327877044677734,3.3159048557281494,0,True
6,RandomForestRegressorMSE_STACKER_l0,-163.1826056338028,0.6112387180328369,4.227958679199219,0.6112387180328369,4.227958679199219,0,True
7,KNeighborsRegressorUnif_STACKER_l0,-180.0169014084507,0.8215060234069824,0.139481782913208,0.8215060234069824,0.139481782913208,0,True
8,KNeighborsRegressorDist_STACKER_l0,-183.4119412613644,0.6792640686035156,0.1393141746520996,0.6792640686035156,0.1393141746520996,0,True
